Year,Position,#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,League
2022,F,23,Luke Sikma,BER,36,26.625,22.5,8.75,17.375,0.6275,1.375,3.125,0.53125,3.75,6.0,0.79,5.25,10.125,15.375,14.25,2.25,0.75,7.5,4.125,German BBL
2022,F,24,Nate Grimes,GOE,15,20.625,22.125,9.5,18.75,0.6325000000000001,1.75,5.875,0.365,1.5,2.625,0.68125,7.25,11.625,18.875,1.25,1.5,2.0,4.875,9.0,German BBL
2022,F,25,Jonathan Baehre,LUD,30,5.25,21.875,8.625,19.5,0.54875,1.875,9.5,0.25,2.875,3.375,1.07125,4.25,7.625,11.875,4.75,4.25,2.375,5.75,10.0,German BBL
2022,F,26,Chris Coffey,BC,18,32.375,21.875,9.25,15.375,0.75,0.75,3.5,0.2775,2.625,4.75,0.67625,6.375,9.5,16.0,1.875,2.625,1.375,3.125,6.25,German BBL
2022,F,27,Richmond Aririguzoh,CRA,31,16.625,21.625,8.0,11.0,0.905,0.0,0.0,0.0,5.625,8.875,0.7987500000000001,6.25,8.75,15.0,1.5,1.125,2.875,2.125,12.0,German BBL
2022,F,28,Tim Uhlemann,GIE,15,15.375,21.5,8.5,19.25,0.55125,2.875,10.375,0.35125000000000006,1.625,2.25,0.8925,3.625,5.5,9.125,0.625,2.0,1.25,2.0,5.25,German BBL
2022,F,29,Osasumwen Osaghae,MLP,19,14.5,21.5,9.0,16.875,0.665,0.0,0.0,0.0,3.5,6.25,0.7062499999999999,7.625,9.5,17.125,0.5,1.375,3.25,3.75,8.375,German BBL
2022,F,30,Ivan Karacic,BVC,13,8.625,21.375,9.375,15.375,0.76125,0.0,2.0,0.0,2.625,4.625,0.7137499999999999,4.625,12.0,16.625,4.0,2.0,0.0,4.625,11.375,German BBL
2022,F,31,Alen Pjanic,EWE,28,20.375,21.25,7.5,14.875,0.63,3.125,7.0,0.56625,3.0,4.0,0.95875,3.25,7.125,10.375,2.875,3.75,1.5,2.75,10.125,German BBL
2022,F,32,Moritz Sanders,BAY,19,7.625,20.75,6.25,16.625,0.46875,1.0,6.75,0.1925,7.25,10.875,0.83375,2.625,6.25,8.75,2.625,0.5,1.0,6.25,14.5,German BBL
2022,F,33,T.J. Holyfield,EWE,26,26.625,20.75,8.25,16.625,0.62125,2.75,7.625,0.44625,1.5,2.25,0.83375,4.375,9.625,14.0,2.125,2.875,2.0,3.625,5.375,German BBL
2022,F,34,Jeff Roberson,GOE,34,29.75,20.5,7.375,15.625,0.5925,2.25,6.0,0.46875,3.375,4.25,0.9912500000000001,4.0,7.75,11.75,1.625,2.25,1.0,3.0,7.625,German BBL
2022,F,35,Lorenz Brenneke,FRA,26,23.625,20.5,8.25,13.75,0.7525,0.75,1.75,0.53625,3.125,5.25,0.75625,4.0,8.125,12.125,2.375,2.625,0.625,3.375,8.25,German BBL
2022,F,36,Radii Caisin,BC,30,12.125,20.375,6.75,13.5,0.625,2.25,6.0,0.47375,4.5,5.75,0.9825,2.5,5.5,8.0,0.875,1.25,0.25,3.75,8.625,German BBL
2022,F,37,Eddy Edigin,HAM,35,11.0,19.5,8.25,12.25,0.83375,0.0,0.0,0.0,3.125,4.875,0.8,7.25,10.5,17.75,2.125,1.5,1.0,6.0,14.0,German BBL
2022,F,38,Johannes Richter,BC,14,20.875,18.75,7.625,14.375,0.67,1.25,4.625,0.34750000000000003,2.0,2.875,0.90875,5.875,7.625,13.625,2.25,1.25,0.75,2.0,9.5,German BBL
2022,F,39,Sean Evans,RUL,13,25.25,16.75,7.5,14.0,0.67625,0.0,0.0,0.0,1.625,8.25,0.2425,6.125,9.625,15.75,3.875,2.25,1.375,4.125,6.875,German BBL
2022,F,40,Mathis Moenninghoff,GOE,32,26.375,15.125,5.0,12.125,0.515,3.125,8.125,0.475,2.0,2.75,0.9275,2.5,6.0,8.5,2.25,1.25,0.25,1.75,6.75,German BBL
2022,F,41,Paul Zipser,BAY,11,12.75,15.0,5.375,13.375,0.5,2.125,8.0,0.33375,2.125,2.625,1.0,3.25,6.375,9.625,2.125,0.5,0.5,2.125,4.875,German BBL
2022,F,42,Moritz Krimmer,RUL,28,6.375,11.25,3.75,10.0,0.46875,0.0,2.875,0.0,3.75,5.0,0.9375,3.75,4.625,8.375,3.375,0.875,0.375,1.625,5.875,German BBL
2022,F,43,Marvin Ogunsipe,BAY,17,5.75,7.625,2.25,10.625,0.2675,0.0,3.0,0.0,3.0,3.75,1.0,8.375,11.375,19.75,5.375,2.25,0.0,6.125,8.375,German BBL
2022,C,1,Christian Sengfelder,BRO,36,36.625,31.875,11.75,23.25,0.63375,3.75,9.0,0.51125,4.625,5.75,1.0125000000000002,4.75,7.25,12.0,1.625,1.0,0.375,2.75,5.125,German BBL
2022,C,2,Ethan Happ,LUD,15,23.0,31.0,13.25,21.5,0.77,0.0,0.0,0.0,4.5,7.375,0.7725,9.75,8.625,18.5,6.25,4.375,1.75,4.75,7.0,German BBL
2022,C,3,Maik Kotsar,HAM,34,34.5,31.0,12.5,20.375,0.76625,0.0,0.25,0.0,6.0,9.0,0.8387500000000001,5.75,11.0,16.625,4.125,1.875,0.375,4.0,4.875,German BBL
2022,C,4,Christ Koumadje,BER,34,15.125,30.75,12.625,17.0,0.9299999999999999,0.0,0.0,0.0,5.375,8.5,0.7975,8.75,13.75,22.5,1.625,0.375,4.375,3.5,8.125,German BBL
2022,C,5,Martin Geben,BRO,37,18.375,30.625,12.375,18.75,0.82625,0.125,0.125,1.25,5.75,7.75,0.915,6.375,11.375,17.75,2.75,1.375,3.375,5.0,9.625,German BBL
2022,C,6,Johannes Thiemann,BER,36,21.0,30.625,9.75,18.5,0.655,1.625,5.375,0.37,9.625,11.625,1.03625,5.0,9.875,14.875,6.875,2.5,0.25,6.625,4.875,German BBL
2022,C,7,Tim Schneider,BER,17,18.5,30.25,11.0,21.5,0.63875,6.25,12.875,0.60125,2.125,3.375,0.80375,3.125,7.125,10.25,3.125,1.25,0.75,2.625,5.0,German BBL
2022,C,8,Owen Klassen,BLB,32,28.375,28.625,10.75,19.25,0.7025000000000001,0.125,0.375,0.25,6.875,11.25,0.7725,6.125,10.625,16.625,4.25,1.75,1.5,6.25,8.125,German BBL
2022,C,9,Brekkott Chapman,MLP,33,36.25,28.125,9.5,21.125,0.5625,3.25,9.375,0.42500000000000004,6.0,8.25,0.8999999999999999,3.25,10.75,13.875,2.25,2.125,1.5,4.25,6.75,German BBL
2022,C,10,Andreas Seiferth,BAY,16,21.5,27.125,11.375,19.625,0.7224999999999999,0.25,0.25,1.25,4.125,6.75,0.76625,4.375,10.875,15.25,5.5,0.875,0.875,4.625,7.625,German BBL
2022,C,11,Goran Huskic,BC,31,31.625,26.5,10.875,16.375,0.8250000000000001,0.75,1.875,0.5,4.0,5.25,0.9425,3.5,9.5,13.125,10.625,2.125,1.25,5.5,5.25,German BBL
2022,C,12,John Bryant,BC,18,16.375,26.25,8.625,15.0,0.72,1.5,3.0,0.625,7.375,9.125,1.0075,5.125,14.0,19.125,6.125,0.25,2.25,5.625,10.125,German BBL
2022,C,13,Filip Stanic,OLI,34,25.5,26.0,11.25,18.625,0.75625,0.0,0.0,0.0,3.5,7.75,0.5700000000000001,6.25,8.75,15.0,3.375,0.875,1.25,5.0,5.0,German BBL
2022,C,14,Tai Odiase,EWE,30,29.0,25.75,10.5,18.75,0.7000000000000001,0.0,0.0,0.0,4.75,7.625,0.7725,5.5,8.75,14.25,1.125,1.25,3.75,3.25,6.125,German BBL
2022,C,15,Cristiano Felicio,RUL,20,32.625,25.25,9.875,16.0,0.7737499999999999,0.25,0.375,0.83375,5.25,7.0,0.9425,6.375,12.875,19.25,1.75,0.75,2.25,4.0,6.0,German BBL
2022,C,16,Terry Allen,BAY,32,37.125,25.0,9.25,17.875,0.64875,4.5,9.75,0.57625,2.0,2.625,0.9225,2.5,6.625,9.25,4.125,2.25,0.625,2.5,4.375,German BBL
2022,C,17,Othello Hunter,BAY,24,24.375,24.5,10.0,16.875,0.7437499999999999,0.375,1.5,0.3125,4.125,5.25,0.9750000000000001,6.625,8.75,15.375,3.25,2.0,1.125,4.625,6.125,German BBL
2022,C,18,Nicolas Bretzel,RUL,27,11.875,24.5,9.75,18.375,0.665,0.25,0.5,0.625,4.625,7.875,0.735,7.5,12.375,19.75,1.875,1.625,1.875,2.375,7.5,German BBL
2022,C,19,Harper Kamp,GOE,30,24.5,24.5,9.5,17.375,0.6837500000000001,0.75,1.875,0.45999999999999996,4.75,6.75,0.8899999999999999,3.125,7.25,10.375,3.875,3.0,0.5,3.75,10.125,German BBL
2022,C,20,Matt Haarms,FRA,28,23.0,24.0,10.0,17.125,0.73125,0.0,0.0,0.0,4.0,5.75,0.8674999999999999,4.625,10.125,14.75,1.25,1.125,4.25,3.875,7.5,German BBL
2022,C,21,Ben Lammers,BER,27,19.75,23.5,9.875,17.625,0.7000000000000001,0.0,0.25,0.0,3.75,4.875,0.96375,4.75,10.5,15.25,2.875,2.5,4.0,2.125,4.5,German BBL
2022,C,22,Philipp Herkenhoff,RUL,29,24.25,22.5,8.75,16.0,0.6837500000000001,2.75,7.5,0.46375,2.125,3.125,0.8624999999999999,5.0,7.875,12.875,3.125,2.0,0.875,2.625,4.75,German BBL
2022,C,23,Bogdan Radosavljevic,CRA,27,27.875,22.0,7.5,17.875,0.5237499999999999,3.25,9.625,0.41625,3.75,5.125,0.93125,3.375,7.125,10.625,4.375,1.25,0.5,4.75,8.75,German BBL
2022,C,24,Norris Agbakoko,EWE,12,8.625,21.875,10.25,16.0,0.795,0.0,0.0,0.0,1.5,4.375,0.41625,8.75,13.125,21.875,0.75,0.75,2.125,2.875,10.25,German BBL
2022,C,25,Benedikt Turudic,BLB,31,25.125,21.125,8.875,15.25,0.7274999999999999,0.375,1.5,0.3125,3.0,6.25,0.59625,6.25,8.75,15.0,4.875,1.75,1.125,6.25,8.25,German BBL
2022,C,26,Leon Radosevic,BAY,29,20.875,20.5,7.375,16.375,0.56375,3.0,7.375,0.5,2.75,3.375,1.0187499999999998,2.75,7.125,9.875,5.0,1.625,1.25,2.75,4.625,German BBL
2022,C,27,Phillipp Heyden,MLP,32,8.875,20.375,8.5,16.125,0.65625,0.0,0.0,0.0,3.5,5.25,0.8125,3.75,7.375,11.125,1.625,2.125,0.5,3.125,8.0,German BBL
2022,C,28,Jonas Wohlfarth-Bottermann,LUD,37,17.0,19.625,8.25,13.875,0.7374999999999999,0.0,0.0,0.0,3.25,6.0,0.66125,6.75,10.25,17.0,2.625,1.625,1.25,6.0,11.875,German BBL
2022,C,29,John Bryant,GIE,16,15.0,18.75,6.25,18.125,0.43124999999999997,1.5,6.25,0.3125,4.625,7.125,0.8150000000000001,6.25,11.25,17.5,2.75,1.5,1.5,3.375,7.75,German BBL
2022,C,30,Seth Hinrichs,HAM,35,31.5,17.5,7.25,13.375,0.6787500000000001,0.375,1.875,0.2775,2.5,4.125,0.77125,5.625,8.625,14.25,6.125,2.125,0.25,3.875,6.625,German BBL
2022,C,31,Leon Kratzer,TBB,39,18.625,16.0,6.875,12.375,0.6875,0.0,0.0,0.0,2.375,6.0,0.49625,7.5,12.375,19.875,2.25,1.5,3.25,3.875,10.5,German BBL
2022,C,32,Philipp Hartwich,GOE,34,16.875,15.25,6.0,9.875,0.75625,0.0,0.0,0.0,3.25,9.125,0.44625,5.5,10.75,16.25,2.625,0.75,5.875,5.75,14.5,German BBL
2022,C,33,Sananda Fru,BLB,17,9.875,14.75,6.25,9.375,0.83375,1.375,3.5,0.46875,0.875,3.125,0.3575,4.875,3.5,8.5,0.5,0.875,0.875,1.75,9.75,German BBL
2023,G,1,Cassius Winston,BAY,32,24.5,43.25,14.25,28.125,0.63375,4.25,10.5,0.505,10.5,12.125,1.08125,1.375,4.75,6.0,9.375,1.5,0.25,8.25,7.125,German BBL
2023,G,2,Patrick Miller,BRO,26,32.375,41.0,14.125,27.625,0.6375,1.75,4.5,0.49,11.125,13.625,1.0125000000000002,3.25,3.875,7.125,13.875,2.75,0.5,6.125,5.75,German BBL
2023,G,3,Dewayne Russell,EWE,36,38.875,39.75,14.25,32.5,0.54875,4.0,11.625,0.42625,7.25,8.875,1.0225,1.125,4.125,5.25,14.375,2.5,0.0,6.25,5.125,German BBL
2023,G,4,T.J. Shorts II,TBB,43,34.625,39.5,13.625,27.75,0.61625,2.625,8.25,0.39625,9.5,12.0,0.9962500000000001,1.25,5.5,6.875,15.75,2.75,0.0,4.875,4.75,German BBL
2023,G,5,Eric Washington,MLP,32,37.5,38.375,13.375,28.75,0.5800000000000001,3.625,11.75,0.38625,8.0,9.125,1.08875,2.25,5.25,7.625,14.625,3.375,0.0,7.125,4.875,German BBL
2023,G,6,Brandon Childress,BAY,29,34.625,37.375,10.5,26.375,0.49375,5.375,14.625,0.45875,11.0,12.5,1.1075,0.875,6.375,7.25,9.875,2.5,0.125,6.375,5.625,German BBL
2023,G,7,Gerel Simmons,BRO,23,21.625,36.75,12.125,31.0,0.48750000000000004,6.375,17.5,0.4525,6.25,7.375,1.04625,1.25,3.625,4.875,5.625,2.75,0.0,3.625,6.375,German BBL
2023,G,8,Kendale McCullum,HAM,20,32.625,36.25,12.0,23.75,0.63125,1.875,4.5,0.5125,10.5,13.25,0.98875,1.125,4.875,6.0,12.375,4.625,0.25,7.75,7.125,German BBL
2023,G,9,Otis Livingston II,CRA,17,27.875,34.875,13.125,27.75,0.5925,3.125,8.875,0.44625,5.375,6.5,1.03625,1.75,4.0,5.75,10.875,2.375,0.125,4.125,5.5,German BBL
2023,G,10,Otis Livingston II,BAY,14,41.75,34.5,12.0,26.125,0.5725,4.875,12.125,0.505,5.75,6.75,1.06125,1.625,4.375,6.0,11.25,3.25,0.0,4.125,3.75,German BBL
2023,G,11,Stanley Whittaker,OLI,34,39.375,34.25,13.125,26.5,0.61875,2.375,6.0,0.5075000000000001,5.625,7.0,1.0,1.25,5.0,6.25,9.75,2.75,0.5,4.5,5.5,German BBL
2023,G,12,Yago Dos Santos,RUL,45,33.125,34.0,10.25,24.125,0.53375,5.625,14.875,0.47875,7.75,9.5,1.0187499999999998,1.75,6.125,8.0,12.75,1.625,0.125,6.125,4.75,German BBL
2023,G,13,JeQuan Lewis,ROST,31,36.25,33.25,10.375,22.75,0.56875,2.75,6.5,0.5287499999999999,9.875,11.375,1.075,0.5,6.75,7.25,14.375,3.0,0.375,7.875,6.625,German BBL
2023,G,14,Wes Clark,BVC,30,23.0,33.125,12.125,26.125,0.57875,5.375,13.125,0.51625,3.625,4.5,1.00625,0.875,6.5,7.375,9.625,2.625,0.25,3.25,5.375,German BBL
2023,G,15,Divine Myles,BLB,18,29.125,31.875,12.75,27.25,0.5850000000000001,1.125,5.75,0.25,5.25,6.5,1.0274999999999999,1.375,3.375,4.875,8.125,1.75,0.0,2.25,3.875,German BBL
2023,G,16,Edon Maxhuni,CRA,33,27.875,31.75,10.0,25.125,0.49875,4.375,13.125,0.41125,7.375,8.375,1.115,0.625,2.75,3.375,10.625,1.875,0.125,6.0,6.875,German BBL
2023,G,17,Isaiah Washington,FRA,19,31.125,30.25,11.125,24.875,0.56125,3.375,9.25,0.4625,4.5,5.875,0.95125,1.875,6.25,8.125,8.375,0.625,0.0,5.75,6.125,German BBL
2023,G,18,Prentiss Hubb,LUD,37,38.625,29.875,9.875,26.5,0.46499999999999997,5.25,16.375,0.395,5.0,6.5,0.9575,1.25,4.625,6.0,10.875,2.0,0.375,5.0,4.25,German BBL
2023,G,19,Harald Frey,GOE,37,35.125,29.75,9.125,20.5,0.56,4.125,11.375,0.45499999999999996,7.25,8.625,1.05,1.375,3.75,5.125,9.25,1.625,0.125,3.625,4.875,German BBL
2023,G,20,Charles Callison,BC,27,34.5,27.75,10.75,24.75,0.545,3.0,9.25,0.4025,3.125,4.125,0.95625,0.5,3.375,3.875,10.375,2.625,0.5,5.0,5.375,German BBL
2023,G,21,Amir Bell,BRO,23,21.125,27.75,10.625,20.375,0.65375,1.875,5.875,0.395,4.625,5.75,1.0137500000000002,2.75,6.0,8.75,12.625,2.5,0.125,5.5,10.375,German BBL
2023,G,22,Maodo Lo,BER,29,26.75,26.375,9.0,22.5,0.49875,4.125,13.0,0.40125,4.25,5.75,0.9325,1.375,4.75,6.125,10.875,2.25,0.25,6.25,4.5,German BBL
2023,G,23,Bennet Hundt,EWE,11,10.75,25.875,9.5,24.0,0.49375,5.0,12.625,0.5,1.875,2.5,0.9375,2.5,0.625,3.125,4.375,1.25,0.0,5.0,12.0,German BBL
2023,G,24,Maurice Stuckey,CRA,29,29.625,25.75,8.5,20.375,0.5187499999999999,6.125,16.5,0.4625,2.75,3.0,1.1075,0.75,5.25,5.875,4.125,2.875,0.375,2.625,9.0,German BBL
2023,G,25,Jordan Roland,ROST,24,27.375,24.875,8.75,20.875,0.52625,6.0,13.875,0.5475,1.25,1.75,0.91625,0.875,5.25,6.125,5.5,3.0,0.375,2.875,4.75,German BBL
2023,G,26,Juan Nunez,RUL,43,24.5,24.75,8.625,19.5,0.55625,1.625,5.375,0.37875,5.75,9.125,0.785,1.875,8.125,10.0,12.875,3.625,0.0,6.5,4.25,German BBL
2023,G,27,Will Cherry,LUD,25,31.75,24.25,8.25,22.875,0.4525,3.0,10.25,0.37,4.625,6.875,0.8387500000000001,1.25,5.875,7.125,10.75,4.25,0.125,5.125,7.75,German BBL
2023,G,28,Corey Walden,BAY,34,21.375,23.875,6.375,18.0,0.44499999999999995,3.875,12.5,0.3825,7.25,7.875,1.15125,1.5,3.5,5.0,6.875,2.375,0.25,3.875,6.875,German BBL
2023,G,29,Rich Igbineweka,BAY,23,19.125,23.5,7.0,17.0,0.5125,2.375,7.125,0.41625,7.125,10.25,0.875,1.875,5.0,6.875,4.125,2.375,0.125,5.0,8.625,German BBL
2023,G,30,MaCio Teague,EWE,16,27.125,23.5,8.25,18.0,0.5775,3.25,9.125,0.4475,3.625,3.75,1.1937499999999999,2.25,6.25,8.5,3.5,2.625,0.375,2.125,3.125,German BBL
2023,G,31,Rene Kindzeka,CRA,26,4.875,22.75,6.625,15.625,0.5287499999999999,5.375,12.0,0.5625,4.25,6.0,0.875,1.25,6.625,7.75,4.75,3.0,0.0,5.375,17.375,German BBL
2023,G,32,Arnas Velicka,BVC,37,32.0,22.375,6.0,18.125,0.41625,3.875,13.125,0.37625,6.375,9.375,0.8587500000000001,0.625,5.375,5.875,16.625,2.5,0.75,7.125,4.25,German BBL
2023,G,33,J.J. Frazier,FRA,27,31.125,21.625,7.75,20.0,0.48,3.375,10.5,0.40625,2.875,3.5,1.0262499999999999,0.875,5.0,5.875,7.375,1.875,0.125,3.5,9.0,German BBL
2023,G,34,Tamir Blatt,BER,23,21.875,21.25,6.125,20.375,0.37625,5.375,16.375,0.40875,3.625,4.625,0.9675,0.875,4.5,5.375,17.375,1.625,0.0,6.75,2.125,German BBL
2023,G,35,Zach Ensminger,TBB,29,10.375,21.25,7.0,16.0,0.5475,4.25,9.75,0.545,3.0,4.0,0.9375,2.5,4.25,6.75,3.5,2.0,0.0,4.25,8.75,German BBL
2023,G,36,Ziga Samar,HAM,34,30.0,20.5,6.875,17.875,0.47875,1.875,7.625,0.3125,4.875,6.125,0.9975,1.375,6.125,7.5,14.75,3.25,0.125,8.625,6.75,German BBL
2023,G,37,O'Showen Williams,OLI,33,17.5,20.25,7.75,16.25,0.595,2.5,7.0,0.43999999999999995,2.25,3.125,0.885,2.5,3.5,6.0,5.25,5.375,0.25,3.875,5.625,German BBL
2023,G,38,Bennet Hundt,MLP,20,17.375,19.75,6.625,15.5,0.53875,3.0,8.0,0.47250000000000003,3.5,4.25,1.0,1.5,4.25,5.875,11.625,0.625,0.0,6.25,7.75,German BBL
2023,G,39,Lukas Herzog,MLP,23,13.25,17.0,5.875,14.625,0.5087499999999999,2.75,9.125,0.37124999999999997,2.5,3.5,0.8925,2.5,4.75,7.125,3.25,0.25,0.0,2.75,6.125,German BBL
2023,G,40,Scottie Reynolds,BC,18,20.0,14.875,4.625,11.5,0.5,2.875,8.375,0.4375,2.75,3.125,1.08375,0.0,4.375,4.375,10.25,2.125,0.0,5.375,8.125,German BBL
2023,G,41,Johannes Patrick,LUD,26,4.125,13.875,4.125,17.25,0.3,3.5,13.875,0.3125,2.125,2.75,0.9375,2.75,4.125,6.875,6.875,2.125,0.0,3.5,16.625,German BBL
2023,G,42,Julius Boehmer,OLI,32,19.0,13.625,4.125,11.125,0.45875,2.375,7.0,0.41625,3.125,3.75,1.04125,1.0,2.625,3.625,3.125,2.875,0.0,2.75,10.375,German BBL
2023,G,43,Gian Aydinoglu,BLB,10,10.25,12.375,4.375,10.25,0.53625,0.75,2.875,0.3125,2.875,5.875,0.625,0.0,0.75,0.75,5.875,4.375,0.0,2.25,11.625,German BBL
2023,G,44,Niklas Wurzner,MLP,12,8.5,11.125,5.125,13.25,0.48625,0.75,3.0,0.3125,0.0,4.375,0.0,3.0,3.0,5.875,5.875,3.0,0.0,8.125,16.25,German BBL
2023,G,45,Bastian Doreth,BAY,33,26.25,10.0,3.125,5.875,0.66125,2.5,4.5,0.6975,1.25,1.25,1.16625,0.75,3.625,4.375,6.75,0.625,0.0,2.75,7.125,German BBL
2023,G,1,David Kramer,BLB,30,34.125,38.625,12.125,31.0,0.48750000000000004,5.875,18.125,0.40375,8.625,10.25,1.0525,1.625,7.5,9.125,2.375,2.625,0.25,5.25,5.75,German BBL
2023,G,2,James Batemon III,CRA,18,29.875,38.125,13.0,23.625,0.6875,5.0,10.75,0.5850000000000001,7.125,8.25,1.08,0.75,3.375,4.0,7.25,2.0,0.125,5.5,6.875,German BBL
2023,G,3,Jaleen Smith,BER,32,27.125,36.625,12.25,25.125,0.60625,6.625,14.75,0.55875,5.625,6.25,1.1287500000000001,1.75,4.875,6.625,8.5,2.75,0.375,4.375,4.25,German BBL
2023,G,4,Isaiah Whitehead,LUD,13,30.0,34.375,10.75,28.0,0.48,3.5,12.625,0.34125000000000005,9.375,12.875,0.91375,1.375,5.375,6.75,8.0,1.75,0.75,5.125,8.0,German BBL
2023,G,5,Tyler Nelson,ROST,25,31.875,34.125,9.625,24.25,0.49625,7.0,18.0,0.48375,7.875,8.75,1.1287500000000001,1.0,5.75,6.75,3.75,1.625,0.125,3.25,4.125,German BBL
2023,G,6,Tim Coleman,MLP,26,27.375,31.625,9.625,23.875,0.50125,3.5,12.875,0.3375,9.0,12.125,0.935,2.75,10.75,13.5,3.625,3.5,2.375,5.0,9.125,German BBL
2023,G,7,Mark Smith,GOE,34,39.25,31.625,10.0,23.75,0.5237499999999999,4.5,11.875,0.47,7.25,8.5,1.06125,2.5,10.625,13.125,5.25,2.125,0.0,5.125,5.125,German BBL
2023,G,8,Andreas Obst,BAY,31,26.25,31.5,9.75,22.375,0.5425,6.875,17.25,0.495,5.25,5.875,1.13125,0.5,4.75,5.375,5.625,2.0,0.125,2.5,4.0,German BBL
2023,G,9,Jhonathan Dunn,LUD,39,31.25,31.0,10.625,23.625,0.56,6.0,15.5,0.48250000000000004,3.875,4.875,0.9850000000000001,1.75,3.625,5.375,2.375,1.25,0.5,2.5,6.625,German BBL
2023,G,10,Geno Crandall,GOE,33,30.625,30.375,9.375,20.875,0.5625,2.5,8.75,0.35000000000000003,9.0,10.625,1.06625,2.375,5.875,8.25,11.0,3.25,0.75,6.125,8.875,German BBL
2023,G,11,Brandon Paul,RUL,36,29.625,28.5,9.25,23.375,0.49750000000000005,6.375,17.75,0.44999999999999996,3.5,4.5,0.9762500000000001,0.875,6.25,7.125,3.75,2.875,0.25,3.625,6.875,German BBL
2023,G,12,Laurynas Beliauskas,FRA,24,37.375,27.875,9.125,20.375,0.55875,5.875,14.0,0.5287499999999999,3.75,4.125,1.125,0.875,5.625,6.625,5.5,1.125,0.125,2.625,3.625,German BBL
2023,G,13,Javontae Hawkins,TBB,21,27.0,27.5,8.875,21.5,0.5175,2.75,10.375,0.33625000000000005,7.0,8.875,0.98875,2.875,5.5,8.5,3.25,1.5,0.5,4.875,8.75,German BBL
2023,G,14,Kostja Mushidi,BC,31,34.125,27.375,9.0,23.625,0.47875,5.0,14.5,0.4325,4.25,5.5,0.97375,0.625,3.875,4.5,4.625,1.75,0.625,3.5,5.625,German BBL
2023,G,15,Tyson Ward,TBB,39,29.125,27.25,9.625,21.25,0.56875,3.875,10.875,0.43999999999999995,4.125,5.75,0.89125,4.125,9.125,13.25,3.625,2.75,0.875,3.75,6.625,German BBL
2023,G,16,James Woodard,HAM,20,33.375,27.125,9.375,22.375,0.52125,5.625,13.0,0.53875,2.875,4.5,0.8125,1.25,5.625,6.875,5.0,2.75,0.375,3.75,4.75,German BBL
2023,G,17,Yovel Zoosman,BER,27,25.375,26.0,8.875,17.125,0.645,3.875,8.375,0.56875,4.5,5.875,0.94875,3.875,6.875,10.875,5.25,4.25,1.125,3.25,4.625,German BBL
2023,G,18,Braydon Hobbs,BLB,24,35.625,25.625,8.375,21.125,0.49750000000000005,6.375,16.875,0.475,2.5,2.75,1.1287500000000001,1.5,6.375,7.875,12.625,3.875,0.125,4.875,3.5,German BBL
2023,G,19,Rob Edwards,GOE,12,21.875,25.125,8.25,23.125,0.4475,3.375,12.5,0.34125000000000005,5.125,7.125,0.8999999999999999,1.75,7.125,8.875,1.125,1.75,0.875,4.875,7.125,German BBL
2023,G,20,Ognjen Jaramaz,BAY,35,20.5,24.875,8.125,21.5,0.475,2.75,10.625,0.31875,5.75,7.625,0.94125,1.625,4.125,5.625,5.125,2.5,0.0,4.25,7.625,German BBL
2023,G,21,Spencer Reaves,BRO,33,20.75,24.25,8.375,17.75,0.59375,5.75,11.625,0.61375,1.75,2.25,0.9525,2.125,5.25,7.375,4.0,1.125,0.0,2.25,9.0,German BBL
2023,G,22,Gabriele Procida,BER,26,21.125,24.125,7.5,18.0,0.52125,3.125,10.375,0.37875,6.0,7.5,1.0,2.375,6.875,9.125,2.625,3.125,0.5,4.75,4.125,German BBL
2023,G,23,Robin Amaize,BLB,34,29.125,24.125,8.25,20.375,0.5062500000000001,3.0,9.875,0.375,4.75,6.625,0.88125,1.625,6.875,8.5,7.25,2.375,0.5,5.25,6.75,German BBL
2023,G,24,Isaac Bonga,BAY,35,27.5,24.0,8.0,16.875,0.59375,2.625,6.25,0.5087499999999999,5.375,7.125,0.9375,4.25,9.625,13.875,4.75,1.75,0.75,3.5,6.25,German BBL
2023,G,25,Hassani Gravett,EWE,19,25.25,23.75,7.75,20.375,0.47750000000000004,2.75,10.875,0.32125000000000004,5.25,7.75,0.8500000000000001,1.875,6.25,8.125,9.0,1.875,0.0,6.125,6.125,German BBL
2023,G,26,Tremmell Darden,BC,32,29.75,23.75,9.25,18.875,0.6125,1.375,4.375,0.38625,3.875,5.0,0.9925,2.5,7.75,10.125,2.5,1.75,1.0,3.0,5.25,German BBL
2023,G,27,Thomas Klepeisz,RUL,45,30.875,23.0,7.0,16.375,0.53375,5.375,13.75,0.49250000000000005,3.625,4.0,1.13375,2.25,4.375,6.625,8.125,3.625,0.25,3.25,6.375,German BBL
2023,G,28,D.J. Seeley,BAY,18,21.375,22.625,8.0,22.75,0.4375,3.5,12.25,0.3575,3.125,3.875,1.0,2.125,3.875,6.0,6.25,2.0,0.25,5.125,5.125,German BBL
2023,G,29,Kay Bruhnke,BAY,33,17.25,22.5,7.625,19.75,0.48375,5.5,15.125,0.45625,1.75,2.5,0.8550000000000001,2.5,4.875,7.375,2.375,1.0,1.125,2.875,6.375,German BBL
2023,G,30,Kevin Wohlrath,BRO,34,23.875,22.125,8.375,17.25,0.60875,4.25,10.625,0.5,1.125,1.625,0.8825,2.0,4.75,6.875,2.25,1.625,0.25,1.875,4.375,German BBL
