Year,Player,Pos,HT,WT,Team,Birth City,Draft Status,Nationality
2019,Marshawn Powell,F,6-7,240,Hamburg Towers,Crozet (VA),"2013 NBA Draft, Undrafted",United States
2019,Nigel Pruitt,F,6-7,180,Fraport Skyliners,Potomac (MD),"2016 NBA Draft, Undrafted",United States
2019,Lukas Pryszcz,F,6-5,198,Medi Bayreuth,N/A,"2023 NBA Draft, Undrafted",Germany
2019,Henry Pwono,F,6-7,230,Basketball Lowen Braunschweig,Pittsburgh (PA),"2015 NBA Draft, Undrafted",United StatesDemocratic Republic of the Congo
2019,Ryan Quaid,GF,6-8,228,SC Rasta Vechta,Fort Collins (CO),"2019 NBA Draft, Undrafted",United States
2019,Bogdan Radosavljevic,C,7-0,231,ALBA Berlin,Jagodina,"2013 NBA Draft, Undrafted",SerbiaGermany
2019,Leon Radosevic,C,6-9,224,Bayern Munich,Sisak,"2012 NBA Draft, Undrafted",Croatia
2019,Justin Raffington,C,6-9,255,Medi Bayreuth,Bad Krotzingen,"2015 NBA Draft, Undrafted",United StatesGermany
2019,Joe Rahon,G,6-2,195,Fraport Skyliners,San Diego (CA),"2017 NBA Draft, Undrafted",United States
2019,Matic Rebec,G,5-11,150,SC Rasta Vechta,Postojna,"2017 NBA Draft, Undrafted",Slovenia
2019,Jarelle Reischel,F,6-7,210,SC Rasta Vechta,Frankfurt,"2016 NBA Draft, Undrafted",Germany
2019,Trevor Releford,G,6-0,190,Basketball Lowen Braunschweig,Kansas City (MO),"2014 NBA Draft, Undrafted",United States
2019,Johannes Richter,F,6-8,215,s.Oliver Baskets,Neustadt,"2015 NBA Draft, Undrafted",Germany
2019,Quantez Robertson,GF,6-3,200,Fraport Skyliners,Cincinnati (OH),"2009 NBA Draft, Undrafted",United States
2019,James Robinson,G,6-3,200,Medi Bayreuth,Hyattsville (MD),"2016 NBA Draft, Undrafted",United States
2019,Austen Rowland,G,6-1,180,Hamburg Towers,Hyattsville (MD),"2004 NBA Draft, Undrafted",United States
2019,Victor Rudd,F,6-9,246,s.Oliver Baskets,Los Angeles (CA),"2014 NBA Draft, Undrafted",United States
2019,Alex Ruoff,F,6-6,220,BG Goettingen,Hamilton (OH),"2009 NBA Draft, Undrafted",United States
