Year,Player,Pos,HT,WT,Team,Birth City,Draft Status,Nationality
2021,Aleksandar Zecevic,C,6-10,245,Bnei Herzelia,Novi Sad,"2020 NBA Draft, Undrafted",Serbia
2021,Ron Zipper,G,6-3,-,Hapoel Beer Sheva,N/A,2025 NBA Draft Eligible,Israel
2021,Iftah Ziv,G,6-1,190,Maccabi FOX Tel Aviv,Haifa,"2017 NBA Draft, Undrafted",Israel
2021,Ante Zizic,C,6-11,254,Maccabi FOX Tel Aviv,Split,2016 Rnd 1 Pick 23,Croatia
2022,Gal Abrass,G,6-2,-,Hapoel Unet Holon,N/A,"2022 NBA Draft, Undrafted",Israel
2022,Abdul-Malik Abu,F,6-8,240,Hapoel Upper Galilee Safed,Boston (MA),"2018 NBA Draft, Undrafted",United StatesNigeria
2022,Raz Adam,F,6-3,-,Ironi Nes Ziona,N/A,"2021 NBA Draft, Undrafted",Israel
2022,Jalen Adams,G,6-2,195,Maccabi FOX Tel Aviv,Roxbury (MA),"2019 NBA Draft, Undrafted",United States
2022,Tomer Agmon,G,6-3,192,Maccabi FOX Tel Aviv,Tel Aviv,2026 NBA Draft Eligible,Israel
2022,Amit Aharoni,G,6-1,-,Ironi Nes Ziona,N/A,2024 NBA Draft Eligible,Israel
2022,Khalil Ahmad,G,6-4,185,Hapoel Beer Sheva,Corona (CA),"2019 NBA Draft, Undrafted",United States
2022,Lahav Akerman,F,6-4,-,Ironi Nes Ziona,N/A,2025 NBA Draft Eligible,Israel
2022,Kadeem Allen,G,6-3,200,Hapoel Haifa,Wilmington (NC),2017 Rnd 2 Pick 23,United States
2022,Guy Aloush,F,6-5,-,Hapoel Beer Sheva,N/A,"2022 NBA Draft, Undrafted",Israel
2022,Shahar Amir,G,6-2,-,Hapoel Unet Holon,N/A,"2021 NBA Draft, Undrafted",Israel
2022,Yariv Amiram,F,6-8,-,Elitzur Kiryat Ata,N/A,"2016 NBA Draft, Undrafted",Israel
2022,Afek Amsalem,F,6-7,-,Hapoel Bank Yahav Jerusalem,N/A,2026 NBA Draft Eligible,Israel
2022,Lotan Amsalem,F,6-7,-,Hapoel Tel Aviv,N/A,"2023 NBA Draft, Undrafted",Israel
2022,Adam Ariel,F,6-5,187,Hapoel Tel Aviv,Jerusalem,"2016 NBA Draft, Undrafted",Israel
2022,Guy Artman,G,6-1,-,Bnei Herzelia,N/A,2024 NBA Draft Eligible,Israel
2022,Netanel Artzi,F,6-6,196,Hapoel Unet Holon,Haifa,"2019 NBA Draft, Undrafted",Israel
2022,Or Ashkenazi,G,6-3,-,Hapoel Eilat,N/A,2025 NBA Draft Eligible,Israel
2022,Niv Avidan,F,6-5,-,Elitzur Kiryat Ata,N/A,2026 NBA Draft Eligible,Israel
2022,Ofek Avital,G,6-0,-,Hapoel Haifa,N/A,"2019 NBA Draft, Undrafted",Israel
2022,Noam Avivi,F,6-9,224,Hapoel Eilat,Tel Aviv,"2021 NBA Draft, Undrafted",Israel
2022,Roe Avneri,C,6-6,-,Hapoel Bank Yahav Jerusalem,N/A,2027 NBA Draft Eligible,Israel
2022,Idan Avraham,F,6-7,-,Ironi Nes Ziona,N/A,2024 NBA Draft Eligible,Israel
2022,Alon Baavur,G,6-0,-,Hapoel Haifa,N/A,2026 NBA Draft Eligible,Israel
2022,Chris Babb,G,6-5,225,Bnei Herzelia,Arlington (TX),"2013 NBA Draft, Undrafted",United States
2022,Wade Baldwin IV,G,6-4,220,Maccabi FOX Tel Aviv,Bellemead (NJ),2016 Rnd 1 Pick 17,United States
2022,Niv Baloul,F,6-8,198,Hapoel Unet Holon,N/A,"2020 NBA Draft, Undrafted",Israel
2022,Noah Bam,G,6-1,-,Elitzur Kiryat Ata,N/A,2026 NBA Draft Eligible,Israel
2022,Zuf Ben Moshe,G,6-4,190,Hapoel Galil Gilboa,Tel Aviv,"2019 NBA Draft, Undrafted",Israel
2022,Gil Beni,G,6-2,174,Hapoel Tel Aviv,Tel Aviv,"2020 NBA Draft, Undrafted",Israel
2022,Tyler Bey,F,6-7,215,Ironi Nes Ziona,Las Vegas (NV),2020 Rnd 2 Pick 6,United States
2022,Oz Blayzer,F,6-7,208,Hapoel Bank Yahav Jerusalem,Tiberias,"2014 NBA Draft, Undrafted",Israel
2022,Liav Bokobza,F,6-7,-,Hapoel Haifa,N/A,2027 NBA Draft Eligible,Israel
2022,Deishuan Booker,G,6-3,170,Hapoel Upper Galilee Safed,Las Vegas (NV),"2019 NBA Draft, Undrafted",United States
2022,Frederic Bourdillon,G,6-4,190,Hapoel Unet Holon,Grasse,"2013 NBA Draft, Undrafted",France
2022,Desonta Bradford,G,6-4,190,Hapoel Beer Sheva,Humboldt (TN),"2018 NBA Draft, Undrafted",United States
2022,Suleiman Braimoh,F,6-8,229,Maccabi FOX Tel Aviv,Benin City,"2011 NBA Draft, Undrafted",NigeriaUnited States
2022,Oded David Brandwein,G,6-1,182,Bnei Herzelia,Petah Tikva,"2010 NBA Draft, Undrafted",Israel
2022,Michael Brisker,G,6-2,176,Elitzur Kiryat Ata,Tel Aviv,"2020 NBA Draft, Undrafted",Israel
2022,Brandon Brown,G,6-1,176,Hapoel Bank Yahav Jerusalem,Tacoma (WA),"2012 NBA Draft, Undrafted",United States
2022,Chad Brown,C,6-9,245,Hapoel Galil Gilboa,Deltona (FL),"2019 NBA Draft, Undrafted",United States
2022,J'Covan Brown,G,6-1,197,Hapoel Tel Aviv,Port Arthur (TX),"2012 NBA Draft, Undrafted",United States
2022,Kyree Brown,G,6-0,170,Ironi Nes Ziona,Oakland (CA),2025 NBA Draft Eligible,United States
2022,Lorenzo Brown,G,6-5,189,Maccabi FOX Tel Aviv,Roswell (NM),2013 Rnd 2 Pick 22,United StatesSpain
2022,Shaq Buchanan,G,6-3,190,Ironi Nes Ziona,Madison (MS),"2019 NBA Draft, Undrafted",United States
2022,Tony Carr,G,6-5,200,Hapoel Galil Gilboa,Philadelphia (PA),2018 Rnd 2 Pick 21,United States
2022,Lior Carreira,F,6-6,222,Ironi Nes Ziona,Kfar Saba,"2019 NBA Draft, Undrafted",Israel
2022,Khadeen Carrington,G,6-4,195,Hapoel Bank Yahav Jerusalem,Brooklyn (NY),"2018 NBA Draft, Undrafted",United States
2022,Ben Carter,F,6-9,230,Hapoel Eilat,Las Vegas (NV),"2018 NBA Draft, Undrafted",United StatesIsrael
2022,"Robert Carter, Jr.",F,6-9,240,Bnei Herzelia,Thomasville (GA),"2016 NBA Draft, Undrafted",United States
2022,Antonius Cleveland,G,6-6,195,Hapoel Eilat,Memphis (TN),"2017 NBA Draft, Undrafted",United States
2022,T.J. Cline,F,6-9,230,Hapoel Bank Yahav Jerusalem,Plano (TX),"2017 NBA Draft, Undrafted",United StatesIsrael
2022,Sandy Cohen III,G,6-6,200,Bnei Herzelia,Green Bay (WI),"2019 NBA Draft, Undrafted",United States
2022,Jake Cohen,FC,6-10,235,Maccabi FOX Tel Aviv,Berwyn (PA),"2013 NBA Draft, Undrafted",United StatesIsrael
2022,Ron Cohen,G,6-3,-,Hapoel Upper Galilee Safed,N/A,2024 NBA Draft Eligible,Israel
2022,"Bonzie Colson, Jr.",F,6-5,225,Maccabi FOX Tel Aviv,New Bedford (MA),"2018 NBA Draft, Undrafted",United States
2022,D.J. Cooper,G,5-11,173,Ironi Nes Ziona,Chicago (IL),"2013 NBA Draft, Undrafted",United States
2022,Or Cornelius,F,6-6,198,Hapoel Bank Yahav Jerusalem,N/A,"2019 NBA Draft, Undrafted",Israel
2022,Isaiah Cousins,G,6-4,191,Hapoel Haifa,Mount Vernon (NY),2016 Rnd 2 Pick 29,United States
2022,Harol Dadon,G,6-4,-,Hapoel Unet Holon,N/A,"2020 NBA Draft, Undrafted",Israel
2022,Hayden Dalton,F,6-8,195,Hapoel Unet Holon,Parker (CO),"2018 NBA Draft, Undrafted",United States
2022,Ido Davidi,G,6-4,198,Elitzur Kiryat Ata,N/A,"2018 NBA Draft, Undrafted",Israel
2022,Shawn Dawson,F,6-6,205,Hapoel Unet Holon,Eilat,"2015 NBA Draft, Undrafted",Israel
2022,Javin DeLaurier,F,6-10,215,Hapoel Unet Holon,Charlottesville (VA),"2020 NBA Draft, Undrafted",United States
2022,Cody Demps,G,6-4,195,Hapoel Beer Sheva,Elk Grove (CA),"2016 NBA Draft, Undrafted",United States
2022,John DiBartolomeo,G,6-0,175,Maccabi FOX Tel Aviv,Westport (CT),"2013 NBA Draft, Undrafted",United StatesIsrael
2022,Ilay Dolinski,C,6-8,-,Hapoel Tel Aviv,N/A,2027 NBA Draft Eligible,Israel
2022,Noam Shimon Dovrat,G,6-5,-,Hapoel Bank Yahav Jerusalem,N/A,2024 NBA Draft Eligible,Israel
2022,Erik Edery,FC,6-9,-,Hapoel Beer Sheva,N/A,"2023 NBA Draft, Undrafted",Israel
2022,David Efianayi,G,6-2,185,Hapoel Beer Sheva,Orlando (FL),"2019 NBA Draft, Undrafted",United States
2022,Ben Eisenhardt,F,6-10,215,Hapoel Beer Sheva,Bainbridge Island (WA),"2014 NBA Draft, Undrafted",United States
2022,C.J. Elleby,F,6-6,200,Bnei Herzelia,Seattle (WA),2020 Rnd 2 Pick 16,United States
2022,Biram Faye,C,6-9,220,Bnei Herzelia,Dakar,"2021 NBA Draft, Undrafted",Senegal
2022,James Feldeine,G,6-4,190,Hapoel Tel Aviv,New York (NY),"2010 NBA Draft, Undrafted",United StatesDominican Republic
2022,Ofek Fogelman,G,6-1,-,Hapoel Unet Holon,N/A,2024 NBA Draft Eligible,Israel
2022,Robert Franks,F,6-7,225,Hapoel Galil Gilboa,Vancouver (WA),"2019 NBA Draft, Undrafted",United States
2022,Joshua Friedkin,G,5-11,150,Hapoel Beer Sheva,Emeryville (CA),"2020 NBA Draft, Undrafted",United States
2022,D.J. Funderburk,C,6-10,225,Hapoel Eilat,Lakewood (OH),"2021 NBA Draft, Undrafted",United States
2022,Julian Gamble,C,6-10,265,Bnei Herzelia,Durham (NC),"2013 NBA Draft, Undrafted",United States
2022,Diante Garrett,G,6-4,190,Elitzur Kiryat Ata,Milwaukee (WI),"2011 NBA Draft, Undrafted",United States
2022,Amit Gershon,G,6-3,194,Hapoel Eilat,Hadera,"2017 NBA Draft, Undrafted",Israel
2022,Tomer Ginat,F,6-6,215,Hapoel Tel Aviv,Nahariya,"2016 NBA Draft, Undrafted",Israel
2022,Ofek Gol,G,6-0,-,Elitzur Kiryat Ata,N/A,2025 NBA Draft Eligible,Israel
2022,Justin Gorham,F,6-8,220,Hapoel Galil Gilboa,Columbia (MD),"2021 NBA Draft, Undrafted",United States
2022,Erick Green,G,6-3,178,Hapoel Unet Holon,Winchester (VA),2013 Rnd 2 Pick 16,United States
2022,Eric Griffin,F,6-8,194,Hapoel Eilat,Orlando (FL),"2012 NBA Draft, Undrafted",United States
2022,Nate Grimes,F,6-8,225,Hapoel Eilat,Las Vegas (NV),"2020 NBA Draft, Undrafted",United States
2022,Daniel Gueta,G,6-2,-,Hapoel Galil Gilboa,N/A,2025 NBA Draft Eligible,Israel
2022,Ron Gutman,G,6-4,-,Ironi Nes Ziona,N/A,"2018 NBA Draft, Undrafted",Israel
2022,Golan Gutt,G,6-5,206,Hapoel Galil Gilboa,Ramat Gan,"2016 NBA Draft, Undrafted",Israel
2022,Yali Haeim,G,5-11,-,Elitzur Kiryat Ata,N/A,2024 NBA Draft Eligible,Greece
2022,Zach Hankins,C,7-0,245,Hapoel Bank Yahav Jerusalem,Charlevoix (MI),"2019 NBA Draft, Undrafted",United States
2022,Yotam Hanochi,F,6-10,218,Elitzur Kiryat Ata,Afula,"2022 NBA Draft, Undrafted",Israel
2022,Eyal Harel,F,6-4,-,Hapoel Tel Aviv,N/A,2026 NBA Draft Eligible,Israel
2022,Ido Harel,G,6-1,-,Hapoel Eilat,N/A,2025 NBA Draft Eligible,Israel
2022,Ronnie Harrell,G,6-7,200,Ironi Nes Ziona,Denver (CO),"2019 NBA Draft, Undrafted",United States
2022,C.J. Harris,G,6-3,190,Hapoel Unet Holon,Winston-Salem (NC),"2013 NBA Draft, Undrafted",United States
2022,Manny Harris,G,6-5,185,Hapoel Unet Holon,Detroit (MI),"2010 NBA Draft, Undrafted",United States
2022,Yuval Henkin,G,6-0,-,Ironi Nes Ziona,N/A,2026 NBA Draft Eligible,Israel
2022,Anthony Hickey,G,5-11,185,Hapoel Haifa,Hopkinsville (KY),"2015 NBA Draft, Undrafted",United States
2022,Darrun Hilliard,G,6-6,220,Maccabi FOX Tel Aviv,Bethlehem (PA),2015 Rnd 2 Pick 8,United States
2022,Jaylen Hoard,F,6-8,216,Hapoel Tel Aviv,Wattignies,"2019 NBA Draft, Undrafted",France
2022,Austin Hollins,G,6-4,183,Maccabi FOX Tel Aviv,Chandler (AZ),"2014 NBA Draft, Undrafted",United States
2022,Quinton Hooker,G,6-0,205,Bnei Herzelia,Brooklyn Park (MN),"2017 NBA Draft, Undrafted",United States
2022,Chris Horton,FC,6-8,225,Hapoel Tel Aviv,Decatur (GA),"2016 NBA Draft, Undrafted",United States
2022,Richard Howell,F,6-8,257,Hapoel Haifa,Marietta (GA),"2013 NBA Draft, Undrafted",United StatesIsrael
2022,Roi Huber,G,6-1,168,Hapoel Galil Gilboa,Kfar Saba,"2019 NBA Draft, Undrafted",Israel
2022,Jalen Hudson,F,6-6,192,Hapoel Galil Gilboa,Richmond (VA),"2019 NBA Draft, Undrafted",United States
2022,Elia Jerbi,G,6-0,-,Hapoel Eilat,N/A,2027 NBA Draft Eligible,Israel
2022,Chris Johnson,F,6-6,206,Hapoel Unet Holon,Columbus (OH),"2012 NBA Draft, Undrafted",United States
2022,Jalen Jones,G,6-7,220,Hapoel Haifa,Dallas (TX),"2016 NBA Draft, Undrafted",United States
2022,Marvin Jones,FC,7-0,220,Hapoel Unet Holon,Chicago (IL),"2017 NBA Draft, Undrafted",United States
2022,Shawn Jones,F,6-8,240,Hapoel Haifa,Hialeah (FL),"2014 NBA Draft, Undrafted",United StatesKosovo
2022,Kenneth Kadji,C,6-11,242,Hapoel Unet Holon,Douala,"2013 NBA Draft, Undrafted",CameroonUnited States
2022,J.J. Kaplan,GF,6-5,210,Elitzur Kiryat Ata,Huntsville (AL),"2022 NBA Draft, Undrafted",United States
2022,Tidjan Keita,F,6-10,205,Hapoel Beer Sheva,Paris,"2017 NBA Draft, Undrafted",FranceGuinea
2022,Maurice Kemp,F,6-8,190,Bnei Herzelia,Miami (FL),"2013 NBA Draft, Undrafted",United States
2022,Egor Koulechov,F,6-5,205,Hapoel Beer Sheva,Volgograd,"2018 NBA Draft, Undrafted",RussiaIsrael
2022,Roi Kozikaro,G,6-2,-,Hapoel Upper Galilee Safed,N/A,2025 NBA Draft Eligible,Israel
2022,Yair Kravits,G,6-4,190,Bnei Herzelia,Petah Tikva,"2021 NBA Draft, Undrafted",Israel
2022,Wayne Langston,F,6-7,245,Hapoel Upper Galilee Safed,Upper Marlboro (MD),"2016 NBA Draft, Undrafted",United States
2022,Gur Lavy,F,6-6,-,Hapoel Haifa,N/A,"2023 NBA Draft, Undrafted",Israel
2022,Manu Lecomte,G,5-11,175,Hapoel Eilat,Ixelles,"2018 NBA Draft, Undrafted",Belgium
2022,Nimrod Levi,FC,6-8,190,Hapoel Upper Galilee Safed,Ramat Gan,"2017 NBA Draft, Undrafted",Israel
2022,Gabe Levin,F,6-8,235,Bnei Herzelia,Oak Park (IL),"2018 NBA Draft, Undrafted",United States
2022,Tomer Levinson,C,6-9,205,Ironi Nes Ziona,Be'er Ya'akov,"2022 NBA Draft, Undrafted",Israel
2022,Gilad Levy,C,7-1,-,Hapoel Bank Yahav Jerusalem,N/A,2024 NBA Draft Eligible,Israel
2022,Jonathan Levy,C,6-8,-,Hapoel Eilat,N/A,"2023 NBA Draft, Undrafted",Israel
2022,Chavaughn Lewis,F,6-5,195,Elitzur Kiryat Ata,Queens (NY),"2015 NBA Draft, Undrafted",United States
2022,Shalev Shlomo Lugashi,G,6-4,-,Elitzur Kiryat Ata,N/A,"2023 NBA Draft, Undrafted",Israel
2022,Moriel Lutaty,G,6-0,-,Hapoel Haifa,N/A,"2021 NBA Draft, Undrafted",Israel
2022,Scott Machado,G,6-1,201,Hapoel Eilat,Queens (NY),"2012 NBA Draft, Undrafted",United StatesBrazil
2022,Nadav Malka,G,6-0,-,Hapoel Upper Galilee Safed,N/A,2026 NBA Draft Eligible,Israel
2022,Ben Shlomo Maman,C,6-5,-,Hapoel Beer Sheva,N/A,2025 NBA Draft Eligible,Israel
2022,Rafi Manco,F,6-5,185,Maccabi FOX Tel Aviv,Jerusalem,"2016 NBA Draft, Undrafted",Israel
2022,Devyn Marble,GF,6-6,192,Hapoel Upper Galilee Safed,Southfield (MI),2014 Rnd 2 Pick 26,United States
2022,Jarell Martin,F,6-10,239,Maccabi FOX Tel Aviv,Baton Rouge (LA),2015 Rnd 1 Pick 25,United States
2022,Karam Mashour,GF,6-6,210,Elitzur Kiryat Ata,Nazareth,"2015 NBA Draft, Undrafted",Israel
2022,Mangok Mathiang,C,6-10,230,Hapoel Eilat,Melbourne,"2017 NBA Draft, Undrafted",AustraliaSouth Sudan
2022,Tre McLean,GF,6-5,195,Hapoel Galil Gilboa,Charleston (SC),"2017 NBA Draft, Undrafted",United States
2022,Jordan McRae,G,6-5,179,Hapoel Tel Aviv,Savannah (GA),2014 Rnd 2 Pick 28,United States
2022,Mareks Mejeris,F,6-8,210,Hapoel Bank Yahav Jerusalem,Liepaja,"2013 NBA Draft, Undrafted",Latvia
2022,Yahel Melamed,F,6-5,-,Hapoel Upper Galilee Safed,N/A,"2023 NBA Draft, Undrafted",Israel
2022,Jerome Meyinsse,F,6-9,233,Ironi Nes Ziona,Baton Rouge (LA),"2010 NBA Draft, Undrafted",United States
2022,Alon Michaeli,C,6-8,-,Bnei Herzelia,N/A,2027 NBA Draft Eligible,Israel
2022,Naveh Mintz,F,6-8,-,Hapoel Galil Gilboa,N/A,2025 NBA Draft Eligible,Israel
2022,Niv Misgav,G,6-0,176,Hapoel Unet Holon,N/A,"2017 NBA Draft, Undrafted",Israel
2022,Jarvin Montgomery,C,6-9,-,Hapoel Unet Holon,N/A,"2020 NBA Draft, Undrafted",Israel
2022,Ben Moore,F,6-8,220,Hapoel Beer Sheva,Bolingbrook (IL),"2017 NBA Draft, Undrafted",United States
2022,Itay Moskovits,G,6-3,-,Hapoel Upper Galilee Safed,N/A,"2022 NBA Draft, Undrafted",Israel
2022,Xavier Munford,G,6-3,180,Hapoel Tel Aviv,Hillside (NJ),"2014 NBA Draft, Undrafted",United States
2022,Tom Naor,GF,6-4,-,Hapoel Haifa,N/A,2026 NBA Draft Eligible,Israel
2022,Josh Nebo,FC,6-9,244,Maccabi FOX Tel Aviv,Katy (TX),"2020 NBA Draft, Undrafted",United States
2022,Rashard Odomes,G,6-6,217,Hapoel Galil Gilboa,Copperas Cove (TX),"2019 NBA Draft, Undrafted",United States
2022,Yonatan Ohayon,F,6-7,-,Elitzur Kiryat Ata,N/A,2026 NBA Draft Eligible,Israel
2022,Chinanu Onuaku,C,6-9,250,Hapoel Tel Aviv,Upper Marlboro (MD),2016 Rnd 2 Pick 7,United States
2022,Rotem Ovadia,G,6-0,-,Hapoel Haifa,N/A,2028 NBA Draft Eligible,Israel
2022,Richaud Pack,G,6-3,183,Hapoel Beer Sheva,Bloomfield Hills (MI),"2015 NBA Draft, Undrafted",United States
2022,Roy Paretsky,G,6-5,198,Hapoel Beer Sheva,N/A,2024 NBA Draft Eligible,Israel
2022,Joshua Patton,F,6-8,230,Hapoel Galil Gilboa,Manteca (CA),"2020 NBA Draft, Undrafted",United States
2022,Josh Perkins,G,6-2,190,Hapoel Galil Gilboa,Denver (CO),"2019 NBA Draft, Undrafted",United States
2022,London Perrantes,G,6-1,194,Hapoel Galil Gilboa,Encino (CA),"2017 NBA Draft, Undrafted",United States
2022,Terran Petteway,F,6-6,209,Hapoel Eilat,Galveston (TX),"2015 NBA Draft, Undrafted",United States
2022,Sagi Pinchas,G,6-0,-,Hapoel Eilat,N/A,2027 NBA Draft Eligible,Israel
2022,Guy Pnini,F,6-6,215,Maccabi FOX Tel Aviv,Tel Aviv,"2005 NBA Draft, Undrafted",Israel
2022,Tomer Porat,FC,6-7,196,Hapoel Beer Sheva,Petah Tikva,"2021 NBA Draft, Undrafted",Israel
2022,Alex Poythress,F,6-9,235,Maccabi FOX Tel Aviv,Clarksville (TN),"2016 NBA Draft, Undrafted",United States
2022,Casey Prather,F,6-6,208,Hapoel Eilat,Jackson (TN),"2014 NBA Draft, Undrafted",United States
2022,Joe Ragland,G,6-0,185,Hapoel Unet Holon,Springfield (MA),"2012 NBA Draft, Undrafted",United States
2022,Levi Randolph,G,6-5,208,Hapoel Bank Yahav Jerusalem,Madison (AL),"2015 NBA Draft, Undrafted",United States
2022,Will Rayman,F,6-8,210,Hapoel Haifa,New York (NY),"2020 NBA Draft, Undrafted",United States
2022,Juvonte Reddic,F,6-9,250,Elitzur Kiryat Ata,Winston-Salem (NC),"2014 NBA Draft, Undrafted",United States
2022,Amir Reuven,G,5-11,-,Elitzur Kiryat Ata,N/A,"2020 NBA Draft, Undrafted",Israel
2022,Harel Rinski,F,6-6,-,Hapoel Upper Galilee Safed,N/A,2024 NBA Draft Eligible,Israel
2022,Maxim Romanov,F,6-8,200,Hapoel Unet Holon,Nahariya,"2023 NBA Draft, Undrafted",Israel
2022,Arthur Rozenfeld,G,6-0,182,Hapoel Galil Gilboa,Bron,"2017 NBA Draft, Undrafted",France
2022,Miron Ruina,F,6-8,227,Hapoel Galil Gilboa,Helsinki,"2020 NBA Draft, Undrafted",FinlandIsrael
2022,Dori Sahar,G,6-5,-,Bnei Herzelia,N/A,"2023 NBA Draft, Undrafted",Israel
2022,Amit Sanker,G,6-2,-,Hapoel Unet Holon,N/A,2024 NBA Draft Eligible,Israel
2022,Amit Schvartz,FC,6-7,-,Bnei Herzelia,N/A,2025 NBA Draft Eligible,Israel
2022,Neta Segal,G,6-2,-,Hapoel Beer Sheva,Rutherglen,"2017 NBA Draft, Undrafted",ScotlandIsrael
2022,Itay Segev,F,6-9,188,Hapoel Bank Yahav Jerusalem,Kfar Saba,"2017 NBA Draft, Undrafted",Israel
2022,Niv Shlomi Lempert,G,6-2,-,Hapoel Galil Gilboa,N/A,2026 NBA Draft Eligible,Israel
2022,Yotam Shmul,F,6-4,-,Hapoel Bank Yahav Jerusalem,N/A,2025 NBA Draft Eligible,Israel
2022,Itay Shneider,G,6-2,-,Hapoel Haifa,N/A,2028 NBA Draft Eligible,Israel
2022,Amit Simhon,G,6-5,208,Hapoel Haifa,Ramat Gan,"2011 NBA Draft, Undrafted",Israel
2022,Russ Smith,G,6-0,165,Hapoel Beer Sheva,Brooklyn (NY),2014 Rnd 2 Pick 17,United States
2022,Speedy Smith,G,6-3,180,Hapoel Bank Yahav Jerusalem,St. Petersburg (FL),"2015 NBA Draft, Undrafted",United States
2022,Ran Solomon,G,6-1,-,Hapoel Unet Holon,N/A,2027 NBA Draft Eligible,Israel
2022,Roman Sorkin,F,6-10,225,Maccabi FOX Tel Aviv,Minsk,"2018 NBA Draft, Undrafted",BelarusIsrael
2022,Benayu Sror,C,6-10,-,Hapoel Galil Gilboa,N/A,"2021 NBA Draft, Undrafted",Israel
2022,Amin Stevens,F,6-6,215,Elitzur Kiryat Ata,Roswell (GA),"2013 NBA Draft, Undrafted",United States
2022,Amit Suss,F,6-6,196,Hapoel Galil Gilboa,Ramat Gan,"2021 NBA Draft, Undrafted",Israel
2022,Yuval Sznajderman,G,6-1,180,Hapoel Galil Gilboa,N/A,2024 NBA Draft Eligible,Israel
2022,Joaquin Szuchman,G,6-3,190,Hapoel Beer Sheva,Concordia,"2017 NBA Draft, Undrafted",ArgentinaIsrael
2022,Jared Terrell,G,6-3,215,Hapoel Eilat,Weymouth (MA),"2018 NBA Draft, Undrafted",United States
2022,Stevie Thompson,G,6-4,185,Bnei Herzelia,Torrance (CA),"2019 NBA Draft, Undrafted",United StatesPuerto Rico
2022,Austin Tilghman,G,6-1,230,Hapoel Eilat,Middletown (DE),"2018 NBA Draft, Undrafted",United States
2022,Justin Tillman,F,6-8,229,Hapoel Haifa,Detroit (MI),"2018 NBA Draft, Undrafted",United States
2022,Bar Timor,G,6-3,187,Hapoel Tel Aviv,Haifa,"2014 NBA Draft, Undrafted",Israel
2022,Liam Shlomo Toby,C,-,-,Hapoel Haifa,N/A,2026 NBA Draft Eligible,Israel
2022,J.P. Tokoto,GF,6-6,200,Hapoel Tel Aviv,Menomonee Falls (WI),2015 Rnd 2 Pick 28,United StatesCameroon
2022,Dakarai Tucker,GF,6-5,195,Hapoel Galil Gilboa,Gardena (CA),"2016 NBA Draft, Undrafted",United States
2022,Devonte Upson,FC,6-9,205,Hapoel Haifa,Amarillo (TX),"2015 NBA Draft, Undrafted",United States
2022,Andy Van Vliet,C,7-0,235,Bnei Herzelia,Brasschaat,"2020 NBA Draft, Undrafted",Belgium
2022,Siim-Sander Vene,F,6-7,207,Hapoel Bank Yahav Jerusalem,Tartu,"2012 NBA Draft, Undrafted",Estonia
2022,Christian Vital,G,6-2,187,Hapoel Haifa,Hollis (NY),"2020 NBA Draft, Undrafted",United States
2022,Travis Warech,GF,6-3,195,Hapoel Tel Aviv,Pine Brook (NJ),"2013 NBA Draft, Undrafted",United States
2022,Bryce Washington,F,6-6,245,Hapoel Upper Galilee Safed,New Orleans (LA),"2018 NBA Draft, Undrafted",United States
2022,Briante Weber,G,6-2,170,Bnei Herzelia,Chesapeake (VA),"2015 NBA Draft, Undrafted",United States
2022,Ziv Weissmann,G,6-4,-,Hapoel Galil Gilboa,N/A,2025 NBA Draft Eligible,Israel
2022,Spencer Weisz,F,6-4,209,Hapoel Haifa,Florham (NJ),"2017 NBA Draft, Undrafted",United StatesIsrael
2022,Greg Whittington,F,6-8,212,Hapoel Beer Sheva,Columbia (MD),"2015 NBA Draft, Undrafted",United States
2022,C.J. Williams,G,6-5,234,Ironi Nes Ziona,Fayetteville (NC),"2012 NBA Draft, Undrafted",United States
2022,Xeyrius Williams,F,6-9,205,Hapoel Haifa,Huber Heights (OH),"2020 NBA Draft, Undrafted",United States
2022,Payton Willis,G,6-4,200,Hapoel Galil Gilboa,Fayetteville (AR),"2022 NBA Draft, Undrafted",United States
2022,Noam Yaacov,G,6-1,-,Hapoel Bank Yahav Jerusalem,N/A,2026 NBA Draft Eligible,DenmarkIsrael
2022,Eitan Yanay,F,6-7,-,Hapoel Unet Holon,N/A,2025 NBA Draft Eligible,Israel
2022,Navot Yannai,G,6-3,-,Hapoel Tel Aviv,N/A,"2014 NBA Draft, Undrafted",Israel
2022,James Young,G,6-6,215,Hapoel Tel Aviv,Rochester (MI),2014 Rnd 1 Pick 17,United States
2022,Idan Zalmanson,C,6-10,250,Hapoel Tel Aviv,Tel Aviv,"2017 NBA Draft, Undrafted",Israel
2022,Ron Zipper,G,6-3,-,Hapoel Beer Sheva,N/A,2025 NBA Draft Eligible,Israel
2022,Iftah Ziv,G,6-1,190,Maccabi FOX Tel Aviv,Haifa,"2017 NBA Draft, Undrafted",Israel
2023,Yonatan Abouloff,F,6-4,-,Ironi Nes Ziona,N/A,2027 NBA Draft Eligible,Israel
2023,Raz Adam,F,6-3,-,Elitzur Kiryat Ata,N/A,"2021 NBA Draft, Undrafted",Israel
2023,Lahav Akerman,F,6-4,-,Ironi Nes Ziona,N/A,2025 NBA Draft Eligible,Israel
2023,Noam Akrish,G,6-7,198,Bnei Herzelia,N/A,"2023 NBA Draft, Undrafted",Israel
2023,Joe Alexander,F,6-8,230,Hapoel Bank Yahav Jerusalem,Kaohsiung,2008 Rnd 1 Pick 8,United StatesIsrael
