Year,Position,#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
2005,SG,2,Tony Stanley,SLH,35,35.5,24.0,8.4,19.4,.431,4.4,11.8,.370,2.9,4.5,.641,2.4,3.7,6.0,2.4,3.1,0.2,2.5,4.0
2005,SG,3,Rahshon Turner,LEM,33,28.2,23.8,9.2,17.3,.536,0.3,1.1,.238,5.1,7.1,.710,4.9,7.7,12.6,3.7,1.7,0.8,5.0,5.0
2005,SG,4,C.C. Harrison,PLV,33,33.2,23.4,8.0,16.8,.477,3.3,8.3,.402,4.0,4.8,.844,0.7,4.0,4.7,3.3,2.6,0.2,2.8,4.2
2005,SG,5,Nedejko Asceric,HYT,29,21.9,20.7,8.2,15.5,.532,2.0,5.7,.342,2.3,4.2,.545,2.4,6.4,8.8,2.9,1.7,0.1,3.3,5.9
2005,SG,6,J.D. Jackson,LEM,33,21.5,20.1,6.8,14.6,.465,3.8,9.4,.403,2.8,3.1,.891,1.7,7.0,8.7,6.0,2.6,0.3,3.0,5.7
2005,SG,7,Thomas Andrieux,CEC,29,28.8,19.5,6.6,17.4,.376,3.5,9.8,.359,2.9,3.7,.781,0.5,3.5,4.0,4.0,1.9,0.4,2.5,3.7
2005,SG,8,Jeff Greer,STR,37,30.6,19.0,6.7,14.8,.453,2.8,7.2,.386,2.9,4.2,.687,1.3,4.4,5.7,3.7,2.3,0.6,3.1,3.2
2005,SG,9,Cedric Ferchaud,CHO,32,29.1,18.3,6.5,13.9,.465,3.4,8.7,.393,2.0,2.8,.704,1.4,3.5,5.0,4.1,1.3,0.4,2.4,4.7
2005,SG,10,Harold Mrazek,LYV,36,18.8,17.6,5.1,10.0,.511,4.0,8.0,.504,3.3,3.6,.922,0.0,2.0,2.0,3.7,2.0,0.3,2.3,5.8
2005,SG,11,Filip Videnov,NAN,36,17.4,17.4,7.0,14.7,.479,2.2,6.1,.363,1.1,1.4,.778,2.7,3.7,6.4,3.9,1.1,0.0,3.4,4.1
2005,SG,12,Artur Drozdov,PAU,27,28.9,17.0,6.7,13.7,.489,2.1,5.6,.374,1.5,2.8,.522,2.0,5.0,7.0,3.9,2.4,0.9,1.9,3.8
2005,SG,13,David Melody,CLER,30,29.3,16.5,6.2,15.5,.401,1.9,6.0,.318,2.2,2.8,.769,1.1,3.0,4.1,4.5,2.2,0.1,2.5,2.9
2005,SG,14,Laurent Legname,HYT,30,31.6,16.2,5.5,13.1,.417,3.0,7.2,.415,2.2,2.7,.830,0.7,1.6,2.3,4.5,1.7,0.0,1.9,2.4
2005,SG,15,Andre Owens,GRV,27,24.4,16.0,6.0,13.1,.456,0.6,2.5,.229,3.5,4.4,.787,0.8,3.4,4.2,4.3,1.8,0.2,2.7,5.1
2005,SG,16,Ali Bouziane,PLV,33,23.8,15.6,5.6,11.2,.497,2.1,5.4,.398,2.4,3.6,.661,1.1,2.6,3.7,7.3,2.2,0.2,4.8,6.0
2005,SG,17,DeRon Hayes,NAN,38,26.6,15.4,5.2,11.4,.460,3.8,8.3,.454,1.1,1.5,.750,0.7,2.8,3.5,3.3,1.2,0.1,1.4,2.5
2005,SG,18,Stanley Jackson,CHA,35,25.9,14.5,5.3,12.3,.431,2.1,5.9,.360,1.8,2.5,.688,1.1,6.1,7.2,8.6,3.6,0.8,4.7,5.1
