PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,Year,Season,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,FROM_YEAR,TO_YEAR,PLAYER_HEIGHT_METERS
2564,Boris Diaw,1610612762,UTA,35.0,11,4,7,0.364,51.5,6.1,12.2,0.5,1.5,3.6,0.429,2.3,2.5,0.9,0.8,4.6,5.3,5.6,3.6,1.8,1.0,0.8,3.0,2.5,16.0,2016-17,Playoffs,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
2545,Darko Milicic,1610612765,DET,19.0,34,29,5,0.853,51.8,5.5,21.1,0.262,0.0,0.3,0.0,4.5,7.8,0.583,3.6,10.4,14.0,2.3,4.2,2.3,4.9,3.2,10.7,0.0,15.6,2003-04,Regular Season,,Serbia,2003,1,2,31,C,7-0,275.0,2003,2012,2.13
2545,Darko Milicic,1610612765,DET,19.0,8,7,1,0.875,42.2,0.0,12.9,0.0,0.0,0.0,0.0,3.2,12.9,0.25,3.2,6.5,9.7,3.2,9.7,3.2,0.0,0.0,3.2,0.0,3.2,2003-04,Playoffs,,Serbia,2003,1,2,31,C,7-0,275.0,2003,2012,2.13
2545,Darko Milicic,1610612765,DET,20.0,37,26,11,0.703,51.6,5.1,15.5,0.329,0.0,0.0,0.0,3.5,4.9,0.708,0.6,8.2,8.8,1.4,3.3,0.4,3.5,0.4,6.3,0.0,13.7,2004-05,Regular Season,,Serbia,2003,1,2,31,C,7-0,275.0,2003,2012,2.13
2545,Darko Milicic,1610612765,DET,20.0,9,8,1,0.889,47.6,4.3,14.9,0.286,0.0,0.0,0.0,2.1,2.1,1.0,2.1,6.4,8.5,2.1,2.1,0.0,2.1,0.0,6.4,0.0,10.6,2004-05,Playoffs,,Serbia,2003,1,2,31,C,7-0,275.0,2003,2012,2.13
2545,Darko Milicic,1610612753,ORL,21.0,55,40,15,0.727,52.7,8.2,16.1,0.509,0.0,0.1,0.0,1.9,3.4,0.56,3.0,7.4,10.4,2.8,3.5,1.0,5.3,0.8,6.3,3.5,18.3,2005-06,Regular Season,,Serbia,2003,1,2,31,C,7-0,275.0,2003,2012,2.13
2545,Darko Milicic,1610612753,ORL,22.0,80,38,42,0.475,52.8,6.9,15.1,0.454,0.0,0.0,0.0,3.9,6.3,0.613,4.0,8.1,12.1,2.5,3.4,1.2,3.9,1.0,6.0,5.1,17.6,2006-07,Regular Season,,Serbia,2003,1,2,31,C,7-0,275.0,2003,2012,2.13
2545,Darko Milicic,1610612753,ORL,22.0,4,0,4,0.0,54.8,9.6,16.3,0.588,0.0,0.0,0.0,4.3,8.1,0.529,4.8,3.8,8.6,1.9,1.0,0.5,1.9,0.5,4.3,6.7,23.4,2006-07,Playoffs,,Serbia,2003,1,2,31,C,7-0,275.0,2003,2012,2.13
2545,Darko Milicic,1610612763,MEM,23.0,70,19,51,0.271,49.6,6.5,14.9,0.438,0.0,0.0,0.0,2.0,3.6,0.554,3.8,8.8,12.6,1.7,3.0,1.0,3.4,1.2,5.5,3.3,15.0,2007-08,Regular Season,,Serbia,2003,1,2,31,C,7-0,275.0,2003,2012,2.13
2545,Darko Milicic,1610612763,MEM,24.0,61,22,39,0.361,51.9,6.9,13.3,0.515,0.0,0.0,0.0,3.0,5.3,0.562,4.2,9.1,13.2,1.7,2.4,1.1,2.6,1.3,6.7,4.6,16.7,2008-09,Regular Season,,Serbia,2003,1,2,31,C,7-0,275.0,2003,2012,2.13
2545,Darko Milicic,1610612750,MIN,25.0,32,3,29,0.094,48.6,7.1,14.5,0.49,0.0,0.1,0.0,1.1,2.0,0.536,3.3,7.4,10.7,3.3,2.5,1.6,2.4,0.6,5.8,2.1,15.3,2009-10,Regular Season,,Serbia,2003,1,2,31,C,7-0,275.0,2003,2012,2.13
2545,Darko Milicic,1610612750,MIN,26.0,69,15,54,0.217,49.1,7.9,16.8,0.469,0.0,0.0,0.0,1.9,3.3,0.557,3.9,6.6,10.5,3.0,4.4,1.6,4.1,1.2,6.7,3.0,17.7,2010-11,Regular Season,,Serbia,2003,1,2,31,C,7-0,275.0,2003,2012,2.13
2545,Darko Milicic,1610612750,MIN,27.0,29,14,15,0.483,51.4,6.4,14.1,0.454,0.0,0.0,0.0,1.7,4.0,0.432,3.8,6.7,10.6,1.8,3.5,1.0,2.7,1.4,6.4,3.3,14.6,2011-12,Regular Season,,Serbia,2003,1,2,31,C,7-0,275.0,2003,2012,2.13
2545,Darko Milicic,1610612738,BOS,28.0,1,0,1,0.0,45.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,2012-13,Regular Season,,Serbia,2003,1,2,31,C,7-0,275.0,2003,2012,2.13
1922,Francisco Elson,1610612743,DEN,28.0,62,36,26,0.581,51.1,5.5,11.6,0.472,0.0,0.1,0.0,1.7,2.6,0.667,3.8,8.0,11.8,1.9,2.0,2.0,2.3,1.0,8.4,0.0,12.7,2003-04,Regular Season,California,Netherlands,1999,2,41,16,C,7-0,240.0,2003,2011,2.13
1922,Francisco Elson,1610612743,DEN,28.0,4,1,3,0.25,50.4,6.1,10.5,0.583,0.0,0.0,0.0,0.9,1.8,0.5,0.9,7.0,7.9,1.8,2.6,1.8,0.9,0.9,12.3,0.0,13.2,2003-04,Playoffs,California,Netherlands,1999,2,41,16,C,7-0,240.0,2003,2011,2.13
1922,Francisco Elson,1610612743,DEN,29.0,67,41,26,0.612,50.0,5.4,11.5,0.468,0.1,0.2,0.333,2.4,4.2,0.57,3.2,7.5,10.7,1.8,2.1,1.8,2.2,0.7,6.9,0.1,13.2,2004-05,Regular Season,California,Netherlands,1999,2,41,16,C,7-0,240.0,2003,2011,2.13
1922,Francisco Elson,1610612743,DEN,29.0,1,0,1,0.0,56.7,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004-05,Playoffs,California,Netherlands,1999,2,41,16,C,7-0,240.0,2003,2011,2.13
1922,Francisco Elson,1610612743,DEN,30.0,72,39,33,0.542,51.1,4.9,9.2,0.532,0.0,0.2,0.2,1.6,2.4,0.662,3.2,7.8,11.0,1.5,2.1,1.7,1.5,0.5,6.8,2.5,11.4,2005-06,Regular Season,California,Netherlands,1999,2,41,16,C,7-0,240.0,2003,2011,2.13
1922,Francisco Elson,1610612743,DEN,30.0,5,1,4,0.2,50.6,2.0,3.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.4,4.1,7.4,1.4,2.0,2.7,0.0,0.0,8.8,4.1,4.1,2005-06,Playoffs,California,Netherlands,1999,2,41,16,C,7-0,240.0,2003,2011,2.13
1922,Francisco Elson,1610612759,SAS,31.0,70,51,19,0.729,52.3,5.6,11.1,0.511,0.0,0.1,0.0,2.4,3.1,0.775,3.2,10.0,13.2,2.2,3.4,1.2,2.3,1.1,7.2,3.1,13.7,2006-07,Regular Season,California,Netherlands,1999,2,41,16,C,7-0,240.0,2003,2011,2.13
1922,Francisco Elson,1610612759,SAS,31.0,20,16,4,0.8,54.1,6.1,10.4,0.591,0.0,0.2,0.0,3.3,4.7,0.7,5.2,9.4,14.6,0.5,4.5,1.9,1.4,0.2,9.6,3.5,15.5,2006-07,Playoffs,California,Netherlands,1999,2,41,16,C,7-0,240.0,2003,2011,2.13
1922,Francisco Elson,1610612760,SEA,32.0,63,35,28,0.556,51.2,5.8,14.9,0.39,0.0,0.1,0.0,1.6,2.3,0.703,3.1,9.4,12.6,1.5,3.0,0.9,1.3,1.4,6.0,2.8,13.2,2007-08,Regular Season,California,Netherlands,1999,2,41,16,C,7-0,240.0,2003,2011,2.13
1922,Francisco Elson,1610612749,MIL,33.0,59,22,37,0.373,50.8,4.3,8.8,0.491,0.1,0.2,0.25,1.7,2.0,0.846,5.2,6.7,11.9,1.7,2.5,1.9,1.9,0.7,7.5,2.9,10.4,2008-09,Regular Season,California,Netherlands,1999,2,41,16,C,7-0,240.0,2003,2011,2.13
1922,Francisco Elson,1610612755,PHI,34.0,12,4,8,0.333,50.6,3.8,11.5,0.333,0.0,0.0,0.0,1.5,3.8,0.4,4.6,6.2,10.8,1.5,0.8,0.8,0.0,0.8,5.4,3.8,9.2,2009-10,Regular Season,California,Netherlands,1999,2,41,16,C,7-0,240.0,2003,2011,2.13
1922,Francisco Elson,1610612762,UTA,35.0,62,34,28,0.548,52.1,4.6,9.6,0.478,0.0,0.0,0.0,2.2,2.6,0.839,3.0,6.8,9.8,2.8,2.7,1.8,1.2,0.4,7.2,3.2,11.4,2010-11,Regular Season,California,Netherlands,1999,2,41,16,C,7-0,240.0,2003,2011,2.13
1922,Francisco Elson,1610612755,PHI,36.0,5,3,2,0.6,48.4,2.9,8.8,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.9,2.9,2.9,2.9,2.9,0.0,0.0,0.0,5.9,2011-12,Regular Season,California,Netherlands,1999,2,41,16,C,7-0,240.0,2003,2011,2.13
2582,Slavko Vranes,1610612757,POR,21.0,1,0,1,0.0,68.8,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,2003-04,Regular Season,,Montenegro,2003,2,39,29,C,7-5,275.0,2003,2003,2.26
2585,Zaza Pachulia,1610612753,ORL,20.0,59,13,46,0.22,50.6,5.2,13.5,0.389,0.0,0.0,0.0,4.5,6.9,0.644,5.3,8.1,13.4,1.0,2.6,1.6,0.9,1.9,6.7,0.1,14.9,2003-04,Regular Season,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612749,MIL,21.0,74,27,47,0.365,52.5,6.0,13.3,0.452,0.0,0.0,0.0,5.2,7.0,0.746,4.9,9.3,14.2,2.3,2.6,1.7,1.3,1.6,6.2,0.0,17.2,2004-05,Regular Season,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612737,ATL,22.0,78,26,52,0.333,52.8,6.6,14.7,0.451,0.0,0.0,0.0,6.4,8.7,0.735,5.7,7.5,13.2,2.8,3.9,1.9,0.8,1.9,6.2,7.4,19.6,2005-06,Regular Season,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612737,ATL,23.0,72,26,46,0.361,52.8,7.6,16.0,0.474,0.0,0.0,0.0,7.6,9.7,0.786,5.2,7.9,13.0,2.8,4.2,2.0,0.9,1.8,7.0,7.1,22.8,2006-07,Regular Season,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612737,ATL,24.0,62,28,34,0.452,51.5,5.8,13.4,0.437,0.0,0.2,0.0,5.9,8.4,0.706,4.9,8.7,13.5,2.0,3.8,1.3,0.7,1.2,7.6,6.6,17.6,2007-08,Regular Season,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612737,ATL,24.0,7,3,4,0.429,53.7,3.6,12.8,0.28,0.0,0.5,0.0,7.7,10.8,0.714,4.6,5.6,10.3,1.0,4.6,1.0,0.0,2.6,11.3,9.2,14.9,2007-08,Playoffs,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612737,ATL,25.0,77,45,32,0.584,53.3,5.8,11.6,0.497,0.0,0.1,0.0,5.9,8.3,0.709,6.3,9.5,15.8,2.1,3.3,1.3,0.9,1.4,7.5,6.9,17.4,2008-09,Regular Season,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612737,ATL,25.0,11,4,7,0.364,58.2,4.9,11.9,0.415,0.0,0.0,0.0,7.2,9.4,0.762,6.3,10.7,17.0,0.7,3.1,1.1,0.7,1.8,8.9,8.9,17.0,2008-09,Playoffs,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612737,ATL,26.0,78,50,28,0.641,51.4,5.7,11.6,0.488,0.0,0.2,0.0,4.4,6.7,0.65,5.5,8.3,13.8,2.0,2.7,1.7,1.5,1.4,8.8,5.3,15.7,2009-10,Regular Season,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612737,ATL,26.0,11,4,7,0.364,53.7,6.0,11.7,0.514,0.0,0.0,0.0,5.0,8.0,0.625,6.4,6.4,12.7,1.0,3.0,0.7,2.3,1.0,11.4,8.4,17.1,2009-10,Playoffs,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612737,ATL,27.0,79,43,36,0.544,52.5,4.5,9.8,0.461,0.0,0.0,0.0,5.7,7.6,0.754,5.0,9.0,14.1,2.5,2.9,1.4,0.9,1.9,7.8,6.9,14.7,2010-11,Regular Season,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612737,ATL,27.0,11,5,6,0.455,57.3,3.2,6.8,0.478,0.0,0.0,0.0,5.0,6.5,0.773,5.0,10.9,15.9,3.8,2.6,0.6,0.3,1.2,10.9,7.1,11.5,2010-11,Playoffs,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612737,ATL,28.0,58,34,24,0.586,53.0,5.5,10.9,0.499,0.0,0.0,0.0,3.8,5.1,0.741,5.0,9.8,14.8,2.6,2.6,1.8,0.9,1.4,5.6,5.5,14.7,2011-12,Regular Season,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612737,ATL,29.0,52,29,23,0.558,51.5,5.2,10.9,0.473,0.0,0.1,0.0,3.5,4.7,0.757,6.0,9.3,15.3,3.6,3.2,1.6,0.5,1.5,5.8,4.9,13.9,2012-13,Regular Season,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612749,MIL,30.0,53,10,43,0.189,51.1,5.7,13.5,0.427,0.0,0.0,0.0,4.2,5.0,0.846,5.4,7.4,12.8,5.2,3.5,1.7,0.5,1.4,4.8,5.2,15.7,2013-14,Regular Season,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612749,MIL,31.0,73,34,39,0.466,50.2,7.0,15.3,0.454,0.0,0.1,0.0,3.7,4.6,0.788,5.7,8.8,14.5,5.2,3.9,2.3,0.6,1.2,4.9,4.7,17.6,2014-15,Regular Season,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612749,MIL,31.0,6,2,4,0.333,50.1,6.2,15.6,0.4,0.0,0.0,0.0,3.1,5.1,0.615,4.3,11.3,15.6,3.5,1.9,3.9,1.2,2.7,5.8,4.3,15.6,2014-15,Playoffs,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612742,DAL,32.0,76,40,36,0.526,50.9,5.6,11.9,0.466,0.0,0.1,0.0,5.4,7.0,0.768,6.3,11.9,18.2,3.2,3.0,1.6,0.6,1.2,4.6,6.6,16.5,2015-16,Regular Season,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612742,DAL,32.0,5,1,4,0.2,53.3,4.3,11.4,0.375,0.0,0.0,0.0,7.1,8.1,0.882,4.8,8.1,12.9,7.6,1.0,1.4,0.5,1.0,6.2,6.7,15.7,2015-16,Playoffs,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612744,GSW,33.0,70,58,12,0.829,47.1,6.1,11.4,0.534,0.0,0.1,0.0,3.6,4.7,0.778,5.2,10.0,15.2,4.9,3.2,2.2,1.2,1.3,6.2,5.5,15.8,2016-17,Regular Season,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612744,GSW,33.0,15,14,1,0.933,47.5,7.2,13.5,0.533,0.0,0.2,0.0,2.9,3.8,0.765,4.0,8.8,12.8,2.7,3.1,1.8,0.9,0.7,7.2,5.2,17.3,2016-17,Playoffs,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612744,GSW,34.0,69,47,22,0.681,47.1,7.2,12.8,0.564,0.0,0.0,0.0,3.6,4.5,0.806,4.3,11.2,15.5,5.3,3.5,1.8,0.8,1.7,5.9,4.6,18.1,2017-18,Regular Season,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612744,GSW,34.0,7,5,2,0.714,47.2,7.1,12.5,0.571,0.0,0.0,0.0,16.1,21.4,0.75,10.7,10.7,21.4,1.8,5.4,5.4,1.8,0.0,1.8,10.7,30.4,2017-18,Playoffs,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612765,DET,35.0,68,35,33,0.515,48.2,4.7,10.6,0.44,0.0,0.2,0.0,5.3,6.8,0.782,5.4,9.1,14.6,5.0,3.1,1.7,0.9,0.9,8.3,7.6,14.7,2018-19,Regular Season,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2585,Zaza Pachulia,1610612765,DET,35.0,2,0,2,0.0,46.2,4.3,12.8,0.333,0.0,0.0,0.0,2.1,4.3,0.5,2.1,17.0,19.1,0.0,2.1,0.0,0.0,2.1,6.4,6.4,10.6,2018-19,Playoffs,,Georgia,2003,2,42,27,C,6-11,270.0,2003,2018,2.11
2740,Andris Biedrins,1610612744,GSW,19.0,30,17,13,0.567,50.7,6.0,10.3,0.577,0.0,0.1,0.0,2.5,5.3,0.475,6.2,9.4,15.6,1.6,1.6,1.6,3.2,2.0,11.5,0.0,14.5,2004-05,Regular Season,,Latvia,2004,1,11,15,C,7-0,242.0,2004,2013,2.13
2740,Andris Biedrins,1610612744,GSW,20.0,68,30,38,0.441,50.5,6.0,9.3,0.638,0.0,0.0,0.0,1.1,3.6,0.306,6.3,8.0,14.3,1.2,1.7,1.2,2.4,0.8,9.6,3.8,13.0,2005-06,Regular Season,,Latvia,2004,1,11,15,C,7-0,242.0,2004,2013,2.13
2740,Andris Biedrins,1610612744,GSW,21.0,82,42,40,0.512,48.3,7.1,11.8,0.599,0.0,0.0,0.0,1.8,3.4,0.521,5.1,10.4,15.4,1.8,2.4,1.4,2.8,1.4,6.2,3.8,15.9,2006-07,Regular Season,,Latvia,2004,1,11,15,C,7-0,242.0,2004,2013,2.13
2740,Andris Biedrins,1610612744,GSW,21.0,11,5,6,0.455,49.9,5.0,6.9,0.73,0.0,0.0,0.0,3.0,5.6,0.533,3.5,9.3,12.9,0.9,1.7,1.5,3.2,0.2,5.4,4.7,13.1,2006-07,Playoffs,,Latvia,2004,1,11,15,C,7-0,242.0,2004,2013,2.13
2740,Andris Biedrins,1610612744,GSW,22.0,76,44,32,0.579,47.9,7.8,12.5,0.626,0.0,0.0,0.0,2.7,4.3,0.62,5.9,11.2,17.1,1.7,2.0,1.3,2.2,1.1,6.0,3.8,18.3,2007-08,Regular Season,,Latvia,2004,1,11,15,C,7-0,242.0,2004,2013,2.13
2740,Andris Biedrins,1610612744,GSW,23.0,62,20,42,0.323,48.4,8.0,13.9,0.578,0.0,0.0,0.0,3.1,5.6,0.551,5.8,12.2,18.0,3.1,2.9,1.6,2.5,1.2,6.1,4.9,19.1,2008-09,Regular Season,,Latvia,2004,1,11,15,C,7-0,242.0,2004,2013,2.13
2740,Andris Biedrins,1610612744,GSW,24.0,33,10,23,0.303,47.4,5.0,8.5,0.591,0.0,0.0,0.0,0.2,1.6,0.16,3.9,12.2,16.1,3.5,2.0,1.2,2.7,0.4,7.3,2.4,10.3,2009-10,Regular Season,,Latvia,2004,1,11,15,C,7-0,242.0,2004,2013,2.13
2740,Andris Biedrins,1610612744,GSW,25.0,59,26,33,0.441,49.4,5.0,9.4,0.534,0.0,0.0,0.0,0.4,1.1,0.323,5.1,9.9,15.1,2.1,2.0,1.8,1.8,0.5,7.0,1.9,10.4,2010-11,Regular Season,,Latvia,2004,1,11,15,C,7-0,242.0,2004,2013,2.13
2740,Andris Biedrins,1610612744,GSW,26.0,47,17,30,0.362,51.4,2.7,4.5,0.609,0.0,0.0,0.0,0.1,0.6,0.111,3.1,9.1,12.2,1.1,1.0,1.6,3.1,0.1,8.7,1.0,5.5,2011-12,Regular Season,,Latvia,2004,1,11,15,C,7-0,242.0,2004,2013,2.13
2740,Andris Biedrins,1610612744,GSW,27.0,53,28,25,0.528,49.5,1.0,2.1,0.476,0.0,0.0,0.0,0.4,1.3,0.308,3.4,11.9,15.3,1.4,1.4,1.5,4.2,0.3,10.1,1.4,2.4,2012-13,Regular Season,,Latvia,2004,1,11,15,C,7-0,242.0,2004,2013,2.13
2740,Andris Biedrins,1610612744,GSW,27.0,3,1,2,0.333,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,15.6,21.9,3.1,3.1,0.0,6.3,0.0,18.8,3.1,0.0,2012-13,Playoffs,,Latvia,2004,1,11,15,C,7-0,242.0,2004,2013,2.13
2740,Andris Biedrins,1610612762,UTA,28.0,6,0,6,0.0,47.9,1.1,1.1,1.0,0.0,0.0,0.0,1.1,6.5,0.167,2.2,16.1,18.3,0.0,2.2,0.0,0.0,0.0,6.5,5.4,3.2,2013-14,Regular Season,,Latvia,2004,1,11,15,C,7-0,242.0,2004,2013,2.13
2788,DJ Mbenga,1610612742,DAL,24.0,15,9,6,0.6,49.7,5.3,12.3,0.429,0.0,0.0,0.0,2.6,3.5,0.75,2.6,4.4,7.0,0.0,4.4,0.0,4.4,0.0,11.4,0.0,13.2,2004-05,Regular Season,,Belgium,Undrafted,Undrafted,Undrafted,28,C,7-0,255.0,2004,2010,2.13
2788,DJ Mbenga,1610612742,DAL,25.0,43,33,10,0.767,50.3,6.8,12.7,0.533,0.0,0.2,0.0,2.1,4.2,0.5,4.0,7.9,11.9,0.4,3.4,1.3,5.3,0.4,10.0,3.4,15.7,2005-06,Regular Season,,Belgium,Undrafted,Undrafted,Undrafted,28,C,7-0,255.0,2004,2010,2.13
2788,DJ Mbenga,1610612742,DAL,25.0,7,3,4,0.429,49.8,2.0,6.0,0.333,0.0,0.0,0.0,4.0,4.0,1.0,2.0,14.0,16.0,0.0,6.0,0.0,2.0,0.0,18.0,2.0,8.0,2005-06,Playoffs,,Belgium,Undrafted,Undrafted,Undrafted,28,C,7-0,255.0,2004,2010,2.13
2788,DJ Mbenga,1610612742,DAL,26.0,21,18,3,0.857,49.1,3.1,10.0,0.313,0.0,0.0,0.0,4.4,5.0,0.875,1.9,5.0,6.9,3.8,3.1,1.9,3.1,0.6,10.6,2.5,10.6,2006-07,Regular Season,,Belgium,Undrafted,Undrafted,Undrafted,28,C,7-0,255.0,2004,2010,2.13
2788,DJ Mbenga,1610612747,LAL,27.0,42,32,10,0.762,48.1,5.8,12.4,0.464,0.0,0.0,0.0,0.7,1.8,0.417,4.1,6.5,10.6,1.5,1.8,1.0,3.8,0.6,10.3,3.1,12.3,2007-08,Regular Season,,Belgium,Undrafted,Undrafted,Undrafted,28,C,7-0,255.0,2004,2010,2.13
2788,DJ Mbenga,1610612747,LAL,27.0,7,6,1,0.857,51.0,8.5,13.6,0.625,0.0,0.0,0.0,0.0,0.0,0.0,5.1,10.2,15.3,0.0,1.7,3.4,1.7,0.0,15.3,1.7,16.9,2007-08,Playoffs,,Belgium,Undrafted,Undrafted,Undrafted,28,C,7-0,255.0,2004,2010,2.13
2788,DJ Mbenga,1610612747,LAL,28.0,23,17,6,0.739,47.8,7.1,15.0,0.474,0.0,0.3,0.0,1.8,2.1,0.875,2.4,5.8,8.2,2.4,3.4,2.6,6.3,1.1,8.7,2.1,16.1,2008-09,Regular Season,,Belgium,Undrafted,Undrafted,Undrafted,28,C,7-0,255.0,2004,2010,2.13
2788,DJ Mbenga,1610612747,LAL,28.0,7,5,2,0.714,44.6,2.9,17.1,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,8.6,0.0,5.7,0.0,5.7,2.9,0.0,0.0,5.7,2008-09,Playoffs,,Belgium,Undrafted,Undrafted,Undrafted,28,C,7-0,255.0,2004,2010,2.13
2788,DJ Mbenga,1610612747,LAL,29.0,49,33,16,0.673,51.8,7.0,15.0,0.466,0.0,0.0,0.0,1.3,2.8,0.474,4.7,8.0,12.7,1.2,2.2,0.7,4.2,0.6,7.9,3.2,15.3,2009-10,Regular Season,,Belgium,Undrafted,Undrafted,Undrafted,28,C,7-0,255.0,2004,2010,2.13
2788,DJ Mbenga,1610612747,LAL,29.0,3,2,1,0.667,50.8,8.3,25.0,0.333,0.0,0.0,0.0,4.2,4.2,1.0,0.0,20.8,20.8,4.2,0.0,0.0,0.0,0.0,8.3,4.2,20.8,2009-10,Playoffs,,Belgium,Undrafted,Undrafted,Undrafted,28,C,7-0,255.0,2004,2010,2.13
2788,DJ Mbenga,1610612740,NOH,30.0,41,20,21,0.488,52.9,3.7,7.9,0.469,0.0,0.0,0.0,2.1,2.9,0.722,5.6,8.2,13.8,1.0,3.4,1.0,4.3,0.5,8.3,2.7,9.5,2010-11,Regular Season,,Belgium,Undrafted,Undrafted,Undrafted,28,C,7-0,255.0,2004,2010,2.13
2788,DJ Mbenga,1610612740,NOH,30.0,5,2,3,0.4,55.1,4.3,4.3,1.0,0.0,0.0,0.0,2.1,4.3,0.5,4.3,6.4,10.6,2.1,2.1,4.3,6.4,0.0,14.9,2.1,10.6,2010-11,Playoffs,,Belgium,Undrafted,Undrafted,Undrafted,28,C,7-0,255.0,2004,2010,2.13
2435,Mario Kasun,1610612753,ORL,25.0,45,19,26,0.422,47.8,6.4,13.3,0.48,0.0,0.1,0.0,3.3,5.9,0.558,7.1,10.3,17.4,1.1,3.5,1.1,1.8,1.6,11.7,0.0,16.1,2004-05,Regular Season,,Croatia,2002,2,40,41,C,7-1,260.0,2004,2005,2.16
2435,Mario Kasun,1610612753,ORL,26.0,28,8,20,0.286,51.3,7.5,16.6,0.449,0.0,0.0,0.0,4.3,5.5,0.783,5.8,8.7,14.5,0.7,3.6,0.5,0.7,2.2,16.6,4.1,19.3,2005-06,Regular Season,,Croatia,2002,2,40,41,C,7-1,260.0,2004,2005,2.16
2420,Nenad Krstic,1610612751,NJN,21.0,75,40,35,0.533,53.0,7.6,15.3,0.493,0.0,0.1,0.0,5.0,6.9,0.725,4.3,6.5,10.8,2.1,3.0,0.9,1.7,2.1,7.5,0.0,20.1,2004-05,Regular Season,,Serbia,2002,1,24,4,C,7-0,240.0,2004,2010,2.13
2420,Nenad Krstic,1610612751,NJN,21.0,4,0,4,0.0,51.9,9.1,16.1,0.563,0.0,0.0,0.0,6.4,8.1,0.792,3.4,6.7,10.1,2.3,2.0,0.3,0.7,0.3,6.7,0.0,24.5,2004-05,Playoffs,,Serbia,2002,1,24,4,C,7-0,240.0,2004,2010,2.13
2420,Nenad Krstic,1610612751,NJN,22.0,80,48,32,0.6,52.7,9.5,18.8,0.507,0.0,0.1,0.25,4.0,5.7,0.698,3.9,7.1,11.0,1.9,2.8,0.7,1.3,1.8,6.3,5.8,23.1,2005-06,Regular Season,,Serbia,2002,1,24,4,C,7-0,240.0,2004,2010,2.13
