Year_x,Position,#,Player,Team_x,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,League,Year_y,Pos,HT,WT,Team_y,Birth City,Draft Status,Nationality
2019,G,6,Miha Lapornik,OLI,18,33.75,27.75,8.25,18.625,0.555,4.375,10.25,0.5275,6.75,8.625,0.9825,0.875,5.625,6.375,3.625,1.125,0.0,3.5,4.75,Adriatic ABA,2021,G,6-4,203,Krka Novo Mesto,Celje,"2015 NBA Draft, Undrafted",Slovenia
2022,F,9,Miha Lapornik,KRK,11,34.25,24.875,8.375,22.25,0.46875,5.0,13.375,0.46625,3.125,5.75,0.6900000000000001,0.375,6.375,6.75,3.75,2.0,0.0,3.0,5.75,Adriatic ABA,2021,G,6-4,203,Krka Novo Mesto,Celje,"2015 NBA Draft, Undrafted",Slovenia
2019,G,9,Luka Bozic,ZAD,22,41.875,24.875,8.75,15.125,0.72625,0.625,2.0,0.4,6.625,8.0,1.035,3.625,9.375,12.875,5.5,2.25,0.375,4.375,2.875,Adriatic ABA,2019,G,6-5,195,Buducnost,Bjelovar,"2017 NBA Draft, Undrafted",Croatia
2020,G,22,Luka Bozic,BUD,15,14.125,18.5,7.125,14.625,0.61,2.125,5.375,0.5,2.125,3.5,0.75,2.125,6.0,8.125,3.875,2.875,0.0,3.5,5.625,Adriatic ABA,2019,G,6-5,195,Buducnost,Bjelovar,"2017 NBA Draft, Undrafted",Croatia
2023,G,5,Luka Bozic,ZAD,27,46.875,34.75,11.0,21.125,0.6475,1.5,5.0,0.3725,11.375,13.5,1.0575,4.25,11.0,15.25,10.125,1.625,0.375,6.5,2.875,Adriatic ABA,2019,G,6-5,195,Buducnost,Bjelovar,"2017 NBA Draft, Undrafted",Croatia
2024,G,7,Luka Bozic,ZAD,26,47.5,31.5,9.875,20.375,0.60625,2.75,7.75,0.4399999999999999,8.875,11.625,0.9625,1.75,10.625,12.25,9.625,1.75,0.375,5.875,2.125,Adriatic ABA,2019,G,6-5,195,Buducnost,Bjelovar,"2017 NBA Draft, Undrafted",Croatia
2019,G,11,Nemanja Gordic,BUD,30,30.375,23.25,7.625,18.375,0.52125,2.0,7.375,0.33375,5.875,8.625,0.865,0.375,4.25,4.625,10.75,1.375,0.0,4.125,5.375,Adriatic ABA,2019,G,6-4,198,KK Partizan,Mostar,"2010 NBA Draft, Undrafted",Bosnia and Herzegovina
2020,G,16,Nemanja Gordic,PAR,18,29.375,22.625,7.5,19.25,0.49125,3.0,8.5,0.4375,4.5,5.625,1.0,0.625,4.5,5.125,11.75,0.875,0.0,3.75,3.375,Adriatic ABA,2019,G,6-4,198,KK Partizan,Mostar,"2010 NBA Draft, Undrafted",Bosnia and Herzegovina
2021,G,7,Nemanja Gordic,PAR,11,28.125,26.875,10.0,23.5,0.5287499999999999,2.875,9.5,0.385,4.125,5.625,0.92375,0.75,4.625,5.375,9.75,1.75,0.25,4.875,3.875,Adriatic ABA,2019,G,6-4,198,KK Partizan,Mostar,"2010 NBA Draft, Undrafted",Bosnia and Herzegovina
2021,G,18,Nemanja Gordic,MOR,14,25.875,20.125,6.625,17.0,0.4875,1.625,5.375,0.385,5.125,7.625,0.8450000000000001,0.625,5.75,6.375,13.0,1.5,0.25,4.5,4.125,Adriatic ABA,2019,G,6-4,198,KK Partizan,Mostar,"2010 NBA Draft, Undrafted",Bosnia and Herzegovina
2022,G,11,Nemanja Gordic,MOR,17,35.125,26.0,9.5,19.5,0.6125,2.0,6.0,0.41625,4.875,6.875,0.88625,0.875,4.0,4.875,10.875,0.625,0.25,4.625,3.75,Adriatic ABA,2019,G,6-4,198,KK Partizan,Mostar,"2010 NBA Draft, Undrafted",Bosnia and Herzegovina
2019,G,12,Roko Badzim,OLI,19,18.125,22.625,7.25,17.625,0.5087499999999999,4.75,12.0,0.5,3.5,4.125,1.0525,0.875,5.5,6.375,4.625,1.5,0.0,3.25,3.875,Adriatic ABA,2019,G,6-6,190,KK Cibona,Sibenik,"2019 NBA Draft, Undrafted",Croatia
2020,G,7,Roko Badzim,CIB,10,21.0,28.625,10.0,19.625,0.63625,4.625,11.375,0.5075000000000001,3.875,5.375,0.91625,2.125,3.875,6.125,3.625,2.875,0.0,4.25,5.75,Adriatic ABA,2019,G,6-6,190,KK Cibona,Sibenik,"2019 NBA Draft, Undrafted",Croatia
2019,G,13,Luka Lapornik,KRK,21,36.625,22.375,7.25,17.25,0.5225,3.0,8.625,0.4349999999999999,5.0,6.375,0.98125,2.5,5.5,7.875,5.375,3.5,1.625,4.5,6.0,Adriatic ABA,2019,G,6-4,194,Krka Novo Mesto,Celje,"2010 NBA Draft, Undrafted",Slovenia
2020,G,21,Luka Lapornik,KRK,19,35.75,20.125,6.125,16.625,0.46625,3.0,10.0,0.3712499999999999,4.75,6.0,0.995,1.5,4.125,5.625,4.625,2.375,0.5,3.875,6.625,Adriatic ABA,2019,G,6-4,194,Krka Novo Mesto,Celje,"2010 NBA Draft, Undrafted",Slovenia
2021,G,23,Luka Lapornik,KRK,22,31.0,18.5,5.75,14.75,0.485,3.125,8.0,0.49625,3.875,4.125,1.15125,1.625,5.875,7.5,3.5,1.25,0.75,2.75,7.5,Adriatic ABA,2019,G,6-4,194,Krka Novo Mesto,Celje,"2010 NBA Draft, Undrafted",Slovenia
2022,G,24,Luka Lapornik,KRK,26,33.625,17.5,6.0,15.75,0.47875,3.25,9.125,0.4475,2.25,2.625,1.04875,1.375,4.75,6.125,4.375,1.5,0.875,4.5,6.5,Adriatic ABA,2019,G,6-4,194,Krka Novo Mesto,Celje,"2010 NBA Draft, Undrafted",Slovenia
2019,G,15,Luka Asceric,MEG,22,28.375,20.625,7.125,20.0,0.44375,3.625,11.375,0.395,2.75,4.375,0.7987500000000001,3.75,8.0,11.625,7.125,0.875,0.625,3.375,6.375,Adriatic ABA,2019,G,6-7,196,KK Mega Bemax,Sankt Polten,"2019 NBA Draft, Undrafted",AustriaSerbia
2020,G,17,Luka Asceric,MEG,21,25.125,22.0,6.75,17.0,0.5,4.25,11.125,0.48125,4.125,5.5,0.93,1.375,6.125,7.5,5.125,2.125,0.25,5.0,7.5,Adriatic ABA,2019,G,6-7,196,KK Mega Bemax,Sankt Polten,"2019 NBA Draft, Undrafted",AustriaSerbia
2019,G,17,Marko Jeremic,FMP,22,38.0,20.125,5.75,15.0,0.47875,4.125,11.625,0.44625,4.5,6.0,0.9325,0.5,3.75,4.25,3.0,2.125,0.125,3.375,5.75,Adriatic ABA,2019,G,6-4,196,FMP Beograd,Novi Sad,"2013 NBA Draft, Undrafted",Serbia
2020,G,12,Marko Jeremic,FMP,18,30.125,24.625,7.125,15.625,0.5750000000000001,5.375,11.375,0.595,4.875,5.875,1.0174999999999998,1.0,4.5,5.5,4.0,1.0,0.125,1.75,5.125,Adriatic ABA,2019,G,6-4,196,FMP Beograd,Novi Sad,"2013 NBA Draft, Undrafted",Serbia
2021,G,13,Marko Jeremic,MOR,26,25.125,23.125,5.875,15.125,0.4825,5.25,12.375,0.5325,6.125,7.0,1.10625,1.0,4.125,5.125,3.0,1.25,0.0,2.0,7.75,Adriatic ABA,2019,G,6-4,196,FMP Beograd,Novi Sad,"2013 NBA Draft, Undrafted",Serbia
2022,G,15,Marko Jeremic,MOR,26,31.75,23.875,6.5,17.5,0.4599999999999999,5.5,14.5,0.48,5.375,6.25,1.06875,1.125,3.125,4.25,2.875,1.5,0.5,3.125,5.75,Adriatic ABA,2019,G,6-4,196,FMP Beograd,Novi Sad,"2013 NBA Draft, Undrafted",Serbia
2023,G,27,Marko Jeremic,COL,31,28.625,17.875,4.875,13.625,0.4475,4.5,12.75,0.43875,3.5,4.0,1.09375,1.375,3.875,5.25,2.125,1.5,0.0,1.25,6.75,Adriatic ABA,2019,G,6-4,196,FMP Beograd,Novi Sad,"2013 NBA Draft, Undrafted",Serbia
2024,G,16,Marko Jeremic,IGO,25,28.0,23.375,6.75,17.125,0.4925,6.25,16.125,0.48875,3.5,3.875,1.14625,0.75,2.625,3.375,3.75,1.875,0.0,1.875,5.625,Adriatic ABA,2019,G,6-4,196,FMP Beograd,Novi Sad,"2013 NBA Draft, Undrafted",Serbia
2019,G,19,Andrija Marjanovic,MEG,20,21.5,19.25,6.25,15.75,0.5,2.625,7.5,0.4362499999999999,4.0,5.25,0.95875,1.375,5.375,6.875,4.0,1.875,0.125,2.625,8.25,Adriatic ABA,2019,G,6-8,180,KK Mega Bemax,Nis,"2021 NBA Draft, Undrafted",Serbia
2020,G,28,Andrija Marjanovic,MEG,14,12.875,14.25,4.125,14.625,0.3575,1.25,6.625,0.235,4.625,5.0,1.14625,2.125,4.625,6.625,1.25,1.625,0.0,1.25,6.25,Adriatic ABA,2019,G,6-8,180,KK Mega Bemax,Nis,"2021 NBA Draft, Undrafted",Serbia
2019,G,23,Petar Maric,ZAD,15,16.5,14.875,4.875,13.25,0.4549999999999999,2.75,7.25,0.46875,2.375,3.0,1.0,1.25,3.375,4.5,2.75,0.875,0.0,2.125,7.875,Adriatic ABA,2019,G,6-6,231,KK Zadar,Zadar,"2009 NBA Draft, Undrafted",Croatia
2019,G,24,Tim Osolnik,KRK,17,15.875,13.125,5.625,12.875,0.54375,0.5,4.5,0.15625,1.375,1.625,1.04125,2.25,3.625,5.875,3.125,1.375,0.0,3.375,7.25,Adriatic ABA,2019,G,6-5,198,Krka Novo Mesto,Novo Mesto,"2018 NBA Draft, Undrafted",Slovenia
2019,F,1,Stratos Perperoglou,ZVE,23,24.875,32.75,12.75,25.875,0.6125,3.375,9.25,0.4575,3.875,6.75,0.72125,2.25,6.25,8.5,5.375,2.75,0.375,4.0,4.875,Adriatic ABA,2019,F,6-7,230,KK Crvena Zvezda,Drama,"2006 NBA Draft, Undrafted",Greece
2019,F,3,Ognjen Dobric,ZVE,25,20.25,31.375,11.875,20.375,0.725,4.75,11.375,0.52,3.0,4.0,0.92625,3.125,5.5,8.625,2.125,2.25,0.625,1.75,6.25,Adriatic ABA,2019,F,6-6,198,KK Crvena Zvezda,Knin,"2016 NBA Draft, Undrafted",CroatiaSerbia
2020,F,8,Ognjen Dobric,ZVE,17,19.875,22.125,8.0,16.625,0.6,2.25,6.375,0.4312499999999999,4.0,4.875,1.0225,2.25,5.5,7.75,2.0,2.875,1.125,2.25,5.75,Adriatic ABA,2019,F,6-6,198,KK Crvena Zvezda,Knin,"2016 NBA Draft, Undrafted",CroatiaSerbia
2021,F,5,Ognjen Dobric,ZVE,31,28.75,31.5,11.0,23.375,0.5850000000000001,5.375,12.5,0.54,4.25,5.625,0.9475,2.5,6.875,9.25,4.125,1.625,0.875,3.125,4.5,Adriatic ABA,2019,F,6-6,198,KK Crvena Zvezda,Knin,"2016 NBA Draft, Undrafted",CroatiaSerbia
2022,F,6,Ognjen Dobric,ZVE,29,28.0,28.625,9.375,20.875,0.56375,4.75,11.5,0.52,4.875,6.625,0.9325,2.125,5.75,7.875,4.125,2.875,0.25,3.625,3.75,Adriatic ABA,2019,F,6-6,198,KK Crvena Zvezda,Knin,"2016 NBA Draft, Undrafted",CroatiaSerbia
2023,F,4,Ognjen Dobric,ZVE,32,28.125,27.125,10.0,19.875,0.63,4.375,11.0,0.4925,2.875,3.625,0.96625,1.75,5.75,7.5,3.875,1.875,0.375,1.625,4.125,Adriatic ABA,2019,F,6-6,198,KK Crvena Zvezda,Knin,"2016 NBA Draft, Undrafted",CroatiaSerbia
2019,F,5,Igor Maric,CIB,22,21.0,25.875,8.5,18.0,0.5850000000000001,6.5,14.5,0.56125,2.375,2.625,1.1725,2.25,6.625,8.875,2.75,1.125,0.5,1.5,5.5,Adriatic ABA,2020,F,6-5,192,KK Cibona,Banja Luka,"2004 NBA Draft, Undrafted",Bosnia and Herzegovina
2021,F,21,Igor Maric,CIB,23,18.75,20.375,6.625,14.5,0.5725,5.625,12.0,0.5800000000000001,1.625,1.75,1.125,2.625,7.0,9.625,2.5,1.25,0.125,1.375,7.0,Adriatic ABA,2020,F,6-5,192,KK Cibona,Banja Luka,"2004 NBA Draft, Undrafted",Bosnia and Herzegovina
2019,F,6,Stefan Pot,FMP,19,36.75,25.875,7.375,18.75,0.49625,2.75,8.375,0.41625,8.125,11.125,0.91375,2.5,6.625,9.125,10.625,2.625,0.125,5.75,6.0,Adriatic ABA,2019,G,6-5,197,FMP Beograd,Bijeljina,"2016 NBA Draft, Undrafted",Serbia
2020,G,19,Stefan Pot,FMP,21,31.375,20.75,6.875,17.5,0.4875,1.5,4.125,0.45125,5.625,8.5,0.81625,2.375,5.75,8.25,12.5,2.375,0.125,6.0,8.25,Adriatic ABA,2019,G,6-5,197,FMP Beograd,Bijeljina,"2016 NBA Draft, Undrafted",Serbia
2021,G,11,Stefan Pot,IGO,25,22.75,25.375,8.0,19.375,0.5187499999999999,2.625,6.625,0.5,6.75,9.625,0.8737499999999999,1.125,6.375,7.5,10.75,1.0,0.25,4.625,6.375,Adriatic ABA,2019,G,6-5,197,FMP Beograd,Bijeljina,"2016 NBA Draft, Undrafted",Serbia
2019,F,7,Edin Atic,MEG,20,25.0,24.75,8.75,21.875,0.49625,3.5,10.0,0.42875,3.875,7.0,0.69125,3.25,11.375,14.75,6.5,4.25,0.75,4.25,7.75,Adriatic ABA,2019,GF,6-7,190,KK Mega Bemax,Bugojno,"2019 NBA Draft, Undrafted",Bosnia and Herzegovina
2020,F,12,Edin Atic,MEG,20,37.25,19.375,6.375,18.125,0.4375,3.5,10.0,0.4425,3.125,4.375,0.90125,2.125,11.875,14.0,8.75,2.25,1.0,4.625,5.625,Adriatic ABA,2019,GF,6-7,190,KK Mega Bemax,Bugojno,"2019 NBA Draft, Undrafted",Bosnia and Herzegovina
2021,G,10,Edin Atic,IGO,25,33.0,24.25,8.75,18.5,0.59375,3.125,10.125,0.39125,3.5,4.5,0.95,2.0,8.25,10.25,7.25,3.125,1.25,3.125,4.875,Adriatic ABA,2019,GF,6-7,190,KK Mega Bemax,Bugojno,"2019 NBA Draft, Undrafted",Bosnia and Herzegovina
2022,F,20,Edin Atic,BUD,28,22.875,19.25,7.125,17.5,0.5087499999999999,3.0,9.125,0.41625,1.875,2.625,0.90875,2.75,11.0,13.75,5.25,2.25,0.75,3.5,7.125,Adriatic ABA,2019,GF,6-7,190,KK Mega Bemax,Bugojno,"2019 NBA Draft, Undrafted",Bosnia and Herzegovina
2023,F,28,Edin Atic,BUD,27,20.75,21.625,8.125,15.5,0.6575,2.375,7.75,0.3875,3.0,4.625,0.78625,1.375,7.0,8.25,5.125,2.0,1.875,3.75,7.625,Adriatic ABA,2019,GF,6-7,190,KK Mega Bemax,Bugojno,"2019 NBA Draft, Undrafted",Bosnia and Herzegovina
2024,F,10,Edin Atic,IGO,19,31.125,25.625,8.5,23.25,0.4575,3.375,12.375,0.3475,5.25,6.75,0.9675,1.25,7.25,8.5,11.0,3.0,1.0,4.0,5.25,Adriatic ABA,2019,GF,6-7,190,KK Mega Bemax,Bugojno,"2019 NBA Draft, Undrafted",Bosnia and Herzegovina
2019,F,8,Marin Rozic,CIB,18,25.625,24.75,9.375,17.5,0.67125,3.375,6.875,0.625,2.5,4.25,0.72125,2.0,6.875,8.75,3.375,3.375,0.5,4.25,6.375,Adriatic ABA,2019,F,6-6,220,KK Cibona,Mostar,"2005 NBA Draft, Undrafted",Bosnia and HerzegovinaCroatia
2020,F,18,Marin Rozic,CIB,21,21.0,16.875,6.5,14.0,0.57875,2.875,7.0,0.5187499999999999,1.0,2.5,0.5,0.875,8.375,9.25,3.75,3.625,0.875,1.75,6.875,Adriatic ABA,2019,F,6-6,220,KK Cibona,Mostar,"2005 NBA Draft, Undrafted",Bosnia and HerzegovinaCroatia
2019,F,10,Jure Balazic,KRK,18,28.375,22.0,8.25,18.625,0.55125,2.875,8.625,0.42375,2.625,3.25,1.0225,1.75,6.75,8.5,2.625,1.375,0.625,2.375,7.5,Adriatic ABA,2019,F,6-8,225,Krka Novo Mesto,Novo Mesto,"2002 NBA Draft, Undrafted",Slovenia
2020,F,5,Jure Balazic,KRK,21,22.5,23.25,8.875,19.75,0.5650000000000001,3.125,8.875,0.44625,2.25,2.875,0.9725,3.0,5.375,8.375,3.5,1.375,0.625,3.625,10.625,Adriatic ABA,2019,F,6-8,225,Krka Novo Mesto,Novo Mesto,"2002 NBA Draft, Undrafted",Slovenia
2019,F,11,Dominic Gilbert,CIB,22,19.375,21.125,7.0,16.0,0.55,3.375,7.375,0.5650000000000001,3.75,4.625,1.01,4.375,4.875,9.375,1.625,2.125,1.25,2.25,7.875,Adriatic ABA,2019,F,6-6,216,KK Zadar,Sydney,"2018 NBA Draft, Undrafted",Australia
2020,F,17,Dominic Gilbert,ZAD,19,32.625,17.5,6.5,15.0,0.54375,2.125,6.875,0.395,2.25,3.875,0.7424999999999999,3.5,9.5,13.0,2.625,1.5,0.625,1.875,5.75,Adriatic ABA,2019,F,6-6,216,KK Zadar,Sydney,"2018 NBA Draft, Undrafted",Australia
2021,F,18,Dominic Gilbert,ZAD,7,23.375,20.625,8.75,18.375,0.59375,0.5,5.0,0.1137499999999999,2.75,4.625,0.75,5.5,7.75,13.25,2.75,0.5,0.0,2.75,3.25,Adriatic ABA,2019,F,6-6,216,KK Zadar,Sydney,"2018 NBA Draft, Undrafted",Australia
2019,F,12,Domagoj Vukovic,ZAD,21,26.25,21.125,8.0,17.625,0.57125,2.5,8.0,0.38125,2.625,3.125,1.0325,3.5,10.625,14.125,2.625,2.125,1.375,1.625,8.875,Adriatic ABA,2019,F,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia
2020,F,4,Domagoj Vukovic,ZAD,21,28.125,26.875,10.625,18.0,0.74,2.875,7.125,0.5137499999999999,2.5,3.125,1.0,6.0,14.125,20.125,5.125,1.5,2.125,3.125,8.0,Adriatic ABA,2019,F,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia
2021,F,25,Domagoj Vukovic,ZAD,24,29.375,18.25,7.0,16.125,0.5425,1.75,7.25,0.3125,2.375,4.125,0.705,3.875,11.5,15.375,3.125,1.75,1.5,3.125,6.0,Adriatic ABA,2019,F,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia
2022,F,21,Domagoj Vukovic,ZAD,21,24.0,19.125,7.5,16.125,0.57875,1.625,6.75,0.305,2.5,4.625,0.685,4.375,11.0,15.375,4.375,2.875,1.625,2.375,10.0,Adriatic ABA,2019,F,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia
2023,F,10,Domagoj Vukovic,CIB,13,15.25,21.5,8.625,18.125,0.59875,1.5,5.625,0.33375,2.625,2.625,1.25,4.875,11.0,15.875,3.75,3.375,0.0,1.5,11.0,Adriatic ABA,2019,F,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia
2024,F,12,Domagoj Vukovic,CIB,19,19.25,25.375,10.25,18.25,0.7025000000000001,2.0,7.125,0.3575,2.875,3.875,0.92125,3.875,7.375,11.25,3.75,2.875,0.875,5.5,7.125,Adriatic ABA,2019,F,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia
2019,F,13,Strahinja Micovic,MOR,19,32.75,20.875,8.25,17.625,0.5912499999999999,1.75,7.625,0.2975,2.5,3.625,0.875,3.625,6.125,9.75,2.375,0.75,0.625,1.875,5.0,Adriatic ABA,2021,F,6-9,231,KK Mornar,Belgrade,"2014 NBA Draft, Undrafted",Serbia
2022,F,23,Strahinja Micovic,MOR,24,22.875,18.75,6.625,16.75,0.49125,3.25,9.625,0.42875,2.375,2.875,1.0125000000000002,1.875,8.625,10.5,1.375,1.0,1.125,3.125,6.75,Adriatic ABA,2021,F,6-9,231,KK Mornar,Belgrade,"2014 NBA Draft, Undrafted",Serbia
2023,F,19,Strahinja Micovic,MZT,24,36.625,26.0,9.25,19.375,0.5974999999999999,3.875,9.25,0.5275,3.5,4.875,0.8987499999999999,2.0,9.25,11.375,2.25,1.5,0.75,2.5,5.625,Adriatic ABA,2021,F,6-9,231,KK Mornar,Belgrade,"2014 NBA Draft, Undrafted",Serbia
2019,F,14,Ivan Novacic,CIB,20,21.0,20.25,7.125,19.25,0.4625,2.125,10.375,0.25875,3.875,4.125,1.19625,2.625,5.875,8.5,3.0,1.25,0.125,2.875,9.25,Adriatic ABA,2019,F,6-7,196,KK Cibona,Zadar,"2007 NBA Draft, Undrafted",Croatia
2020,F,1,Ivan Novacic,CIB,21,27.125,32.75,12.0,24.875,0.60125,4.125,10.75,0.4725,4.75,5.375,1.0975,1.5,6.875,8.25,4.0,1.625,0.125,1.75,5.625,Adriatic ABA,2019,F,6-7,196,KK Cibona,Zadar,"2007 NBA Draft, Undrafted",Croatia
2021,F,4,Ivan Novacic,CIB,21,22.75,33.25,11.625,24.125,0.60125,5.75,12.25,0.5925,4.25,4.5,1.16375,2.0,5.625,7.625,3.5,1.0,0.0,2.5,4.25,Adriatic ABA,2019,F,6-7,196,KK Cibona,Zadar,"2007 NBA Draft, Undrafted",Croatia
2019,F,15,Suad Sehovic,BUD,28,19.875,17.625,5.5,12.5,0.55125,4.625,11.125,0.5125,2.0,3.25,0.78125,2.375,7.25,9.625,1.375,1.875,0.125,0.5,7.5,Adriatic ABA,2019,G,6-6,209,Buducnost,Bijeljina,"2009 NBA Draft, Undrafted",Montenegro
2020,F,7,Suad Sehovic,BUD,19,22.0,22.75,6.75,14.125,0.60125,6.25,13.25,0.5912499999999999,2.875,3.375,1.0525,1.25,9.0,10.25,1.25,1.625,0.125,0.75,4.25,Adriatic ABA,2019,G,6-6,209,Buducnost,Bijeljina,"2009 NBA Draft, Undrafted",Montenegro
2021,G,33,Suad Sehovic,BUD,31,15.75,14.0,4.5,11.875,0.47125,4.375,11.375,0.4725,0.75,0.875,1.04125,2.0,7.0,9.0,0.25,1.125,0.0,0.625,5.375,Adriatic ABA,2019,G,6-6,209,Buducnost,Bijeljina,"2009 NBA Draft, Undrafted",Montenegro
2022,G,30,Suad Sehovic,BUD,11,19.0,15.75,4.25,13.25,0.405,4.0,12.875,0.3825,3.25,3.25,1.25,2.875,5.0,7.875,0.375,1.75,0.0,0.0,6.875,Adriatic ABA,2019,G,6-6,209,Buducnost,Bijeljina,"2009 NBA Draft, Undrafted",Montenegro
2023,G,5,Suad Sehovic,BUD,12,7.875,33.5,9.625,21.5,0.555,8.75,19.875,0.55,5.625,5.625,1.25,1.625,7.125,8.75,2.375,2.375,0.0,3.25,3.25,Adriatic ABA,2019,G,6-6,209,Buducnost,Bijeljina,"2009 NBA Draft, Undrafted",Montenegro
2019,F,16,Aleksandar Lazic,OLI,22,29.5,17.25,5.375,16.0,0.42625,2.125,7.125,0.3625,4.25,5.375,1.005,4.25,8.0,12.25,4.25,1.875,0.875,2.625,6.25,Adriatic ABA,2019,F,6-7,200,Sixt Primorska,Milici,"2018 NBA Draft, Undrafted",Bosnia and Herzegovina
2020,F,24,Aleksandar Lazic,SIX,21,26.75,20.5,7.375,17.25,0.5325,3.125,8.375,0.45625,2.75,4.875,0.71,3.5,9.875,13.375,2.875,2.75,1.5,5.125,7.0,Adriatic ABA,2019,F,6-7,200,Sixt Primorska,Milici,"2018 NBA Draft, Undrafted",Bosnia and Herzegovina
2021,F,15,Aleksandar Lazic,MOR,24,16.125,21.625,8.125,16.375,0.6174999999999999,3.125,7.75,0.5,2.375,3.5,0.83375,2.875,9.5,12.375,3.125,1.375,1.375,2.75,7.375,Adriatic ABA,2019,F,6-7,200,Sixt Primorska,Milici,"2018 NBA Draft, Undrafted",Bosnia and Herzegovina
2022,F,28,Aleksandar Lazic,MOR,26,29.125,20.625,7.625,16.75,0.5700000000000001,3.125,9.125,0.4349999999999999,2.125,2.625,1.0187499999999998,4.125,9.375,13.5,2.125,1.875,1.5,3.25,5.75,Adriatic ABA,2019,F,6-7,200,Sixt Primorska,Milici,"2018 NBA Draft, Undrafted",Bosnia and Herzegovina
2023,F,3,Aleksandar Lazic,BUD,28,15.25,33.5,11.25,18.25,0.76875,4.0,7.0,0.71875,7.0,8.75,1.0,4.25,6.875,11.0,2.75,2.75,0.875,3.375,8.625,Adriatic ABA,2019,F,6-7,200,Sixt Primorska,Milici,"2018 NBA Draft, Undrafted",Bosnia and Herzegovina
2019,F,19,Josip Bilinovac,CIB,22,27.0,16.0,5.25,12.875,0.5025000000000001,1.875,6.75,0.3537499999999999,3.625,4.625,0.98,1.625,4.125,5.875,8.0,2.125,0.125,3.25,7.5,Adriatic ABA,2019,F,6-4,198,KK Cibona,Mostar,"2012 NBA Draft, Undrafted",Bosnia and HerzegovinaCroatia
2020,F,20,Josip Bilinovac,CIB,18,24.75,16.125,6.375,15.125,0.5275,2.75,7.875,0.425,0.625,2.0,0.41625,1.375,4.0,5.375,5.375,2.0,0.0,2.75,7.625,Adriatic ABA,2019,F,6-4,198,KK Cibona,Mostar,"2012 NBA Draft, Undrafted",Bosnia and HerzegovinaCroatia
2021,F,30,Josip Bilinovac,CIB,13,32.0,15.5,5.375,13.375,0.5062500000000001,2.375,7.25,0.40625,2.375,3.75,0.7737499999999999,2.5,4.875,7.375,6.25,0.5,0.0,3.625,6.0,Adriatic ABA,2019,F,6-4,198,KK Cibona,Mostar,"2012 NBA Draft, Undrafted",Bosnia and HerzegovinaCroatia
2019,F,21,Miha Skedelj,KRK,22,25.25,14.0,5.25,14.625,0.45125,1.75,7.0,0.3125,1.75,3.125,0.7062499999999999,1.625,8.5,10.125,6.75,1.75,0.625,3.5,6.375,Adriatic ABA,2019,G,6-6,204,Krka Novo Mesto,Novo Mesto,"2021 NBA Draft, Undrafted",Slovenia
2020,G,29,Miha Skedelj,KRK,21,16.75,5.5,1.75,7.0,0.3025,0.25,3.625,0.07375,1.875,2.75,0.865,1.125,6.0,7.0,4.0,1.5,0.625,3.0,7.5,Adriatic ABA,2019,G,6-6,204,Krka Novo Mesto,Novo Mesto,"2021 NBA Draft, Undrafted",Slovenia
2021,G,31,Miha Skedelj,KRK,22,19.25,15.25,5.5,12.375,0.55375,2.25,5.5,0.5237499999999999,2.0,2.625,0.91625,1.75,9.625,11.375,2.5,3.375,0.75,3.375,6.625,Adriatic ABA,2019,G,6-6,204,Krka Novo Mesto,Novo Mesto,"2021 NBA Draft, Undrafted",Slovenia
2022,G,32,Miha Skedelj,KRK,23,22.375,15.0,5.875,16.125,0.4499999999999999,0.875,4.5,0.2425,2.5,3.375,0.92375,4.375,9.5,13.875,3.0,1.875,0.75,1.875,8.0,Adriatic ABA,2019,G,6-6,204,Krka Novo Mesto,Novo Mesto,"2021 NBA Draft, Undrafted",Slovenia
2024,G,32,Miha Skedelj,KRK,26,26.0,16.0,6.375,15.0,0.5325,2.25,6.5,0.42375,1.0,2.0,0.625,2.125,8.25,10.25,1.875,1.125,0.375,1.5,6.25,Adriatic ABA,2019,G,6-6,204,Krka Novo Mesto,Novo Mesto,"2021 NBA Draft, Undrafted",Slovenia
2019,F,1,Filip Bundovic,CIB,18,18.75,36.75,12.125,23.0,0.66125,1.125,5.375,0.26,11.25,17.0,0.8275,4.375,8.375,12.875,1.75,1.5,1.125,2.625,12.375,Adriatic ABA,2019,F,6-7,205,KK Cibona,Zagreb,"2016 NBA Draft, Undrafted",Croatia
2020,F,1,Filip Bundovic,CIB,21,19.125,45.125,13.75,26.875,0.6425000000000001,3.375,8.0,0.5237499999999999,14.125,17.875,0.99,5.0,7.25,12.25,2.75,1.625,0.875,5.625,9.75,Adriatic ABA,2019,F,6-7,205,KK Cibona,Zagreb,"2016 NBA Draft, Undrafted",Croatia
