Year_x,Position,#,Player,Team_x,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,League,Year_y,Pos,HT,WT,Team_y,Birth City,Draft Status,Nationality
2024,F,7,Strahinja Micovic,JJ,24,41.875,27.375,10.375,19.875,0.655,3.375,8.5,0.49375,3.25,5.25,0.7575,1.625,7.875,9.5,2.625,1.0,1.25,3.0,4.75,Lithuanian LKL,2023,F,6-9,231,Jonava Jonavos,Belgrade,"2014 NBA Draft, Undrafted",Serbia
2024,F,9,Ajdin Penava,JUV,23,26.5,27.25,8.875,15.5,0.7137499999999999,2.25,5.125,0.53625,7.25,8.75,1.0387499999999998,4.0,8.25,12.25,3.5,2.75,2.125,2.625,9.0,Lithuanian LKL,2023,F,6-9,220,Juventus,Sarajevo,"2018 NBA Draft, Undrafted",Bosnia and Herzegovina
2024,F,10,Aleksandar Marelja,JJ,17,22.75,26.5,9.875,21.5,0.57375,3.5,8.75,0.5,3.25,5.75,0.70875,2.875,7.5,10.5,3.875,1.5,2.75,5.375,8.5,Lithuanian LKL,2023,F,6-10,212,Jonava Jonavos,Belgrade,"2014 NBA Draft, Undrafted",Serbia
2024,F,16,Kay Bruhnke,MAZ,26,32.25,22.375,7.375,17.375,0.5325,2.625,9.25,0.3637499999999999,4.875,6.125,0.9925,1.75,8.125,9.875,4.125,1.5,1.75,3.75,7.125,Lithuanian LKL,2023,G,6-9,205,Mazeikiai,Baunach,"2023 NBA Draft, Undrafted",Germany
2024,F,20,Aurimas Majauskas,GG,10,29.25,21.5,8.0,20.5,0.485,2.25,6.875,0.41625,3.375,4.375,0.95625,4.625,6.375,11.0,3.375,1.25,0.0,2.25,5.625,Lithuanian LKL,2022,F,6-8,228,Jonava Jonavos,Marijampole,"2017 NBA Draft, Undrafted",Lithuania
2024,F,21,Daniel Dolenc,MAZ,19,19.625,21.125,8.25,17.375,0.59625,3.875,9.625,0.495,0.75,1.0,1.0,1.375,6.5,7.875,2.625,1.625,0.625,2.625,8.5,Lithuanian LKL,2023,F,6-7,209,Mazeikiai,Espoo,"2015 NBA Draft, Undrafted",Finland
2024,F,22,Robertas Keliacus,KED,26,19.625,21.125,6.75,13.75,0.61125,1.875,5.125,0.46375,5.75,8.5,0.8400000000000001,5.25,5.625,10.875,2.625,1.375,1.0,3.125,11.5,Lithuanian LKL,2022,F,6-8,202,Vytautas Prienu,Rokiskis,"2019 NBA Draft, Undrafted",Lithuania
2024,F,24,Zsombor Maronka,NEP,24,21.875,18.875,6.25,16.875,0.46625,3.0,10.875,0.345,3.25,4.125,0.99125,0.75,7.125,7.875,3.0,0.875,1.625,2.625,7.875,Lithuanian LKL,2023,F,6-10,196,Neptunas,Szeged,2024 NBA Draft Eligible,Hungary
2024,F,25,Ben Vander Plas,SIA,15,30.375,18.625,6.375,16.625,0.4825,2.75,10.25,0.3425,3.0,3.75,0.97875,2.625,6.625,9.25,3.25,4.125,1.375,3.5,4.5,Lithuanian LKL,2023,F,6-8,232,Siauliai,Ripon (WI),"2023 NBA Draft, Undrafted",United States
2024,C,1,Nick Ward,GG,13,38.25,39.625,15.5,26.25,0.74,0.25,0.875,0.41625,8.25,15.375,0.6737500000000001,6.125,7.375,13.5,0.875,2.0,2.0,5.0,5.125,Lithuanian LKL,2023,F,6-9,245,Gargzdu Gargzdai,Gahanna (OH),"2019 NBA Draft, Undrafted",United StatesCanada
2024,C,2,Azuolas Tubelis,NEP,18,34.0,39.0,15.375,27.0,0.7124999999999999,2.625,7.375,0.4375,5.625,8.5,0.83375,4.25,12.0,16.25,3.375,2.125,3.0,3.75,5.125,Lithuanian LKL,2019,F,6-10,245,Lietuvos Rytas,Vilnius,"2023 NBA Draft, Undrafted",Lithuania
2024,C,4,Ivan Vranes,JUV,22,30.375,37.125,16.0,26.375,0.755,0.125,0.375,0.41625,5.0,7.25,0.8787499999999999,4.75,10.625,15.25,4.0,1.625,0.5,4.25,6.125,Lithuanian LKL,2023,C,6-10,246,Juventus,Zadar,"2018 NBA Draft, Undrafted",Croatia
2024,C,5,Kadeem Jack,PZV,15,35.625,34.375,13.5,25.375,0.6625000000000001,0.0,0.25,0.0,7.375,11.875,0.78,4.875,11.5,16.375,1.375,1.375,3.125,3.875,4.5,Lithuanian LKL,2023,F,6-9,225,Pieno Zvaigzdes,Queens (NY),"2015 NBA Draft, Undrafted",United States
2024,C,8,Javin DeLaurier,LIE,26,19.5,32.5,13.875,19.375,0.8975,0.125,0.75,0.25,4.625,7.375,0.775,5.5,12.5,18.0,3.0,3.875,2.5,3.75,13.25,Lithuanian LKL,2023,F,6-10,215,Lietuvos Rytas,Charlottesville (VA),"2020 NBA Draft, Undrafted",United States
2024,C,9,Tomas Pavelka,SIA,26,26.625,32.0,13.125,18.375,0.8899999999999999,0.0,0.0,0.0,5.875,9.0,0.81375,7.75,10.875,18.75,2.375,1.875,4.625,4.5,9.875,Lithuanian LKL,2023,C,7-2,242,Siauliai,Malacky,"2022 NBA Draft, Undrafted",Slovakia
2024,C,11,Michael Hughes,JJ,17,27.75,30.625,10.25,18.5,0.6900000000000001,0.625,1.625,0.5,9.5,13.5,0.8825,4.25,11.125,15.5,7.125,3.5,4.5,5.0,8.875,Lithuanian LKL,2023,C,6-8,240,Jonava Jonavos,Liberty (MO),"2022 NBA Draft, Undrafted",United States
2024,C,13,Tommy Rutherford,NEP,27,23.375,27.0,11.25,17.0,0.8300000000000001,0.0,0.0,0.0,4.375,6.875,0.7975,7.0,11.0,18.0,3.625,1.25,1.625,2.625,8.875,Lithuanian LKL,2023,C,6-8,240,Neptunas,San Diego (CA),"2020 NBA Draft, Undrafted",United States
2024,C,16,Garrison Brooks,WOLV,14,24.625,25.5,10.5,18.25,0.7137499999999999,0.0,0.875,0.0,4.625,6.25,0.905,4.625,8.75,13.25,2.625,2.375,1.125,3.875,8.25,Lithuanian LKL,2023,C,6-10,240,BC Wolves,Auburn (AL),"2022 NBA Draft, Undrafted",United States
2024,C,20,Deante Johnson,PZV,25,24.5,21.875,8.5,12.25,0.8624999999999999,0.5,0.625,1.0,4.375,5.75,0.9575,4.875,7.75,12.625,2.0,2.0,1.875,3.375,8.375,Lithuanian LKL,2023,F,6-9,210,Pieno Zvaigzdes,Detroit (MI),"2023 NBA Draft, Undrafted",United States
2024,C,21,Francis Okoro,KED,14,33.875,20.75,8.875,13.75,0.805,0.0,0.0,0.0,3.0,4.625,0.8187500000000001,7.625,11.125,18.75,1.0,0.75,1.25,2.375,8.5,Lithuanian LKL,2023,F,6-9,230,Kedainiai Nevezis,Imo,"2023 NBA Draft, Undrafted",Nigeria
2024,C,22,Tadas Kararinas,GG,10,9.625,14.875,3.875,11.0,0.44625,2.375,7.0,0.41625,4.75,7.0,0.83375,5.5,4.75,10.125,0.75,0.75,0.75,1.625,10.125,Lithuanian LKL,2023,C,6-10,210,Gargzdu Gargzdai,Silute,"2022 NBA Draft, Undrafted",Lithuania
2024,C,23,Matas Maciulionis,KED,20,5.125,11.0,4.375,8.875,0.625,0.0,0.0,0.0,2.25,5.875,0.46875,7.375,5.875,13.25,0.75,1.5,4.375,3.0,8.125,Lithuanian LKL,2023,C,6-9,202,Kedainiai Nevezis,Vilnius,2024 NBA Draft Eligible,Lithuania
2024,C,24,Lukas Valantinas,PZV,11,7.625,8.0,3.625,8.0,0.555,0.0,0.0,0.0,0.875,6.25,0.17875,13.375,2.625,16.0,2.625,1.75,0.0,1.75,11.625,Lithuanian LKL,2023,C,6-9,200,Pieno Zvaigzdes,Mazeikiai,"2023 NBA Draft, Undrafted",Lithuania
