"Year","Position","#","Player","Team","GP","MPG","PPG","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","ORB","DRB","RPG","APG","SPG","BPG","TOV","PF","Year_x","Position_x","#_x","Team_x","GP_x","MPG_x","PPG_x","FGM_x","FGA_x","FG%_x","3PM_x","3PA_x","3P%_x","FTM_x","FTA_x","FT%_x","ORB_x","DRB_x","RPG_x","APG_x","SPG_x","BPG_x","TOV_x","PF_x","Year_y","Position_y","#_y","Team_y","GP_y","MPG_y","PPG_y","FGM_y","FGA_y","FG%_y","3PM_y","3PA_y","3P%_y","FTM_y","FTA_y","FT%_y","ORB_y","DRB_y","RPG_y","APG_y","SPG_y","BPG_y","TOV_y","PF_y","League"
2012,F,21,Marin Rozic,CIB,20,26.1,16.8,6.3,12.9,0.493,1.3,4.9,0.264,2.8,4.2,0.674,1.9,6.4,8.4,2.7,3.4,0.4,2.4,4.7,2012,F,21,CIB,20,26.1,16.8,6.3,12.9,0.493,1.3,4.9,0.264,2.8,4.2,0.674,1.9,6.4,8.4,2.7,3.4,0.4,2.4,4.7,2015,SF,7,CIB,19,25.6,18.8,7.0,14.6,0.48,0.9,3.5,0.257,3.9,5.2,0.736,1.3,5.9,7.2,4.6,2.3,0.3,2.7,5.0,Greek Basketball League
2012,F,21,Marin Rozic,CIB,20,26.1,16.8,6.3,12.9,0.493,1.3,4.9,0.264,2.8,4.2,0.674,1.9,6.4,8.4,2.7,3.4,0.4,2.4,4.7,2012,F,21,CIB,20,26.1,16.8,6.3,12.9,0.493,1.3,4.9,0.264,2.8,4.2,0.674,1.9,6.4,8.4,2.7,3.4,0.4,2.4,4.7,2016,SF,17,CIB,20,23.5,16.2,6.4,13.7,0.47,1.9,6.7,0.288,1.4,2.4,0.583,0.6,7.2,7.9,5.3,3.2,0.2,4.0,3.6,Greek Basketball League
2012,F,21,Marin Rozic,CIB,20,26.1,16.8,6.3,12.9,0.493,1.3,4.9,0.264,2.8,4.2,0.674,1.9,6.4,8.4,2.7,3.4,0.4,2.4,4.7,2012,F,21,CIB,20,26.1,16.8,6.3,12.9,0.493,1.3,4.9,0.264,2.8,4.2,0.674,1.9,6.4,8.4,2.7,3.4,0.4,2.4,4.7,2017,SF,5,CIB,29,24.2,19.5,7.9,15.7,0.502,2.7,7.3,0.374,1.0,1.6,0.625,1.3,5.6,6.9,4.9,2.9,0.5,3.4,3.6,Greek Basketball League
2012,F,21,Marin Rozic,CIB,20,26.1,16.8,6.3,12.9,0.493,1.3,4.9,0.264,2.8,4.2,0.674,1.9,6.4,8.4,2.7,3.4,0.4,2.4,4.7,2012,F,21,CIB,20,26.1,16.8,6.3,12.9,0.493,1.3,4.9,0.264,2.8,4.2,0.674,1.9,6.4,8.4,2.7,3.4,0.4,2.4,4.7,2018,PF,15,CIB,31,24.4,16.0,6.1,12.4,0.492,2.3,6.3,0.36,1.6,3.0,0.521,1.8,7.6,9.4,3.9,2.3,0.4,2.0,4.2,Greek Basketball League
2012,F,21,Marin Rozic,CIB,20,26.1,16.8,6.3,12.9,0.493,1.3,4.9,0.264,2.8,4.2,0.674,1.9,6.4,8.4,2.7,3.4,0.4,2.4,4.7,2012,F,21,CIB,20,26.1,16.8,6.3,12.9,0.493,1.3,4.9,0.264,2.8,4.2,0.674,1.9,6.4,8.4,2.7,3.4,0.4,2.4,4.7,2019,SF,13,CIB,24,19.5,18.3,7.2,13.9,0.519,2.1,6.6,0.313,1.8,3.0,0.621,1.3,5.5,6.9,4.5,1.4,0.6,2.5,3.8,Greek Basketball League
2012,F,21,Marin Rozic,CIB,20,26.1,16.8,6.3,12.9,0.493,1.3,4.9,0.264,2.8,4.2,0.674,1.9,6.4,8.4,2.7,3.4,0.4,2.4,4.7,2012,F,21,CIB,20,26.1,16.8,6.3,12.9,0.493,1.3,4.9,0.264,2.8,4.2,0.674,1.9,6.4,8.4,2.7,3.4,0.4,2.4,4.7,2020,SF,20,CIB,12,15.1,13.8,4.5,11.7,0.386,1.6,6.4,0.25,3.2,3.7,0.857,2.4,6.9,9.3,3.7,1.6,0.5,1.1,4.5,Greek Basketball League
2012,F,22,Tomislav Ramljak,PUN,23,18.4,14.3,5.1,10.6,0.484,1.1,3.0,0.385,3.0,4.4,0.667,2.2,9.2,11.3,1.2,1.7,0.7,2.0,3.3,2012,F,22,PUN,23,18.4,14.3,5.1,10.6,0.484,1.1,3.0,0.385,3.0,4.4,0.667,2.2,9.2,11.3,1.2,1.7,0.7,2.0,3.3,2012,SF,22,PUN,23,18.4,14.3,5.1,10.6,0.484,1.1,3.0,0.385,3.0,4.4,0.667,2.2,9.2,11.3,1.2,1.7,0.7,2.0,3.3,Greek Basketball League
2012,F,1,Ivan Grgat,KRI,28,22.1,30.0,10.5,15.7,0.67,0.4,0.9,0.455,8.5,10.5,0.809,3.8,9.3,13.1,1.9,0.2,0.4,3.6,5.7,2012,F,1,KRI,28,22.1,30.0,10.5,15.7,0.67,0.4,0.9,0.455,8.5,10.5,0.809,3.8,9.3,13.1,1.9,0.2,0.4,3.6,5.7,2012,PF,1,KRI,28,22.1,30.0,10.5,15.7,0.67,0.4,0.9,0.455,8.5,10.5,0.809,3.8,9.3,13.1,1.9,0.2,0.4,3.6,5.7,Greek Basketball League
2012,F,2,Andrija Zizic,CIB,19,16.3,24.5,8.5,15.2,0.561,0.0,0.0,0.0,7.5,10.1,0.738,4.5,6.7,11.2,2.0,1.4,0.2,4.0,9.6,2012,F,2,CIB,19,16.3,24.5,8.5,15.2,0.561,0.0,0.0,0.0,7.5,10.1,0.738,4.5,6.7,11.2,2.0,1.4,0.2,4.0,9.6,2012,PF,2,CIB,19,16.3,24.5,8.5,15.2,0.561,0.0,0.0,0.0,7.5,10.1,0.738,4.5,6.7,11.2,2.0,1.4,0.2,4.0,9.6,Greek Basketball League
2012,F,2,Andrija Zizic,CIB,19,16.3,24.5,8.5,15.2,0.561,0.0,0.0,0.0,7.5,10.1,0.738,4.5,6.7,11.2,2.0,1.4,0.2,4.0,9.6,2012,F,2,CIB,19,16.3,24.5,8.5,15.2,0.561,0.0,0.0,0.0,7.5,10.1,0.738,4.5,6.7,11.2,2.0,1.4,0.2,4.0,9.6,2013,C,2,CIB,18,23.9,26.5,8.4,16.2,0.517,0.2,0.7,0.333,9.6,11.6,0.827,2.8,7.5,10.3,1.2,0.3,0.1,2.3,5.7,Greek Basketball League
2012,F,3,Tomislav Zubcic,CIB,20,11.7,24.0,7.6,17.7,0.43,1.4,7.0,0.206,5.7,6.6,0.875,3.7,4.9,8.6,2.9,2.5,0.6,3.9,7.8,2012,F,3,CIB,20,11.7,24.0,7.6,17.7,0.43,1.4,7.0,0.206,5.7,6.6,0.875,3.7,4.9,8.6,2.9,2.5,0.6,3.9,7.8,2012,PF,3,CIB,20,11.7,24.0,7.6,17.7,0.43,1.4,7.0,0.206,5.7,6.6,0.875,3.7,4.9,8.6,2.9,2.5,0.6,3.9,7.8,Greek Basketball League
2012,F,3,Tomislav Zubcic,CIB,20,11.7,24.0,7.6,17.7,0.43,1.4,7.0,0.206,5.7,6.6,0.875,3.7,4.9,8.6,2.9,2.5,0.6,3.9,7.8,2012,F,3,CIB,20,11.7,24.0,7.6,17.7,0.43,1.4,7.0,0.206,5.7,6.6,0.875,3.7,4.9,8.6,2.9,2.5,0.6,3.9,7.8,2014,C,8,CED,19,20.9,22.9,8.0,16.5,0.485,3.0,8.7,0.347,3.9,4.4,0.889,2.7,6.3,9.0,3.5,1.3,0.1,2.1,5.3,Greek Basketball League
2012,F,3,Tomislav Zubcic,CIB,20,11.7,24.0,7.6,17.7,0.43,1.4,7.0,0.206,5.7,6.6,0.875,3.7,4.9,8.6,2.9,2.5,0.6,3.9,7.8,2012,F,3,CIB,20,11.7,24.0,7.6,17.7,0.43,1.4,7.0,0.206,5.7,6.6,0.875,3.7,4.9,8.6,2.9,2.5,0.6,3.9,7.8,2015,PF,6,CED,17,18.6,21.4,6.8,12.9,0.529,4.0,8.5,0.464,3.8,5.2,0.735,2.7,10.8,13.5,2.9,1.2,0.9,2.1,6.2,Greek Basketball League
2012,F,4,Veljko Budimir,VRI,30,29.9,23.1,8.8,18.1,0.487,2.3,6.3,0.364,3.2,4.8,0.674,1.6,5.9,7.5,1.3,1.9,0.5,2.5,4.1,2012,F,4,VRI,30,29.9,23.1,8.8,18.1,0.487,2.3,6.3,0.364,3.2,4.8,0.674,1.6,5.9,7.5,1.3,1.9,0.5,2.5,4.1,2012,PF,4,VRI,30,29.9,23.1,8.8,18.1,0.487,2.3,6.3,0.364,3.2,4.8,0.674,1.6,5.9,7.5,1.3,1.9,0.5,2.5,4.1,Greek Basketball League
2012,F,4,Veljko Budimir,VRI,30,29.9,23.1,8.8,18.1,0.487,2.3,6.3,0.364,3.2,4.8,0.674,1.6,5.9,7.5,1.3,1.9,0.5,2.5,4.1,2012,F,4,VRI,30,29.9,23.1,8.8,18.1,0.487,2.3,6.3,0.364,3.2,4.8,0.674,1.6,5.9,7.5,1.3,1.9,0.5,2.5,4.1,2013,SF,3,OSJ,27,32.3,27.4,9.8,22.5,0.433,2.1,6.8,0.309,5.8,7.7,0.75,2.0,6.7,8.7,3.5,2.3,0.7,3.1,3.3,Greek Basketball League
2012,F,4,Veljko Budimir,VRI,30,29.9,23.1,8.8,18.1,0.487,2.3,6.3,0.364,3.2,4.8,0.674,1.6,5.9,7.5,1.3,1.9,0.5,2.5,4.1,2012,F,4,VRI,30,29.9,23.1,8.8,18.1,0.487,2.3,6.3,0.364,3.2,4.8,0.674,1.6,5.9,7.5,1.3,1.9,0.5,2.5,4.1,2022,SF,13,ZAB,32,26.3,19.5,7.7,16.0,0.482,2.3,7.3,0.32,1.8,2.3,0.775,1.5,4.2,5.7,4.0,1.7,0.3,3.3,4.4,Greek Basketball League
2012,F,5,Marjan Cakarun,PUN,28,24.2,22.0,8.7,16.2,0.537,0.0,0.1,0.0,4.5,6.7,0.674,2.6,8.4,11.0,1.7,2.1,0.9,3.6,4.2,2012,F,5,PUN,28,24.2,22.0,8.7,16.2,0.537,0.0,0.1,0.0,4.5,6.7,0.674,2.6,8.4,11.0,1.7,2.1,0.9,3.6,4.2,2012,PF,5,PUN,28,24.2,22.0,8.7,16.2,0.537,0.0,0.1,0.0,4.5,6.7,0.674,2.6,8.4,11.0,1.7,2.1,0.9,3.6,4.2,Greek Basketball League
2012,F,5,Marjan Cakarun,PUN,28,24.2,22.0,8.7,16.2,0.537,0.0,0.1,0.0,4.5,6.7,0.674,2.6,8.4,11.0,1.7,2.1,0.9,3.6,4.2,2012,F,5,PUN,28,24.2,22.0,8.7,16.2,0.537,0.0,0.1,0.0,4.5,6.7,0.674,2.6,8.4,11.0,1.7,2.1,0.9,3.6,4.2,2014,SF,6,KVA,30,20.8,20.7,8.4,14.9,0.565,0.0,0.1,0.0,3.9,5.6,0.699,2.2,6.9,9.1,3.2,1.4,0.5,3.4,5.7,Greek Basketball League
2012,F,5,Marjan Cakarun,PUN,28,24.2,22.0,8.7,16.2,0.537,0.0,0.1,0.0,4.5,6.7,0.674,2.6,8.4,11.0,1.7,2.1,0.9,3.6,4.2,2012,F,5,PUN,28,24.2,22.0,8.7,16.2,0.537,0.0,0.1,0.0,4.5,6.7,0.674,2.6,8.4,11.0,1.7,2.1,0.9,3.6,4.2,2015,C,3,KVA,33,27.6,27.3,10.4,18.4,0.566,0.0,0.1,0.0,6.4,8.4,0.767,2.8,9.1,12.0,3.1,1.6,0.5,3.5,5.0,Greek Basketball League
2012,F,6,Stipe Tesija,ALK,29,16.8,21.7,8.1,13.8,0.586,0.7,2.2,0.318,4.8,6.2,0.778,3.8,8.2,11.9,1.7,2.7,0.9,4.7,5.8,2012,F,6,ALK,29,16.8,21.7,8.1,13.8,0.586,0.7,2.2,0.318,4.8,6.2,0.778,3.8,8.2,11.9,1.7,2.7,0.9,4.7,5.8,2012,PF,6,ALK,29,16.8,21.7,8.1,13.8,0.586,0.7,2.2,0.318,4.8,6.2,0.778,3.8,8.2,11.9,1.7,2.7,0.9,4.7,5.8,Greek Basketball League
2012,F,6,Stipe Tesija,ALK,29,16.8,21.7,8.1,13.8,0.586,0.7,2.2,0.318,4.8,6.2,0.778,3.8,8.2,11.9,1.7,2.7,0.9,4.7,5.8,2012,F,6,ALK,29,16.8,21.7,8.1,13.8,0.586,0.7,2.2,0.318,4.8,6.2,0.778,3.8,8.2,11.9,1.7,2.7,0.9,4.7,5.8,2013,PF,7,VRI,27,24.9,14.9,5.7,11.0,0.519,1.2,3.5,0.347,2.3,3.1,0.727,3.4,7.5,10.8,1.4,1.6,0.6,4.2,5.3,Greek Basketball League
2012,F,6,Stipe Tesija,ALK,29,16.8,21.7,8.1,13.8,0.586,0.7,2.2,0.318,4.8,6.2,0.778,3.8,8.2,11.9,1.7,2.7,0.9,4.7,5.8,2012,F,6,ALK,29,16.8,21.7,8.1,13.8,0.586,0.7,2.2,0.318,4.8,6.2,0.778,3.8,8.2,11.9,1.7,2.7,0.9,4.7,5.8,2015,PF,3,SPL,22,17.4,23.2,9.2,17.2,0.533,2.0,5.5,0.364,2.9,3.6,0.793,3.6,9.0,12.7,1.9,1.8,0.5,3.0,6.8,Greek Basketball League
2012,F,6,Stipe Tesija,ALK,29,16.8,21.7,8.1,13.8,0.586,0.7,2.2,0.318,4.8,6.2,0.778,3.8,8.2,11.9,1.7,2.7,0.9,4.7,5.8,2012,F,6,ALK,29,16.8,21.7,8.1,13.8,0.586,0.7,2.2,0.318,4.8,6.2,0.778,3.8,8.2,11.9,1.7,2.7,0.9,4.7,5.8,2016,C,1,ALK,28,24.4,29.1,11.1,18.4,0.605,2.1,4.7,0.448,4.7,6.5,0.72,5.5,9.0,14.5,1.6,1.9,0.8,4.4,6.7,Greek Basketball League
2012,F,6,Stipe Tesija,ALK,29,16.8,21.7,8.1,13.8,0.586,0.7,2.2,0.318,4.8,6.2,0.778,3.8,8.2,11.9,1.7,2.7,0.9,4.7,5.8,2012,F,6,ALK,29,16.8,21.7,8.1,13.8,0.586,0.7,2.2,0.318,4.8,6.2,0.778,3.8,8.2,11.9,1.7,2.7,0.9,4.7,5.8,2019,PF,12,BOS,21,19.6,18.7,7.6,14.7,0.516,1.3,4.7,0.275,2.3,3.7,0.625,2.1,6.9,9.0,3.6,1.9,1.4,4.5,7.2,Greek Basketball League
2012,F,7,Mate Mrva,JOL,34,30.1,20.2,7.5,16.1,0.464,1.6,5.9,0.278,3.7,4.6,0.796,3.7,5.4,9.1,2.6,1.7,0.5,3.1,3.5,2012,F,7,JOL,34,30.1,20.2,7.5,16.1,0.464,1.6,5.9,0.278,3.7,4.6,0.796,3.7,5.4,9.1,2.6,1.7,0.5,3.1,3.5,2012,PF,7,JOL,34,30.1,20.2,7.5,16.1,0.464,1.6,5.9,0.278,3.7,4.6,0.796,3.7,5.4,9.1,2.6,1.7,0.5,3.1,3.5,Greek Basketball League
2012,F,7,Mate Mrva,JOL,34,30.1,20.2,7.5,16.1,0.464,1.6,5.9,0.278,3.7,4.6,0.796,3.7,5.4,9.1,2.6,1.7,0.5,3.1,3.5,2012,F,7,JOL,34,30.1,20.2,7.5,16.1,0.464,1.6,5.9,0.278,3.7,4.6,0.796,3.7,5.4,9.1,2.6,1.7,0.5,3.1,3.5,2013,SF,8,JOL,27,30.5,21.4,8.3,15.8,0.53,1.7,5.4,0.312,3.0,4.0,0.739,4.2,7.4,11.6,3.7,1.9,0.1,2.7,5.1,Greek Basketball League
2012,F,7,Mate Mrva,JOL,34,30.1,20.2,7.5,16.1,0.464,1.6,5.9,0.278,3.7,4.6,0.796,3.7,5.4,9.1,2.6,1.7,0.5,3.1,3.5,2012,F,7,JOL,34,30.1,20.2,7.5,16.1,0.464,1.6,5.9,0.278,3.7,4.6,0.796,3.7,5.4,9.1,2.6,1.7,0.5,3.1,3.5,2014,PF,10,JOL,31,23.8,17.9,6.5,13.0,0.5,1.2,4.6,0.257,3.7,4.6,0.814,3.8,6.6,10.4,2.2,1.5,0.4,2.7,5.9,Greek Basketball League
2012,F,7,Mate Mrva,JOL,34,30.1,20.2,7.5,16.1,0.464,1.6,5.9,0.278,3.7,4.6,0.796,3.7,5.4,9.1,2.6,1.7,0.5,3.1,3.5,2012,F,7,JOL,34,30.1,20.2,7.5,16.1,0.464,1.6,5.9,0.278,3.7,4.6,0.796,3.7,5.4,9.1,2.6,1.7,0.5,3.1,3.5,2015,SF,3,JOL,27,25.7,21.9,7.8,16.9,0.463,2.8,8.5,0.325,3.5,4.4,0.797,3.5,8.1,11.5,2.3,2.5,0.3,2.6,5.9,Greek Basketball League
2012,F,8,Frano Karac,DUB,24,16.7,19.9,6.5,13.6,0.474,2.0,6.5,0.315,4.9,7.7,0.641,2.3,8.7,11.0,1.3,0.8,0.1,2.4,5.1,2012,F,8,DUB,24,16.7,19.9,6.5,13.6,0.474,2.0,6.5,0.315,4.9,7.7,0.641,2.3,8.7,11.0,1.3,0.8,0.1,2.4,5.1,2012,PF,8,DUB,24,16.7,19.9,6.5,13.6,0.474,2.0,6.5,0.315,4.9,7.7,0.641,2.3,8.7,11.0,1.3,0.8,0.1,2.4,5.1,Greek Basketball League
2012,F,9,Ljubo Samadan,SLA,33,30.0,18.0,6.5,15.8,0.411,2.6,8.9,0.295,2.4,3.3,0.71,1.4,6.0,7.4,1.9,1.4,0.5,2.7,4.7,2012,F,9,SLA,33,30.0,18.0,6.5,15.8,0.411,2.6,8.9,0.295,2.4,3.3,0.71,1.4,6.0,7.4,1.9,1.4,0.5,2.7,4.7,2012,PF,9,SLA,33,30.0,18.0,6.5,15.8,0.411,2.6,8.9,0.295,2.4,3.3,0.71,1.4,6.0,7.4,1.9,1.4,0.5,2.7,4.7,Greek Basketball League
2012,F,9,Ljubo Samadan,SLA,33,30.0,18.0,6.5,15.8,0.411,2.6,8.9,0.295,2.4,3.3,0.71,1.4,6.0,7.4,1.9,1.4,0.5,2.7,4.7,2012,F,9,SLA,33,30.0,18.0,6.5,15.8,0.411,2.6,8.9,0.295,2.4,3.3,0.71,1.4,6.0,7.4,1.9,1.4,0.5,2.7,4.7,2014,C,7,SIB,32,31.8,23.0,8.5,16.4,0.519,1.7,5.3,0.327,4.1,5.7,0.725,2.4,7.9,10.3,2.1,2.0,0.5,2.9,3.3,Greek Basketball League
2012,F,9,Ljubo Samadan,SLA,33,30.0,18.0,6.5,15.8,0.411,2.6,8.9,0.295,2.4,3.3,0.71,1.4,6.0,7.4,1.9,1.4,0.5,2.7,4.7,2012,F,9,SLA,33,30.0,18.0,6.5,15.8,0.411,2.6,8.9,0.295,2.4,3.3,0.71,1.4,6.0,7.4,1.9,1.4,0.5,2.7,4.7,2015,C,11,SIB,33,26.9,21.2,7.7,15.1,0.511,2.8,6.7,0.419,2.9,3.9,0.74,1.4,5.3,6.7,2.6,2.0,0.2,3.0,4.3,Greek Basketball League
2012,F,10,Vedran Vukusic,CED,16,21.6,17.8,6.4,13.6,0.469,1.0,5.5,0.175,4.0,5.3,0.763,2.4,6.1,8.5,3.2,1.2,0.3,2.1,6.8,2012,F,10,CED,16,21.6,17.8,6.4,13.6,0.469,1.0,5.5,0.175,4.0,5.3,0.763,2.4,6.1,8.5,3.2,1.2,0.3,2.1,6.8,2012,PF,10,CED,16,21.6,17.8,6.4,13.6,0.469,1.0,5.5,0.175,4.0,5.3,0.763,2.4,6.1,8.5,3.2,1.2,0.3,2.1,6.8,Greek Basketball League
2012,F,11,Zoran Pehar,KVA,29,16.5,16.6,6.1,9.8,0.622,0.0,0.0,0.0,4.4,8.0,0.55,3.7,7.2,10.9,1.4,0.5,0.4,2.4,7.1,2012,F,11,KVA,29,16.5,16.6,6.1,9.8,0.622,0.0,0.0,0.0,4.4,8.0,0.55,3.7,7.2,10.9,1.4,0.5,0.4,2.4,7.1,2012,PF,11,KVA,29,16.5,16.6,6.1,9.8,0.622,0.0,0.0,0.0,4.4,8.0,0.55,3.7,7.2,10.9,1.4,0.5,0.4,2.4,7.1,Greek Basketball League
2012,F,12,Sasa Jankovic,ZAB,33,21.2,15.4,6.1,11.9,0.514,0.8,3.8,0.214,2.4,3.2,0.761,1.8,4.5,6.3,1.7,1.4,0.5,2.4,7.2,2012,F,12,ZAB,33,21.2,15.4,6.1,11.9,0.514,0.8,3.8,0.214,2.4,3.2,0.761,1.8,4.5,6.3,1.7,1.4,0.5,2.4,7.2,2012,PF,12,ZAB,33,21.2,15.4,6.1,11.9,0.514,0.8,3.8,0.214,2.4,3.2,0.761,1.8,4.5,6.3,1.7,1.4,0.5,2.4,7.2,Greek Basketball League
2012,F,13,Zeljko Zupic,ALK,29,28.7,15.4,5.8,14.3,0.403,1.8,5.8,0.307,2.1,3.3,0.621,3.8,6.9,10.7,2.1,1.6,1.7,2.6,5.2,2012,F,13,ALK,29,28.7,15.4,5.8,14.3,0.403,1.8,5.8,0.307,2.1,3.3,0.621,3.8,6.9,10.7,2.1,1.6,1.7,2.6,5.2,2012,PF,13,ALK,29,28.7,15.4,5.8,14.3,0.403,1.8,5.8,0.307,2.1,3.3,0.621,3.8,6.9,10.7,2.1,1.6,1.7,2.6,5.2,Greek Basketball League
2012,F,13,Zeljko Zupic,ALK,29,28.7,15.4,5.8,14.3,0.403,1.8,5.8,0.307,2.1,3.3,0.621,3.8,6.9,10.7,2.1,1.6,1.7,2.6,5.2,2012,F,13,ALK,29,28.7,15.4,5.8,14.3,0.403,1.8,5.8,0.307,2.1,3.3,0.621,3.8,6.9,10.7,2.1,1.6,1.7,2.6,5.2,2013,PF,5,ALK,32,22.3,17.6,5.7,15.0,0.381,2.4,8.6,0.281,3.6,4.3,0.844,3.5,6.2,9.7,2.9,1.7,0.9,3.1,6.2,Greek Basketball League
2012,F,14,Nikola Dosen,DUB,27,25.1,14.2,5.0,11.5,0.436,1.1,3.7,0.288,3.1,3.9,0.8,1.3,4.5,5.8,4.1,1.6,0.4,2.9,5.0,2012,F,14,DUB,27,25.1,14.2,5.0,11.5,0.436,1.1,3.7,0.288,3.1,3.9,0.8,1.3,4.5,5.8,4.1,1.6,0.4,2.9,5.0,2012,PF,14,DUB,27,25.1,14.2,5.0,11.5,0.436,1.1,3.7,0.288,3.1,3.9,0.8,1.3,4.5,5.8,4.1,1.6,0.4,2.9,5.0,Greek Basketball League
2012,F,14,Nikola Dosen,DUB,27,25.1,14.2,5.0,11.5,0.436,1.1,3.7,0.288,3.1,3.9,0.8,1.3,4.5,5.8,4.1,1.6,0.4,2.9,5.0,2012,F,14,DUB,27,25.1,14.2,5.0,11.5,0.436,1.1,3.7,0.288,3.1,3.9,0.8,1.3,4.5,5.8,4.1,1.6,0.4,2.9,5.0,2015,PF,10,RIB,27,31.4,19.6,6.8,14.3,0.478,2.5,7.0,0.363,3.3,4.4,0.766,1.8,5.3,7.1,5.1,2.6,0.1,2.5,3.9,Greek Basketball League
2012,F,14,Nikola Dosen,DUB,27,25.1,14.2,5.0,11.5,0.436,1.1,3.7,0.288,3.1,3.9,0.8,1.3,4.5,5.8,4.1,1.6,0.4,2.9,5.0,2012,F,14,DUB,27,25.1,14.2,5.0,11.5,0.436,1.1,3.7,0.288,3.1,3.9,0.8,1.3,4.5,5.8,4.1,1.6,0.4,2.9,5.0,2016,PF,10,RIB,28,32.1,19.5,6.7,14.2,0.47,2.7,8.1,0.338,3.5,4.3,0.813,0.5,5.4,6.0,3.3,2.0,0.2,3.0,3.6,Greek Basketball League
2012,F,14,Nikola Dosen,DUB,27,25.1,14.2,5.0,11.5,0.436,1.1,3.7,0.288,3.1,3.9,0.8,1.3,4.5,5.8,4.1,1.6,0.4,2.9,5.0,2012,F,14,DUB,27,25.1,14.2,5.0,11.5,0.436,1.1,3.7,0.288,3.1,3.9,0.8,1.3,4.5,5.8,4.1,1.6,0.4,2.9,5.0,2017,PF,15,JOL,26,17.0,15.3,5.4,11.9,0.455,2.7,7.5,0.362,1.7,1.8,0.941,1.1,2.6,3.7,5.3,1.8,0.0,1.8,5.6,Greek Basketball League
2012,F,14,Nikola Dosen,DUB,27,25.1,14.2,5.0,11.5,0.436,1.1,3.7,0.288,3.1,3.9,0.8,1.3,4.5,5.8,4.1,1.6,0.4,2.9,5.0,2012,F,14,DUB,27,25.1,14.2,5.0,11.5,0.436,1.1,3.7,0.288,3.1,3.9,0.8,1.3,4.5,5.8,4.1,1.6,0.4,2.9,5.0,2018,SG,11,RIB,24,36.2,17.8,6.1,15.6,0.39,2.2,7.6,0.29,3.5,4.1,0.84,0.7,4.2,4.9,6.1,1.5,0.1,3.6,3.3,Greek Basketball League
2012,F,15,Marko Ramljak,ZAD,34,17.4,9.4,3.6,8.5,0.429,0.1,0.9,0.091,2.0,3.2,0.641,2.7,5.1,7.8,2.3,2.3,0.6,2.6,5.1,2012,F,15,ZAD,34,17.4,9.4,3.6,8.5,0.429,0.1,0.9,0.091,2.0,3.2,0.641,2.7,5.1,7.8,2.3,2.3,0.6,2.6,5.1,2012,PF,15,ZAD,34,17.4,9.4,3.6,8.5,0.429,0.1,0.9,0.091,2.0,3.2,0.641,2.7,5.1,7.8,2.3,2.3,0.6,2.6,5.1,Greek Basketball League
2012,F,15,Marko Ramljak,ZAD,34,17.4,9.4,3.6,8.5,0.429,0.1,0.9,0.091,2.0,3.2,0.641,2.7,5.1,7.8,2.3,2.3,0.6,2.6,5.1,2012,F,15,ZAD,34,17.4,9.4,3.6,8.5,0.429,0.1,0.9,0.091,2.0,3.2,0.641,2.7,5.1,7.8,2.3,2.3,0.6,2.6,5.1,2013,SF,14,ZAD,19,27.9,16.6,5.6,12.9,0.437,0.8,3.6,0.225,4.5,6.8,0.667,2.7,5.7,8.4,3.2,2.5,1.2,2.8,3.8,Greek Basketball League
2012,F,15,Marko Ramljak,ZAD,34,17.4,9.4,3.6,8.5,0.429,0.1,0.9,0.091,2.0,3.2,0.641,2.7,5.1,7.8,2.3,2.3,0.6,2.6,5.1,2012,F,15,ZAD,34,17.4,9.4,3.6,8.5,0.429,0.1,0.9,0.091,2.0,3.2,0.641,2.7,5.1,7.8,2.3,2.3,0.6,2.6,5.1,2014,PF,9,ZAD,16,25.2,18.2,6.9,14.7,0.472,2.1,7.4,0.29,2.3,3.7,0.613,3.3,6.7,10.0,3.6,1.8,0.7,1.9,4.2,Greek Basketball League
2012,F,15,Marko Ramljak,ZAD,34,17.4,9.4,3.6,8.5,0.429,0.1,0.9,0.091,2.0,3.2,0.641,2.7,5.1,7.8,2.3,2.3,0.6,2.6,5.1,2012,F,15,ZAD,34,17.4,9.4,3.6,8.5,0.429,0.1,0.9,0.091,2.0,3.2,0.641,2.7,5.1,7.8,2.3,2.3,0.6,2.6,5.1,2015,PF,9,ZAD,13,26.9,19.9,7.1,13.7,0.52,1.9,5.1,0.378,3.7,5.4,0.692,1.1,6.2,7.3,4.4,3.4,0.7,2.9,4.7,Greek Basketball League
2012,F,15,Marko Ramljak,ZAD,34,17.4,9.4,3.6,8.5,0.429,0.1,0.9,0.091,2.0,3.2,0.641,2.7,5.1,7.8,2.3,2.3,0.6,2.6,5.1,2012,F,15,ZAD,34,17.4,9.4,3.6,8.5,0.429,0.1,0.9,0.091,2.0,3.2,0.641,2.7,5.1,7.8,2.3,2.3,0.6,2.6,5.1,2020,PF,8,CIB,20,22.1,23.5,8.3,13.6,0.608,2.2,5.8,0.377,4.8,5.5,0.863,1.3,6.6,7.9,3.5,2.0,0.3,1.8,2.9,Greek Basketball League
