Year_x,Player,Pos,HT,WT,Team_x,Birth City,Draft Status,Nationality,Year_y,Position,#,Team_y,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
2019,Kresimir Ljubicic,C,6-11,-,KK Cibona,Zagreb,"2020 NBA Draft, Undrafted",Croatia,2023,C,4,CIB,31,20.2,26.4,10.4,15.6,0.67,0.1,0.2,0.5,5.4,7.7,0.71,3.2,7.2,10.4,3.5,0.9,1.3,3.3,5.7
2020,Kresimir Ljubicic,C,6-11,-,KK Cibona,Zagreb,"2020 NBA Draft, Undrafted",Croatia,2020,C,3,CIB,17,11.7,27.0,10.4,16.9,0.614,0.0,0.0,0.0,6.3,9.2,0.684,4.8,8.0,12.8,2.2,1.7,3.6,5.3,7.2
2020,Kresimir Ljubicic,C,6-11,-,KK Cibona,Zagreb,"2020 NBA Draft, Undrafted",Croatia,2021,C,5,VEL,27,21.3,28.5,11.9,19.3,0.619,0.1,0.6,0.143,4.5,6.6,0.684,5.8,7.2,13.0,3.2,1.1,1.1,4.3,5.3
2020,Kresimir Ljubicic,C,6-11,-,KK Cibona,Zagreb,"2020 NBA Draft, Undrafted",Croatia,2023,C,4,CIB,31,20.2,26.4,10.4,15.6,0.67,0.1,0.2,0.5,5.4,7.7,0.71,3.2,7.2,10.4,3.5,0.9,1.3,3.3,5.7
2021,Kresimir Ljubicic,C,6-11,-,KK Velika Gorica,Zagreb,"2020 NBA Draft, Undrafted",Croatia,2020,C,3,CIB,17,11.7,27.0,10.4,16.9,0.614,0.0,0.0,0.0,6.3,9.2,0.684,4.8,8.0,12.8,2.2,1.7,3.6,5.3,7.2
2021,Kresimir Ljubicic,C,6-11,-,KK Velika Gorica,Zagreb,"2020 NBA Draft, Undrafted",Croatia,2021,C,5,VEL,27,21.3,28.5,11.9,19.3,0.619,0.1,0.6,0.143,4.5,6.6,0.684,5.8,7.2,13.0,3.2,1.1,1.1,4.3,5.3
2021,Kresimir Ljubicic,C,6-11,-,KK Velika Gorica,Zagreb,"2020 NBA Draft, Undrafted",Croatia,2023,C,4,CIB,31,20.2,26.4,10.4,15.6,0.67,0.1,0.2,0.5,5.4,7.7,0.71,3.2,7.2,10.4,3.5,0.9,1.3,3.3,5.7
2023,Kresimir Ljubicic,C,6-11,-,KK Cibona,Zagreb,"2020 NBA Draft, Undrafted",Croatia,2020,C,3,CIB,17,11.7,27.0,10.4,16.9,0.614,0.0,0.0,0.0,6.3,9.2,0.684,4.8,8.0,12.8,2.2,1.7,3.6,5.3,7.2
2023,Kresimir Ljubicic,C,6-11,-,KK Cibona,Zagreb,"2020 NBA Draft, Undrafted",Croatia,2021,C,5,VEL,27,21.3,28.5,11.9,19.3,0.619,0.1,0.6,0.143,4.5,6.6,0.684,5.8,7.2,13.0,3.2,1.1,1.1,4.3,5.3
2023,Kresimir Ljubicic,C,6-11,-,KK Cibona,Zagreb,"2020 NBA Draft, Undrafted",Croatia,2023,C,4,CIB,31,20.2,26.4,10.4,15.6,0.67,0.1,0.2,0.5,5.4,7.7,0.71,3.2,7.2,10.4,3.5,0.9,1.3,3.3,5.7
2019,Marko Ljubicic,SG,6-5,190,KK Cibona,Novi Sad,"2009 NBA Draft, Undrafted",Serbia,2019,SG,6,CIB,30,21.2,21.5,6.1,15.0,0.407,3.0,8.9,0.339,6.3,8.0,0.783,0.5,6.7,7.2,10.3,3.5,0.1,4.0,5.7
2021,Marko Ljubicic,SG,6-5,190,KK Cibona,Novi Sad,"2009 NBA Draft, Undrafted",Serbia,2019,SG,6,CIB,30,21.2,21.5,6.1,15.0,0.407,3.0,8.9,0.339,6.3,8.0,0.783,0.5,6.7,7.2,10.3,3.5,0.1,4.0,5.7
2019,Ivan Majcunic,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2015,SG,12,VEL,27,20.4,12.7,4.9,14.0,0.348,1.7,7.1,0.232,1.3,1.6,0.833,1.0,4.7,5.7,3.0,2.0,0.1,2.6,3.5
2019,Ivan Majcunic,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2019,SG,8,VEL,25,24.1,19.6,6.9,16.0,0.428,2.8,8.5,0.327,3.1,3.9,0.796,1.2,4.8,6.0,3.8,2.2,0.0,2.8,2.3
2019,Ivan Majcunic,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2020,SG,6,VEL,21,22.7,21.9,8.1,16.9,0.482,4.1,8.9,0.461,1.5,2.3,0.652,1.8,4.2,6.0,3.9,2.5,0.2,2.5,2.9
2019,Ivan Majcunic,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2021,SG,11,VEL,34,21.6,19.5,6.5,16.3,0.4,3.5,9.4,0.368,3.0,3.3,0.92,1.3,3.5,4.8,3.3,2.5,0.2,1.6,3.9
2019,Ivan Majcunic,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2022,SG,12,CIB,26,12.6,19.5,6.7,17.0,0.397,5.0,12.2,0.41,1.0,1.5,0.7,0.9,5.3,6.2,5.6,1.6,0.3,1.8,4.3
2019,Ivan Majcunic,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2023,SG,12,CIB,36,24.5,18.2,5.8,13.0,0.448,3.9,9.0,0.436,2.6,3.2,0.814,0.9,5.2,6.1,3.5,1.5,0.2,1.9,3.5
2020,Ivan Majcunic,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2015,SG,12,VEL,27,20.4,12.7,4.9,14.0,0.348,1.7,7.1,0.232,1.3,1.6,0.833,1.0,4.7,5.7,3.0,2.0,0.1,2.6,3.5
2020,Ivan Majcunic,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2019,SG,8,VEL,25,24.1,19.6,6.9,16.0,0.428,2.8,8.5,0.327,3.1,3.9,0.796,1.2,4.8,6.0,3.8,2.2,0.0,2.8,2.3
2020,Ivan Majcunic,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2020,SG,6,VEL,21,22.7,21.9,8.1,16.9,0.482,4.1,8.9,0.461,1.5,2.3,0.652,1.8,4.2,6.0,3.9,2.5,0.2,2.5,2.9
2020,Ivan Majcunic,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2021,SG,11,VEL,34,21.6,19.5,6.5,16.3,0.4,3.5,9.4,0.368,3.0,3.3,0.92,1.3,3.5,4.8,3.3,2.5,0.2,1.6,3.9
2020,Ivan Majcunic,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2022,SG,12,CIB,26,12.6,19.5,6.7,17.0,0.397,5.0,12.2,0.41,1.0,1.5,0.7,0.9,5.3,6.2,5.6,1.6,0.3,1.8,4.3
2020,Ivan Majcunic,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2023,SG,12,CIB,36,24.5,18.2,5.8,13.0,0.448,3.9,9.0,0.436,2.6,3.2,0.814,0.9,5.2,6.1,3.5,1.5,0.2,1.9,3.5
2021,Ivan Majcunic,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2015,SG,12,VEL,27,20.4,12.7,4.9,14.0,0.348,1.7,7.1,0.232,1.3,1.6,0.833,1.0,4.7,5.7,3.0,2.0,0.1,2.6,3.5
2021,Ivan Majcunic,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2019,SG,8,VEL,25,24.1,19.6,6.9,16.0,0.428,2.8,8.5,0.327,3.1,3.9,0.796,1.2,4.8,6.0,3.8,2.2,0.0,2.8,2.3
2021,Ivan Majcunic,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2020,SG,6,VEL,21,22.7,21.9,8.1,16.9,0.482,4.1,8.9,0.461,1.5,2.3,0.652,1.8,4.2,6.0,3.9,2.5,0.2,2.5,2.9
2021,Ivan Majcunic,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2021,SG,11,VEL,34,21.6,19.5,6.5,16.3,0.4,3.5,9.4,0.368,3.0,3.3,0.92,1.3,3.5,4.8,3.3,2.5,0.2,1.6,3.9
2021,Ivan Majcunic,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2022,SG,12,CIB,26,12.6,19.5,6.7,17.0,0.397,5.0,12.2,0.41,1.0,1.5,0.7,0.9,5.3,6.2,5.6,1.6,0.3,1.8,4.3
2021,Ivan Majcunic,SG,6-4,-,KK Velika Gorica,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2023,SG,12,CIB,36,24.5,18.2,5.8,13.0,0.448,3.9,9.0,0.436,2.6,3.2,0.814,0.9,5.2,6.1,3.5,1.5,0.2,1.9,3.5
2022,Ivan Majcunic,SG,6-4,-,KK Cibona,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2015,SG,12,VEL,27,20.4,12.7,4.9,14.0,0.348,1.7,7.1,0.232,1.3,1.6,0.833,1.0,4.7,5.7,3.0,2.0,0.1,2.6,3.5
2022,Ivan Majcunic,SG,6-4,-,KK Cibona,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2019,SG,8,VEL,25,24.1,19.6,6.9,16.0,0.428,2.8,8.5,0.327,3.1,3.9,0.796,1.2,4.8,6.0,3.8,2.2,0.0,2.8,2.3
2022,Ivan Majcunic,SG,6-4,-,KK Cibona,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2020,SG,6,VEL,21,22.7,21.9,8.1,16.9,0.482,4.1,8.9,0.461,1.5,2.3,0.652,1.8,4.2,6.0,3.9,2.5,0.2,2.5,2.9
2022,Ivan Majcunic,SG,6-4,-,KK Cibona,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2021,SG,11,VEL,34,21.6,19.5,6.5,16.3,0.4,3.5,9.4,0.368,3.0,3.3,0.92,1.3,3.5,4.8,3.3,2.5,0.2,1.6,3.9
2022,Ivan Majcunic,SG,6-4,-,KK Cibona,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2022,SG,12,CIB,26,12.6,19.5,6.7,17.0,0.397,5.0,12.2,0.41,1.0,1.5,0.7,0.9,5.3,6.2,5.6,1.6,0.3,1.8,4.3
2022,Ivan Majcunic,SG,6-4,-,KK Cibona,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2023,SG,12,CIB,36,24.5,18.2,5.8,13.0,0.448,3.9,9.0,0.436,2.6,3.2,0.814,0.9,5.2,6.1,3.5,1.5,0.2,1.9,3.5
2023,Ivan Majcunic,SG,6-4,-,KK Cibona,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2015,SG,12,VEL,27,20.4,12.7,4.9,14.0,0.348,1.7,7.1,0.232,1.3,1.6,0.833,1.0,4.7,5.7,3.0,2.0,0.1,2.6,3.5
2023,Ivan Majcunic,SG,6-4,-,KK Cibona,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2019,SG,8,VEL,25,24.1,19.6,6.9,16.0,0.428,2.8,8.5,0.327,3.1,3.9,0.796,1.2,4.8,6.0,3.8,2.2,0.0,2.8,2.3
2023,Ivan Majcunic,SG,6-4,-,KK Cibona,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2020,SG,6,VEL,21,22.7,21.9,8.1,16.9,0.482,4.1,8.9,0.461,1.5,2.3,0.652,1.8,4.2,6.0,3.9,2.5,0.2,2.5,2.9
2023,Ivan Majcunic,SG,6-4,-,KK Cibona,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2021,SG,11,VEL,34,21.6,19.5,6.5,16.3,0.4,3.5,9.4,0.368,3.0,3.3,0.92,1.3,3.5,4.8,3.3,2.5,0.2,1.6,3.9
2023,Ivan Majcunic,SG,6-4,-,KK Cibona,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2022,SG,12,CIB,26,12.6,19.5,6.7,17.0,0.397,5.0,12.2,0.41,1.0,1.5,0.7,0.9,5.3,6.2,5.6,1.6,0.3,1.8,4.3
2023,Ivan Majcunic,SG,6-4,-,KK Cibona,Zagreb,"2018 NBA Draft, Undrafted",Croatia,2023,SG,12,CIB,36,24.5,18.2,5.8,13.0,0.448,3.9,9.0,0.436,2.6,3.2,0.814,0.9,5.2,6.1,3.5,1.5,0.2,1.9,3.5
2019,Mate Mandic,F,6-6,194,KK Vrijednosnice Osijek,Zagreb,"2020 NBA Draft, Undrafted",Croatia,2019,SG,13,VRI,24,27.5,14.9,6.0,13.8,0.432,1.0,5.4,0.189,2.0,3.5,0.563,1.1,2.0,3.1,3.7,1.0,0.0,2.5,4.4
2020,Mate Mandic,F,6-6,194,KK Zabok,Zagreb,"2020 NBA Draft, Undrafted",Croatia,2019,SG,13,VRI,24,27.5,14.9,6.0,13.8,0.432,1.0,5.4,0.189,2.0,3.5,0.563,1.1,2.0,3.1,3.7,1.0,0.0,2.5,4.4
2019,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2015,SF,12,ZAG,36,29.4,17.6,6.5,13.5,0.485,1.7,5.5,0.303,2.8,4.1,0.681,2.3,6.1,8.4,5.2,2.5,0.9,3.5,4.0
2019,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2016,SF,13,ZAG,33,33.1,17.7,6.6,13.4,0.495,2.0,6.2,0.317,2.4,3.7,0.663,1.9,7.1,9.0,4.2,2.8,0.4,2.5,3.9
2019,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2017,SF,2,ZAG,26,36.8,24.9,9.3,19.5,0.478,3.2,8.9,0.354,3.1,4.3,0.718,2.1,6.3,8.4,2.7,2.3,0.5,2.7,2.6
2019,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2018,SF,9,SPL,22,27.1,19.9,7.0,14.7,0.478,2.4,7.2,0.337,3.5,4.8,0.717,1.7,7.2,8.9,4.1,2.4,0.5,1.9,3.7
2019,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2019,SG,2,SPL,27,31.3,23.4,8.2,17.3,0.475,2.4,7.5,0.326,4.5,6.2,0.727,1.6,5.9,7.5,6.7,2.7,0.7,3.2,3.5
2019,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2020,SF,6,SPL,17,24.7,22.3,8.4,16.2,0.521,1.8,5.6,0.327,3.5,5.9,0.596,2.4,7.9,10.3,5.5,3.4,0.6,3.3,2.7
2019,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2021,SF,21,SPL,32,25.9,14.0,5.0,10.7,0.47,2.1,5.3,0.402,1.7,2.4,0.732,2.3,6.5,8.8,3.9,2.5,0.2,2.1,3.6
2019,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2022,SF,4,PUN,3,35.1,25.0,9.6,21.4,0.447,3.2,10.9,0.292,2.7,5.0,0.545,3.2,10.5,13.7,5.5,2.3,1.4,1.8,5.0
2019,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2022,SF,21,ZAD,29,23.1,16.2,6.2,12.9,0.483,2.3,6.7,0.34,1.5,2.1,0.724,1.5,4.5,6.0,3.6,1.9,0.4,1.7,3.6
2019,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2023,SF,24,CEJR,29,26.1,16.2,5.8,13.1,0.444,2.5,7.5,0.339,2.0,3.1,0.633,1.3,4.8,6.0,3.1,2.9,0.3,1.9,3.2
2020,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2015,SF,12,ZAG,36,29.4,17.6,6.5,13.5,0.485,1.7,5.5,0.303,2.8,4.1,0.681,2.3,6.1,8.4,5.2,2.5,0.9,3.5,4.0
2020,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2016,SF,13,ZAG,33,33.1,17.7,6.6,13.4,0.495,2.0,6.2,0.317,2.4,3.7,0.663,1.9,7.1,9.0,4.2,2.8,0.4,2.5,3.9
2020,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2017,SF,2,ZAG,26,36.8,24.9,9.3,19.5,0.478,3.2,8.9,0.354,3.1,4.3,0.718,2.1,6.3,8.4,2.7,2.3,0.5,2.7,2.6
2020,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2018,SF,9,SPL,22,27.1,19.9,7.0,14.7,0.478,2.4,7.2,0.337,3.5,4.8,0.717,1.7,7.2,8.9,4.1,2.4,0.5,1.9,3.7
2020,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2019,SG,2,SPL,27,31.3,23.4,8.2,17.3,0.475,2.4,7.5,0.326,4.5,6.2,0.727,1.6,5.9,7.5,6.7,2.7,0.7,3.2,3.5
2020,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2020,SF,6,SPL,17,24.7,22.3,8.4,16.2,0.521,1.8,5.6,0.327,3.5,5.9,0.596,2.4,7.9,10.3,5.5,3.4,0.6,3.3,2.7
2020,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2021,SF,21,SPL,32,25.9,14.0,5.0,10.7,0.47,2.1,5.3,0.402,1.7,2.4,0.732,2.3,6.5,8.8,3.9,2.5,0.2,2.1,3.6
2020,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2022,SF,4,PUN,3,35.1,25.0,9.6,21.4,0.447,3.2,10.9,0.292,2.7,5.0,0.545,3.2,10.5,13.7,5.5,2.3,1.4,1.8,5.0
2020,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2022,SF,21,ZAD,29,23.1,16.2,6.2,12.9,0.483,2.3,6.7,0.34,1.5,2.1,0.724,1.5,4.5,6.0,3.6,1.9,0.4,1.7,3.6
2020,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2023,SF,24,CEJR,29,26.1,16.2,5.8,13.1,0.444,2.5,7.5,0.339,2.0,3.1,0.633,1.3,4.8,6.0,3.1,2.9,0.3,1.9,3.2
2021,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2015,SF,12,ZAG,36,29.4,17.6,6.5,13.5,0.485,1.7,5.5,0.303,2.8,4.1,0.681,2.3,6.1,8.4,5.2,2.5,0.9,3.5,4.0
2021,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2016,SF,13,ZAG,33,33.1,17.7,6.6,13.4,0.495,2.0,6.2,0.317,2.4,3.7,0.663,1.9,7.1,9.0,4.2,2.8,0.4,2.5,3.9
2021,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2017,SF,2,ZAG,26,36.8,24.9,9.3,19.5,0.478,3.2,8.9,0.354,3.1,4.3,0.718,2.1,6.3,8.4,2.7,2.3,0.5,2.7,2.6
2021,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2018,SF,9,SPL,22,27.1,19.9,7.0,14.7,0.478,2.4,7.2,0.337,3.5,4.8,0.717,1.7,7.2,8.9,4.1,2.4,0.5,1.9,3.7
2021,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2019,SG,2,SPL,27,31.3,23.4,8.2,17.3,0.475,2.4,7.5,0.326,4.5,6.2,0.727,1.6,5.9,7.5,6.7,2.7,0.7,3.2,3.5
2021,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2020,SF,6,SPL,17,24.7,22.3,8.4,16.2,0.521,1.8,5.6,0.327,3.5,5.9,0.596,2.4,7.9,10.3,5.5,3.4,0.6,3.3,2.7
2021,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2021,SF,21,SPL,32,25.9,14.0,5.0,10.7,0.47,2.1,5.3,0.402,1.7,2.4,0.732,2.3,6.5,8.8,3.9,2.5,0.2,2.1,3.6
2021,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2022,SF,4,PUN,3,35.1,25.0,9.6,21.4,0.447,3.2,10.9,0.292,2.7,5.0,0.545,3.2,10.5,13.7,5.5,2.3,1.4,1.8,5.0
2021,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2022,SF,21,ZAD,29,23.1,16.2,6.2,12.9,0.483,2.3,6.7,0.34,1.5,2.1,0.724,1.5,4.5,6.0,3.6,1.9,0.4,1.7,3.6
2021,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2023,SF,24,CEJR,29,26.1,16.2,5.8,13.1,0.444,2.5,7.5,0.339,2.0,3.1,0.633,1.3,4.8,6.0,3.1,2.9,0.3,1.9,3.2
2022,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2015,SF,12,ZAG,36,29.4,17.6,6.5,13.5,0.485,1.7,5.5,0.303,2.8,4.1,0.681,2.3,6.1,8.4,5.2,2.5,0.9,3.5,4.0
2022,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2016,SF,13,ZAG,33,33.1,17.7,6.6,13.4,0.495,2.0,6.2,0.317,2.4,3.7,0.663,1.9,7.1,9.0,4.2,2.8,0.4,2.5,3.9
2022,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2017,SF,2,ZAG,26,36.8,24.9,9.3,19.5,0.478,3.2,8.9,0.354,3.1,4.3,0.718,2.1,6.3,8.4,2.7,2.3,0.5,2.7,2.6
2022,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2018,SF,9,SPL,22,27.1,19.9,7.0,14.7,0.478,2.4,7.2,0.337,3.5,4.8,0.717,1.7,7.2,8.9,4.1,2.4,0.5,1.9,3.7
2022,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2019,SG,2,SPL,27,31.3,23.4,8.2,17.3,0.475,2.4,7.5,0.326,4.5,6.2,0.727,1.6,5.9,7.5,6.7,2.7,0.7,3.2,3.5
2022,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2020,SF,6,SPL,17,24.7,22.3,8.4,16.2,0.521,1.8,5.6,0.327,3.5,5.9,0.596,2.4,7.9,10.3,5.5,3.4,0.6,3.3,2.7
2022,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2021,SF,21,SPL,32,25.9,14.0,5.0,10.7,0.47,2.1,5.3,0.402,1.7,2.4,0.732,2.3,6.5,8.8,3.9,2.5,0.2,2.1,3.6
2022,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2022,SF,4,PUN,3,35.1,25.0,9.6,21.4,0.447,3.2,10.9,0.292,2.7,5.0,0.545,3.2,10.5,13.7,5.5,2.3,1.4,1.8,5.0
2022,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2022,SF,21,ZAD,29,23.1,16.2,6.2,12.9,0.483,2.3,6.7,0.34,1.5,2.1,0.724,1.5,4.5,6.0,3.6,1.9,0.4,1.7,3.6
2022,Pavle Marcinkovic,SF,6-5,196,KK Split,Zadar,"2011 NBA Draft, Undrafted",Croatia,2023,SF,24,CEJR,29,26.1,16.2,5.8,13.1,0.444,2.5,7.5,0.339,2.0,3.1,0.633,1.3,4.8,6.0,3.1,2.9,0.3,1.9,3.2
2023,Pavle Marcinkovic,SF,6-5,196,KK Cedevita Junior Zagreb,Zadar,"2011 NBA Draft, Undrafted",Croatia,2015,SF,12,ZAG,36,29.4,17.6,6.5,13.5,0.485,1.7,5.5,0.303,2.8,4.1,0.681,2.3,6.1,8.4,5.2,2.5,0.9,3.5,4.0
2023,Pavle Marcinkovic,SF,6-5,196,KK Cedevita Junior Zagreb,Zadar,"2011 NBA Draft, Undrafted",Croatia,2016,SF,13,ZAG,33,33.1,17.7,6.6,13.4,0.495,2.0,6.2,0.317,2.4,3.7,0.663,1.9,7.1,9.0,4.2,2.8,0.4,2.5,3.9
2023,Pavle Marcinkovic,SF,6-5,196,KK Cedevita Junior Zagreb,Zadar,"2011 NBA Draft, Undrafted",Croatia,2017,SF,2,ZAG,26,36.8,24.9,9.3,19.5,0.478,3.2,8.9,0.354,3.1,4.3,0.718,2.1,6.3,8.4,2.7,2.3,0.5,2.7,2.6
2023,Pavle Marcinkovic,SF,6-5,196,KK Cedevita Junior Zagreb,Zadar,"2011 NBA Draft, Undrafted",Croatia,2018,SF,9,SPL,22,27.1,19.9,7.0,14.7,0.478,2.4,7.2,0.337,3.5,4.8,0.717,1.7,7.2,8.9,4.1,2.4,0.5,1.9,3.7
2023,Pavle Marcinkovic,SF,6-5,196,KK Cedevita Junior Zagreb,Zadar,"2011 NBA Draft, Undrafted",Croatia,2019,SG,2,SPL,27,31.3,23.4,8.2,17.3,0.475,2.4,7.5,0.326,4.5,6.2,0.727,1.6,5.9,7.5,6.7,2.7,0.7,3.2,3.5
2023,Pavle Marcinkovic,SF,6-5,196,KK Cedevita Junior Zagreb,Zadar,"2011 NBA Draft, Undrafted",Croatia,2020,SF,6,SPL,17,24.7,22.3,8.4,16.2,0.521,1.8,5.6,0.327,3.5,5.9,0.596,2.4,7.9,10.3,5.5,3.4,0.6,3.3,2.7
2023,Pavle Marcinkovic,SF,6-5,196,KK Cedevita Junior Zagreb,Zadar,"2011 NBA Draft, Undrafted",Croatia,2021,SF,21,SPL,32,25.9,14.0,5.0,10.7,0.47,2.1,5.3,0.402,1.7,2.4,0.732,2.3,6.5,8.8,3.9,2.5,0.2,2.1,3.6
2023,Pavle Marcinkovic,SF,6-5,196,KK Cedevita Junior Zagreb,Zadar,"2011 NBA Draft, Undrafted",Croatia,2022,SF,4,PUN,3,35.1,25.0,9.6,21.4,0.447,3.2,10.9,0.292,2.7,5.0,0.545,3.2,10.5,13.7,5.5,2.3,1.4,1.8,5.0
2023,Pavle Marcinkovic,SF,6-5,196,KK Cedevita Junior Zagreb,Zadar,"2011 NBA Draft, Undrafted",Croatia,2022,SF,21,ZAD,29,23.1,16.2,6.2,12.9,0.483,2.3,6.7,0.34,1.5,2.1,0.724,1.5,4.5,6.0,3.6,1.9,0.4,1.7,3.6
