Year,Position,#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
2020,G,16,Juraj Segaric,PUN,21.0,37.75,19.75,5.625,18.0,0.38875,2.125,11.125,0.24375000000000002,6.375,8.75,0.91375,0.625,4.375,4.875,9.875,2.5,0.0,6.75,4.0
2020,G,17,Fran Vujic,DUB,16.0,16.625,19.75,6.25,11.5,0.67125,0.875,2.5,0.41625,6.5,9.0,0.8987499999999999,1.125,6.5,7.625,9.25,3.125,0.625,6.25,9.625
2020,G,18,Borna Kapusta,VEL,20.0,28.625,19.25,5.375,15.875,0.42375,3.375,10.75,0.39625,5.125,6.875,0.9199999999999999,1.75,6.75,8.5,12.0,2.5,0.0,5.0,6.75
2020,G,19,Andrija Sarenac,VRI,21.0,24.375,18.125,6.625,16.375,0.5025000000000001,3.75,10.125,0.47125,1.125,1.375,1.11125,0.75,2.375,3.125,5.375,1.125,0.0,2.375,5.75
2020,G,20,Jordan Riewer,SRKL,13.0,31.125,18.0,6.25,14.125,0.55875,3.125,8.875,0.4425,2.25,2.375,1.15375,0.75,7.0,7.75,7.25,3.875,0.0,2.625,5.375
2020,G,21,Dino Palcic,PUN,19.0,30.125,16.5,5.125,15.875,0.4025,1.875,7.25,0.31875,4.5,5.25,1.0625,1.5,5.0,6.375,8.625,2.0,0.125,5.0,7.25
2020,G,22,Josip Gulam,DUB,20.0,27.0,14.875,5.125,12.25,0.525,2.75,7.5,0.4625,1.75,2.125,1.08375,1.0,4.25,5.25,9.375,0.875,0.0,3.75,4.625
2020,G,23,Filip Simovic,HERM,10.0,29.125,14.125,5.375,17.75,0.38,1.75,10.25,0.21875,1.5,2.625,0.75,1.25,6.125,7.5,5.375,2.0,0.5,2.875,5.375
2020,G,24,Bruno Rebic,SPL,16.0,15.375,13.375,5.75,11.5,0.625,0.625,3.0,0.25,1.25,2.375,0.625,0.625,4.875,5.5,8.75,4.0,0.625,4.875,6.125
2020,G,25,Dorian Benkovic,SRKL,14.0,15.375,12.875,4.125,11.5,0.45499999999999996,0.75,3.875,0.22749999999999998,3.875,4.5,1.0574999999999999,1.375,3.875,5.25,5.875,2.375,0.375,6.25,12.5
2020,G,1,Toni Perkovic,SPL,19.0,29.375,35.0,12.25,24.75,0.61875,3.875,10.125,0.48375,6.75,8.625,0.9762500000000001,1.25,6.5,7.625,10.5,3.625,0.375,5.25,5.875
2020,G,2,Shane Gibson,CIB,20.0,27.0,30.375,10.75,22.0,0.60875,5.75,11.375,0.625,3.25,3.625,1.10625,1.25,6.125,7.375,7.625,2.25,0.125,3.5,4.0
2020,G,3,Chris Hortman,DUB,17.0,36.125,30.0,11.625,27.875,0.5187499999999999,3.125,10.25,0.3875,3.625,4.625,0.9862500000000001,4.5,10.75,15.25,7.125,2.5,0.5,4.75,4.375
2020,G,4,Ive Ivanov,ZAD,15.0,28.625,29.25,11.25,22.375,0.625,0.875,5.125,0.21499999999999997,6.0,8.625,0.8674999999999999,6.5,3.5,10.0,5.625,1.875,0.5,3.0,4.5
2020,G,5,Sime Lisica,ZAB,21.0,21.25,28.5,10.5,24.75,0.5275,4.875,13.0,0.47125,2.75,4.0,0.83375,1.0,4.25,5.25,7.625,3.375,0.375,4.0,8.375
2020,G,6,Ivan Majcunic,VEL,21.0,28.375,27.375,10.125,21.125,0.6025,5.125,11.125,0.57625,1.875,2.875,0.8150000000000001,2.25,5.25,7.5,4.875,3.125,0.25,3.125,3.625
2020,G,7,Maj Kovacevic,SPL,10.0,19.0,26.125,8.75,18.25,0.5974999999999999,6.75,14.25,0.59,2.0,3.5,0.6950000000000001,1.125,2.375,3.5,3.125,3.125,0.0,1.125,8.25
2020,G,8,Josip Bilinovac,CIB,18.0,28.5,26.125,9.875,17.125,0.7162499999999999,4.125,9.625,0.53,2.375,2.875,1.0,2.0,6.875,8.875,6.625,3.75,0.0,2.625,5.875
2020,G,9,Domagoj Basic,SIB,21.0,18.125,26.0,9.25,22.625,0.51125,6.75,15.125,0.5525,0.75,0.75,1.25,1.0,3.5,4.5,4.75,2.0,0.25,3.375,5.125
2020,G,10,Petar Peric,DUB,21.0,27.5,25.75,9.375,22.5,0.52,4.0,11.0,0.45625,3.0,3.75,0.9912500000000001,1.125,5.0,6.125,7.0,1.0,0.125,5.625,5.25
2020,G,11,Lovre Basic,VRI,21.0,42.25,24.625,7.375,19.125,0.48125,4.75,12.875,0.45999999999999996,5.125,6.25,1.03,0.5,3.25,3.75,15.25,3.625,0.5,7.25,5.25
2020,G,12,Jan Palokaj,ZAD,21.0,14.25,23.375,8.5,16.625,0.64375,3.0,8.25,0.45499999999999996,3.25,3.75,1.08375,2.0,7.5,9.5,5.5,2.0,1.0,4.25,7.25
